Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
9,"Holland, Luke",FR-1,UC Santa Cruz,1:58.69,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
10,"Blair, Luke",FR-1,Mary Washington,1:59.02,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
11,"Onorato, Nick",JR-3,Mary Washington,1:59.54,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
12,"Ingersoll, Raymond",SO-2,UC Santa Cruz,1:59.83,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
13,"Byer, Vance",SO-2,UC Santa Cruz,2:00.26,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
14,"Girard, Aidan",FR-1,Mary Washington,2:00.64,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
15,"Lohr, Jacob",SO-2,Mary Washington,2:00.95,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
16,"Kimener, Aidan",FR-1,Mary Washington,2:01.09,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
17,"Palma, Eduardo",FR-1,UC Santa Cruz,2:04.05,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
18,"Schultz, Graham",FR-1,Salisbury,2:04.33,2023 Towson Spring Open,"Mar 31, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
19,"Dye, Michael",SO-2,Mary Washington,2:05.51,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
20,"Montag, Joey",FR-1,UC Santa Cruz,2:05.59,Stanislaus State Invite 2023,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
21,"Pastore, Quentin",JR-3,St. Mary's (Md.),2:05.93,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
22,"Jones, Michael",FR-1,Christopher Newport,2:07.21,Blue & Silver Challenge,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
23,"Cronin, Dylan",SO-2,UC Santa Cruz,2:07.70,Aggie Open,"Mar 10, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
24,"Hebert, Camden",SO-2,UC Santa Cruz,2:07.82,Aggie Open,"Mar 10, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
25,"duCellier, Jacob",FR-1,Salisbury,2:07.88,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Men
1,"Hekkanen, Hanna",SO-2,UC Santa Cruz,2:18.89,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
2,"Savoie, Mae",JR-3,Christopher Newport,2:23.05,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
3,"Gallardo, Andrea",SO-2,UC Santa Cruz,2:24.56,Stanislaus State Invite 2023,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
4,"Janku, Helena",FR-1,UC Santa Cruz,2:24.95,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
5,"Douglas, Brittney",FR-1,St. Mary's (Md.),2:25.93,Seahawk Invitational,"Apr 1, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
6,"Cedillo, Frieda",FR-1,UC Santa Cruz,2:27.12,Stanislaus State Invite 2023,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
7,"Perez, Adalyn",FR-1,Christopher Newport,2:27.39,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
8,"Edler, Arabella",SO-2,UC Santa Cruz,2:28.69,Aggie Open,"Mar 10, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
9,"Yenyo, Casey",JR-3,Christopher Newport,2:29.21,Blue & Silver Challenge,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
10,"Simmons, Abigale",SR-4,Salisbury,2:29.24,2023 Towson Spring Open,"Mar 31, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
11,"Garcia, Jahari",SO-2,UC Santa Cruz,2:30.14,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
12,"Chuang, Marianne",FR-1,UC Santa Cruz,2:30.84,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
13,"Santoro, Alyssa",JR-3,Salisbury,2:31.75,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
14,"Sancho-Spore, Christina",SO-2,Pratt Institute,2:33.09,Coach O Invitational,"Apr 2, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
15,"Roach, Alyssa",JR-3,Christopher Newport,2:33.44,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
16,"Brumfield, Josie",FR-1,Christopher Newport,2:34.34,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
17,"Heckman, Amanda",JR-3,Mary Washington,2:34.65,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
18,"Placias, Sofia",SO-2,UC Santa Cruz,2:35.19,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
19,"Sisson, Madi",FR-1,Salisbury,2:36.22,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
20,"Solumua, Chloe",JR-3,UC Santa Cruz,2:38.24,Stanislaus State Multi 2023,"Apr 6, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
21,"Riddell, Kristen",FR-1,Salisbury,2:39.20,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
22,"Dwire, Maggie",FR-1,Salisbury,2:41.56,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
23,"Hurley, Kenzie",SO-2,Christopher Newport,2:41.78,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
24,"Armstrong, Katherine",FR-1,Mary Washington,2:43.04,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
25,"Valcich, Michelle",JR-3,Christopher Newport,2:43.78,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,800 Meters,Coast-to-Coast Outdoor Performance List,Women
1,"Ingersoll, Raymond",SO-2,UC Santa Cruz,3:56.07,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
2,"Bailey, Brett",SO-2,UC Santa Cruz,3:56.75,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
3,"Jackson, Eric",JR-3,UC Santa Cruz,3:56.90,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
4,"Anderson, Eric",SO-2,UC Santa Cruz,3:57.22,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
5,"Orton, Casey",SO-2,UC Santa Cruz,3:57.45,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
6,"Vogel, John",SO-2,Christopher Newport,"3:59.50
(1)",Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
7,"Ferrante, Daniel",JR-3,Christopher Newport,3:59.55,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
8,"Holland, Luke",FR-1,UC Santa Cruz,4:01.49,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
9,"Onorato, Nick",JR-3,Mary Washington,4:05.71,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
10,"Tompkins, Luke",FR-1,Christopher Newport,4:07.72,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
11,"Blair, Luke",FR-1,Mary Washington,4:07.87,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
12,"Spencer, Holden",SO-2,UC Santa Cruz,4:07.89,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
13,"Kinch, Connor",FR-1,Salisbury,4:07.92,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
14,"Johnson, Hayden",JR-3,UC Santa Cruz,4:09.31,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
15,"Hebert, Camden",SO-2,UC Santa Cruz,4:09.46,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
16,"Tolarchyk, Nicholas",SR-4,Christopher Newport,4:09.50,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
17,"Palma, Eduardo",FR-1,UC Santa Cruz,4:09.70,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
18,"Cave, Jason",SR-4,Salisbury,4:11.14,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
19,"Lohr, Jacob",SO-2,Mary Washington,4:12.12,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
20,"Montag, Joey",FR-1,UC Santa Cruz,4:12.74,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
21,"Grossi, Matt",JR-3,Salisbury,4:13.26,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
22,"Chang, Nathaniel",FR-1,UC Santa Cruz,4:13.74,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
23,"Blitz, Efrem",SO-2,UC Santa Cruz,4:14.20,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
24,"Vizcarra, Diego",FR-1,UC Santa Cruz,4:14.77,Stanislaus State Invite 2023,"Apr 7, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
25,"Cronin, Dylan",SO-2,UC Santa Cruz,4:15.80,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Men
1,"Baudin, Ash",JR-3,UC Santa Cruz,4:36.10,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
2,"Martel-Phillips, Riley",JR-3,UC Santa Cruz,4:38.41,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
3,"Hekkanen, Hanna",SO-2,UC Santa Cruz,4:42.88,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
4,"Janku, Helena",FR-1,UC Santa Cruz,4:52.11,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
5,"Savoie, Mae",JR-3,Christopher Newport,4:53.94,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
6,"Dana, Eliza",SO-2,Christopher Newport,4:57.40,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
7,"Chuang, Cheryl",FR-1,UC Santa Cruz,4:59.81,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
8,"Gallardo, Andrea",SO-2,UC Santa Cruz,5:00.94,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
9,"Wirz, Emma",FR-1,UC Santa Cruz,5:01.02,Cardinal Classic,"Mar 18, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
10,"Simms, Sage",JR-3,UC Santa Cruz,5:01.42,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
11,"Fonseca, Monica",JR-3,UC Santa Cruz,5:01.56,Aggie Open,"Mar 10, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
12,"Cedillo, Frieda",FR-1,UC Santa Cruz,5:01.93,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
13,"Perez, Adalyn",FR-1,Christopher Newport,5:06.81,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
14,"Santoro, Alyssa",JR-3,Salisbury,5:08.08,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
15,"Sisson, Madi",FR-1,Salisbury,5:08.61,2023 NSU Track & Field Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
16,"Sancho-Spore, Christina",SO-2,Pratt Institute,5:11.00,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
17,"Rule, Lindsay",SO-2,UC Santa Cruz,5:12.84,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
18,"Cadena, Emma",SO-2,UC Santa Cruz,5:17.20,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
19,"Rawlings, Maddy",JR-3,Christopher Newport,5:17.68,Blue & Silver Challenge,"Mar 25, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
20,"Roberts, Rachel",FR-1,Salisbury,5:18.02,2023 Towson Spring Open,"Mar 31, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
21,"Valcich, Michelle",JR-3,Christopher Newport,5:18.81,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
22,"Smith, Megan",FR-1,Christopher Newport,5:19.39,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
23,"Douglas, Brittney",FR-1,St. Mary's (Md.),5:20.58,Blue & Silver Challenge,"Mar 25, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
24,"Sapp, Lauren",SR-4,St. Mary's (Md.),5:24.49,Blue & Silver Challenge,"Mar 25, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
25,"Kinka, Sarah",SO-2,Christopher Newport,5:26.26,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,Coast-to-Coast Outdoor Performance List,Women
1,"Jackson, Eric",JR-3,UC Santa Cruz,14:42.22,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
2,"Orton, Casey",SO-2,UC Santa Cruz,14:53.59,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
3,"Chang, Oliver",SR-4,UC Santa Cruz,14:56.48,Cardinal Classic,"Mar 18, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
4,"Bailey, Brett",SO-2,UC Santa Cruz,15:03.49,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
5,"Vogel, John",SO-2,Christopher Newport,15:16.36,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
6,"Holland, Luke",FR-1,UC Santa Cruz,15:18.72,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
7,"Ingersoll, Raymond",SO-2,UC Santa Cruz,15:27.15,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
8,"Hawkins, Luke",SO-2,Christopher Newport,15:37.32,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
9,"Vizcarra, Diego",FR-1,UC Santa Cruz,15:38.67,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
10,"Johnson, Hayden",JR-3,UC Santa Cruz,15:41.40,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
11,"Murphy, Patrick",JR-3,Mary Washington,15:41.76,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
12,"Cronin, Dylan",SO-2,UC Santa Cruz,15:43.89,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
13,"Cave, Jason",SR-4,Salisbury,15:44.18,2023 Towson Spring Open,"Mar 31, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
14,"Blitz, Efrem",SO-2,UC Santa Cruz,15:50.38,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
15,"Grossi, Matt",JR-3,Salisbury,15:54.65,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
16,"Lohr, Jacob",SO-2,Mary Washington,15:56.05,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
17,"Blair, Luke",FR-1,Mary Washington,15:56.35,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
18,"Riedel, Sean",SR-4,UC Santa Cruz,15:58.43,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
19,"Ferrante, Daniel",JR-3,Christopher Newport,16:02.04,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
20,"Sciole, Nick",SO-2,UC Santa Cruz,16:02.45,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
21,"Onorato, Nick",JR-3,Mary Washington,16:06.61,Doc Jopson Track & Field Invitational,"Mar 25, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
22,"Petenbrink, Luke",SO-2,Salisbury,16:08.68,2023 Towson Spring Open,"Mar 31, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
23,"Chang, Nathaniel",FR-1,UC Santa Cruz,16:12.02,Johnny Mathis Track & Field Meet,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
24,"Leroy, Nathan",FR-1,UC Santa Cruz,16:14.10,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
25,"Tolarchyk, Nicholas",SR-4,Christopher Newport,16:16.71,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Men
1,"Martel-Phillips, Riley",JR-3,UC Santa Cruz,17:17.72,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
2,"Janku, Helena",FR-1,UC Santa Cruz,17:52.73,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
3,"Rawlings, Maddy",JR-3,Christopher Newport,18:36.81,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
4,"Santoro, Alyssa",JR-3,Salisbury,18:45.65,2023 Towson Spring Open,"Mar 31, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
5,"Wirz, Emma",FR-1,UC Santa Cruz,18:56.26,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
6,"Fonseca, Monica",JR-3,UC Santa Cruz,19:01.90,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
7,"Simms, Sage",JR-3,UC Santa Cruz,19:08.60,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
8,"Chuang, Cheryl",FR-1,UC Santa Cruz,19:23.33,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
9,"Rule, Lindsay",SO-2,UC Santa Cruz,19:27.56,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
10,"Sapp, Lauren",SR-4,St. Mary's (Md.),19:30.35,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
11,"Sisson, Madi",FR-1,Salisbury,19:30.40,2023 Towson Spring Open,"Mar 31, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
12,"McGrail, Lex",SO-2,Christopher Newport,19:32.64,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
13,"Dana, Eliza",SO-2,Christopher Newport,19:42.01,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
14,"Cadena, Emma",SO-2,UC Santa Cruz,19:46.56,Kim Duyst Invitational 2023,"Mar 3, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
15,"Garster, Claire",JR-3,Christopher Newport,19:51.10,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
16,"Valcich, Michelle",JR-3,Christopher Newport,19:58.24,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
17,"Miles, Libby",JR-3,Christopher Newport,20:01.85,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
18,"Wagner, Allyson",JR-3,Salisbury,20:06.85,2023 Towson Spring Open,"Mar 31, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
19,"Heart, Izzy",JR-3,UC Santa Cruz,20:06.91,Mike Fanelli Track Classic,"Mar 30, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
20,"Roberts, Rachel",FR-1,Salisbury,20:07.31,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
21,"Pratt, Callie",JR-3,Christopher Newport,20:19.92,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
22,"Smith, Megan",FR-1,Christopher Newport,20:36.68,Blue & Silver Challenge,"Mar 25, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
23,"Perez, Adalyn",FR-1,Christopher Newport,20:37.39,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
24,"Kapp, Julia",SO-2,Christopher Newport,20:50.73,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
25,"Snow, Julia",SO-2,Mary Washington,20:52.65,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,Coast-to-Coast Outdoor Performance List,Women
1,"Jackson, Eric",JR-3,UC Santa Cruz,30:37.29,Beach Invitational 2023,"Apr 14, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
2,"Chang, Oliver",SR-4,UC Santa Cruz,32:15.70,Beach Invitational 2023,"Apr 14, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
3,"Riedel, Sean",SR-4,UC Santa Cruz,32:23.13,Beach Invitational 2023,"Apr 14, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
4,"Bodmer, Sam",JR-3,Salisbury,34:06.92,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
5,"Petenbrink, Luke",SO-2,Salisbury,34:10.15,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
6,"Hawkins, Luke",SO-2,Christopher Newport,34:28.57,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
7,"Foti, Tom",FR-1,Christopher Newport,35:19.43,New Captains Classic & Combined Events,"Apr 7, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Men
1,"Rawlings, Maddy",JR-3,Christopher Newport,39:24.10,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
2,"Garster, Claire",JR-3,Christopher Newport,41:16.52,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
3,"Valcich, Michelle",JR-3,Christopher Newport,41:26.55,Blue & Silver Challenge,"Mar 25, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
4,"Wagner, Allyson",JR-3,Salisbury,41:33.18,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
5,"Miles, Libby",JR-3,Christopher Newport,41:55.70,Blue & Silver Challenge,"Mar 25, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
6,"Roberts, Rachel",FR-1,Salisbury,42:02.01,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",Coast-to-Coast Outdoor Performance List,Women
