Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
22,"Wilson, Rachael",FR-1,St. Olaf,1:02.82,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
23,"Nelson, Kayla",FR-1,St. Scholastica,1:03.43,SMU Cardinal Invitational,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
24,"Wyatt, Isabel",FR-1,St. Olaf,1:03.53,Bethel Invitational,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
25,"Kiminiski, Anna",JR-3,St. Scholastica,1:03.61,SMU Cardinal Invitational,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
26,"Rodriguez, Madeline",SR-4,Macalester,1:04.06,Norse Invite,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
27,"Knapp, Emerson",SO-2,St. Benedict,1:04.12,Norse Invite,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
28,"Fynboh, Isabel",FR-1,Gustavus Adolphus,1:04.18,Bethel Invitational,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
29,"Case, Mia",FR-1,St. Scholastica,1:04.24,SMU Cardinal Invitational,"Apr 15, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
30,"Doyle, Erin",JR-3,St. Catherine (Minn.),1:04.25,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,400 Meters,MIAC Outdoor Performance List,Women
1,"Ash, Ethan",SO-2,Carleton,1:55.31,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
2,"Asfaw, Getinat",JR-3,Augsburg,1:55.71,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
3,"Meier, Josh",SO-2,Carleton,1:56.28,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
4,"St. Peter, Nick",FR-1,St. John's (Minn.),1:56.37,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
5,"Diekmann, Dillon",JR-3,St. John's (Minn.),1:56.60,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
6,"Clausing, Nathan",SO-2,St. John's (Minn.),1:56.62,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
7,"Kelly, Will",JR-3,St. Olaf,1:57.02,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
8,"Mattock, Will",SO-2,St. John's (Minn.),1:57.45,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
9,"Rengo, Samuel",SO-2,St. John's (Minn.),1:57.62,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
10,"Olsson, Tor",SO-2,Macalester,1:57.65,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
10,"Nichols, Gabe",FR-1,Carleton,1:57.65,Redlands Invitational (Collegiate),"Mar 17, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
12,"Douglas, Derek",SO-2,St. Scholastica,1:58.36,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
13,"Berg, Riley",SO-2,St. John's (Minn.),1:58.44,Wartburg Outdoor Select,"Apr 1, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
14,"Anderson, Reese",FR-1,Carleton,1:58.60,Redlands Invitational (Collegiate),"Mar 17, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
15,"Neu, Nathan",SO-2,St. Scholastica,1:58.71,SMU Cardinal Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
16,"Rupnow, Markus",SO-2,Gustavus Adolphus,1:58.92,Warrior Invitational,"Apr 6, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
17,"Crotteau, Ben",SO-2,Macalester,1:59.02,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
18,"Hussien, Sakariya",SR-4,Augsburg,1:59.09,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
19,"Johnson, Solomon",SR-4,Concordia-Moorhead,1:59.38,SMU Cardinal Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
20,"Nelson, Clark",SO-2,Bethel (Minn.),1:59.42,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
21,"Coffey, Olaf",SO-2,St. Olaf,2:00.13,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
22,"Moore, Cullen",FR-1,St. Olaf,2:00.49,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
23,"Wielgos, Jake",SO-2,Gustavus Adolphus,2:00.51,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
24,"Kloeppner, Daniel",SO-2,St. John's (Minn.),2:00.80,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
25,"Roehl, Carson",SO-2,Gustavus Adolphus,2:00.94,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
26,"Marble, Jack",SO-2,Gustavus Adolphus,2:01.25,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
27,"Kuecker, Gabe",SO-2,Bethel (Minn.),2:01.28,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
28,"Estrada, Gabe",JR-3,St. Olaf,2:01.51,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
29,"Nemecek, Lance",FR-1,St. Olaf,2:01.90,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
30,"Adams, Brock",SO-2,Macalester,2:01.99,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Men
1,"Ihde, Annessa",SO-2,Bethel (Minn.),2:13.78,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
2,"Maddux, Alexandra",SR-4,Hamline,2:16.21,Dutch Invitational 2023,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
3,"Smith, Fiona",JR-3,St. Benedict,2:19.14,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
4,"Blanchard, Mary",SO-2,Carleton,2:19.83,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
5,"Erickson, Lara",SO-2,Carleton,2:20.96,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
6,"Silverstein, Celia",FR-1,Carleton,2:21.24,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
7,"Frolek, Drew",SO-2,Concordia-Moorhead,2:21.63,SMU Cardinal Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
8,"Young, Ella",JR-3,St. Benedict,2:21.93,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
9,"Sholing, Ellie",SR-4,St. Scholastica,2:22.09,SMU Cardinal Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
10,"Fromm, Jules",SO-2,St. Olaf,2:22.54,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
11,"Abernethy, Sophie",SO-2,St. Olaf,2:24.85,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
12,"Moeller, Grace",FR-1,St. Olaf,2:25.78,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
13,"Gernandt, Ruby",SO-2,Bethel (Minn.),2:25.95,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
14,"Smith, Kalli",SO-2,St. Benedict,2:25.96,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
15,"Wyatt, Isabel",FR-1,St. Olaf,2:26.29,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
16,"Smith, Sadie Ray",JR-3,Carleton,2:26.41,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
17,"Landis, Ella",FR-1,St. Olaf,2:26.46,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
18,"Theodosopolous, Sky",FR-1,Macalester,2:26.87,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
19,"Wilkins, Hadley",FR-1,Macalester,2:27.14,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
20,"Verkinnes, Brooke",FR-1,St. Benedict,2:27.41,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
21,"Call, Sophie",JR-3,St. Olaf,2:27.92,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
22,"Hage, Evie",SO-2,Bethel (Minn.),2:28.01,Bethel Invitational,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
23,"Manhard, Abbie",FR-1,St. Olaf,2:28.38,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
24,"Warren, Anna",SO-2,Macalester,2:28.51,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
25,"Cook, Alex",SR-4,St. Benedict,2:28.54,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
26,"Wyland, Lucia",JR-3,St. Olaf,2:29.20,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
27,"Zielsdorf, Natalie",FR-1,St. Benedict,2:29.41,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
28,"Lyngen, Lucy",JR-3,St. Benedict,2:29.74,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
29,"Pirone, Mara",FR-1,Macalester,2:29.76,Norse Invite,"Apr 15, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
30,"Mauzer, Riley",JR-3,St. Olaf,2:30.02,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,800 Meters,MIAC Outdoor Performance List,Women
1,"Nichols, Gabe",FR-1,Carleton,3:53.81,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
2,"Young, Lloyd",SO-2,St. John's (Minn.),3:54.98,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
3,"Grove, Carter",SO-2,St. John's (Minn.),3:57.49,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
4,"Bati, Mohammed",FR-1,Augsburg,3:58.75,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
5,"Olsson, Tor",SO-2,Macalester,3:59.09,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
6,"Diekmann, Dillon",JR-3,St. John's (Minn.),3:59.26,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
7,"Munoz, Julian",JR-3,St. Olaf,4:00.19,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
8,"Coffey, Olaf",SO-2,St. Olaf,4:00.34,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
9,"Turlington, Kevin",FR-1,St. Olaf,4:01.13,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
10,"Asfaw, Getinat",JR-3,Augsburg,4:01.33,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
11,"Crotteau, Ben",SO-2,Macalester,4:01.38,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
12,"DeWall, Lars",JR-3,St. Scholastica,4:02.21,SMU Cardinal Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
13,"Hussien, Sakariya",SR-4,Augsburg,4:02.26,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
14,"McKee, Reece",SO-2,Macalester,4:02.77,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
15,"Neu, Nathan",SO-2,St. Scholastica,4:04.44,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
16,"Hartney, Sean",SO-2,St. Olaf,4:05.07,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
17,"Mattock, Will",SO-2,St. John's (Minn.),4:05.63,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
18,"Doran, Eli",FR-1,St. Olaf,4:05.68,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
19,"Chalmers, Aiden",FR-1,St. John's (Minn.),4:06.37,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
20,"Ihrke, Nick",SO-2,Macalester,4:06.90,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
21,"Smith, Tyler",SO-2,Gustavus Adolphus,4:07.74,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
22,"Marsh, Jackson",SO-2,St. Olaf,4:08.70,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
23,"Adams, Brock",SO-2,Macalester,4:08.82,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
24,"Rupnow, Markus",SO-2,Gustavus Adolphus,4:09.24,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
25,"Skemp, Andrew",SO-2,St. Olaf,4:09.57,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
26,"Peterson, Luke",SO-2,Bethel (Minn.),4:10.12,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
27,"Chamberlin, Owen",FR-1,St. Olaf,4:10.24,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
28,"Kloeppner, Daniel",SO-2,St. John's (Minn.),4:10.76,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
29,"Lee, Joe",SO-2,Concordia-Moorhead,4:11.70,SMU Cardinal Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
30,"Moore, Cullen",FR-1,St. Olaf,4:11.90,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Men
1,"Smith, Fiona",JR-3,St. Benedict,4:31.94,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
2,"Albrecht, Christine",JR-3,St. Olaf,4:40.46,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
3,"Blanchard, Mary",SO-2,Carleton,4:41.85,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
4,"Ihde, Annessa",SO-2,Bethel (Minn.),4:41.93,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
5,"Maddux, Alexandra",SR-4,Hamline,4:43.02,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
6,"Carlson, Sofia",SO-2,St. Olaf,4:47.75,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
7,"Landis, Ella",FR-1,St. Olaf,4:49.88,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
8,"Bode, Alison",SO-2,St. Olaf,4:49.90,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
9,"Moeller, Grace",FR-1,St. Olaf,4:53.42,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
10,"Theodosopolous, Sky",FR-1,Macalester,4:53.53,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
11,"Abernethy, Sophie",SO-2,St. Olaf,4:55.03,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
12,"Maahs, Keiley",JR-3,St. Benedict,4:57.09,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
13,"Rowland, Libby",SO-2,Carleton,4:57.35,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
14,"Harms, Josie",SO-2,Bethel (Minn.),4:57.50,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
15,"Ward, Phoebe",SO-2,Carleton,4:57.87,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
16,"Tilley, Rainey",JR-3,Carleton,4:59.00,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
17,"Walukas, Kailyn",SO-2,Gustavus Adolphus,4:59.33,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
18,"Call, Bella",JR-3,St. Olaf,4:59.61,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
19,"Schafer, Nell",JR-3,Carleton,5:00.56,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
20,"Frolek, Drew",SO-2,Concordia-Moorhead,5:02.83,USD Early Bird,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
21,"Kiolbasa, Annie",JR-3,St. Benedict,5:03.82,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
22,"Gernandt, Ruby",SO-2,Bethel (Minn.),5:04.20,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
23,"Helmer, Maj-Lis",JR-3,St. Scholastica,5:04.29,SMU Cardinal Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
24,"McCloskey, Molly Kate",FR-1,St. Olaf,5:04.64,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
25,"Maddux, Alicia",FR-1,Hamline,5:05.28,Dutch Invitational 2023,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
26,"Tetmeyer, Bridget",JR-3,St. Benedict,5:07.00,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
27,"Dieschbourg, Morgan",SO-2,Carleton,5:07.85,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
28,"Larsen, Aliya",SO-2,Carleton,5:07.94,Bethel Invitational,"Apr 15, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
29,"Kenney, Mary",FR-1,St. Benedict,5:08.00,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
30,"Nelson, Esther",SO-2,Bethel (Minn.),5:09.39,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,1500 Meters,MIAC Outdoor Performance List,Women
1,"Bocovich, Logan",JR-3,St. Olaf,14:14.49,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
2,"Kelly, Will",JR-3,St. Olaf,14:18.74,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
3,"Bati, Mohammed",FR-1,Augsburg,14:32.98,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
4,"Young, Lloyd",SO-2,St. John's (Minn.),14:38.64,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
5,"Llewellyn, Roy",FR-1,Carleton,14:52.29,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
6,"Bowman, Henry",JR-3,Carleton,14:52.96,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
7,"Nichols, Gabe",FR-1,Carleton,14:53.21,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
8,"Grove, Carter",SO-2,St. John's (Minn.),14:53.66,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
9,"Turlington, Kevin",FR-1,St. Olaf,14:59.53,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
10,"Skemp, Andrew",SO-2,St. Olaf,14:59.86,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
11,"Coffey, Olaf",SO-2,St. Olaf,15:09.67,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
12,"Cavanaugh, Eamon",SO-2,St. John's (Minn.),15:11.00,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
13,"Cote, Anders",JR-3,St. Olaf,15:12.10,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
14,"St George, Aidan",SO-2,Bethel (Minn.),15:13.43,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
15,"Crotteau, Ben",SO-2,Macalester,15:16.50,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
16,"Munoz, Julian",JR-3,St. Olaf,15:20.39,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
17,"Montresor, Kevin",JR-3,St. Olaf,15:20.88,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
18,"Thompson, Reese",SO-2,Bethel (Minn.),15:26.34,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
19,"McKee, Reece",SO-2,Macalester,15:28.86,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
20,"Lyford, Derk",JR-3,St. Olaf,15:35.62,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
21,"Hinchcliffe, Henry",SO-2,Gustavus Adolphus,15:39.02,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
22,"Max, Parker",FR-1,St. Olaf,15:40.34,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
23,"Manzur Strandlund, Gael",FR-1,St. Olaf,15:44.06,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
24,"Aoki-Sherwood, Ben",JR-3,Carleton,15:44.63,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
25,"Deaver, Jack",FR-1,St. Olaf,15:46.30,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
26,"Edwards, Tyler",FR-1,Macalester,15:47.65,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
27,"Olsson, Tor",SO-2,Macalester,15:48.92,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
28,"Appel, Aidan",SO-2,Macalester,15:54.25,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
29,"Peske, Cole",SR-4,Macalester,15:55.47,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
30,"McCullough, Logan",SO-2,Gustavus Adolphus,15:55.57,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Men
1,"Smith, Fiona",JR-3,St. Benedict,16:26.20,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
2,"Mayfield, Clara",JR-3,Carleton,16:30.62,Bob Larsen Distance Carnival,"Mar 24, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
3,"Carlson, Sofia",SO-2,St. Olaf,17:04.03,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
4,"Preisser, Hannah",SO-2,Carleton,17:21.94,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
5,"McManus, Sophie",SO-2,Carleton,17:22.90,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
6,"Bode, Alison",SO-2,St. Olaf,17:42.62,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
7,"Walda, Lauren",FR-1,St. Olaf,17:45.27,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
8,"Call, Bella",JR-3,St. Olaf,17:59.78,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
9,"Ward, Phoebe",SO-2,Carleton,18:10.62,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
10,"Helmer, Maj-Lis",JR-3,St. Scholastica,18:12.57,St Thomas Tomcat Invitational,"Apr 7, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
11,"Villalobos, Evelyn",SO-2,Gustavus Adolphus,18:18.64,Bethel Invitational,"Apr 15, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
12,"Kiolbasa, Annie",JR-3,St. Benedict,18:33.72,Wartburg Outdoor Select,"Apr 1, 2023",NaN,5000 Meters,MIAC Outdoor Performance List,Women
