Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
21,"Jones, Carson",FR-1,Otterbein,1:58.93,Charlotte 49er Classic,"Mar 16, 2023",NaN,800 Meters,OAC Outdoor Performance List,Men
22,"Black, Hudson",FR-1,Heidelberg,1:59.68,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Men
23,"Powers, Jonny",FR-1,Otterbein,1:59.76,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,800 Meters,OAC Outdoor Performance List,Men
24,"Delmoro, Dominic",SO-2,John Carroll,1:59.78,Amy Adams Memorial,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Men
25,"Dravenstott, Alan",SR-4,Ohio Northern,1:59.90,Manchester University Invitational,"Apr 8, 2023",NaN,800 Meters,OAC Outdoor Performance List,Men
1,"Wayt, Kenadee",SO-2,Mount Union,2:13.33,Cherry Blossom Invitational,"Apr 15, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
2,"Murphy, Hope",SO-2,Baldwin Wallace,2:14.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
3,"Mason, Mary",SO-2,Mount Union,2:15.12,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
4,"McCauley, Brittany",SR-4,Mount Union,2:16.36,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
5,"Kitsmiller, Ellie",SO-2,John Carroll,2:16.48,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
6,"Wertz, Megan",SO-2,Mount Union,2:18.21,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
7,"Plecko, Katie",FR-1,Baldwin Wallace,2:21.49,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
8,"Cupp, Taylor",SO-2,Mount Union,2:21.77,Cherry Blossom Invitational,"Apr 15, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
9,"Cochran, Halle",SO-2,Mount Union,2:21.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
10,"Maio, Angela",JR-3,Otterbein,2:23.80,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
11,"Johnson, Josey",FR-1,Otterbein,2:24.79,Charlotte 49er Classic,"Mar 16, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
12,"Shaver, Cassidy",JR-3,Otterbein,2:25.20,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
13,"Dobos, Morgan",FR-1,John Carroll,2:25.55,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
14,"Davis, Michaela",SO-2,Mount Union,2:26.37,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
15,"Herron, JJ",JR-3,Ohio Northern,2:26.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
16,"Venuto, Gianini",SO-2,Mount Union,2:26.61,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
17,"Schroff, Abby",FR-1,John Carroll,2:26.94,Amy Adams Memorial,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
18,"Bober, Brittany",SO-2,Mount Union,2:27.66,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
19,"Eberhardt, Claire",SO-2,John Carroll,2:28.03,Amy Adams Memorial,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
20,"Edwards, Morgan",SO-2,John Carroll,2:28.28,Amy Adams Memorial,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
21,"Daley , Alexa",JR-3,Capital,2:28.53,Vertklasse,"Mar 31, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
22,"Costello, Leah",SO-2,Mount Union,2:28.65,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
23,"Fountain, Kenzie",JR-3,Heidelberg,2:28.69,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
24,"Neff, Lexi",SR-4,Ohio Northern,2:29.02,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
25,"Meehan, Catie",SO-2,Mount Union,2:29.77,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,800 Meters,OAC Outdoor Performance List,Women
1,"Phillip, Alex",SO-2,John Carroll,3:50.74,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
2,"Daily, Bill",SR-4,Otterbein,3:51.18,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
3,"Giumenti, Vincent",SO-2,Mount Union,3:51.30,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
4,"Yackin, Cal",SR-4,Otterbein,3:51.73,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
5,"Domitrovich, Ethan",SO-2,John Carroll,3:52.34,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
6,"Masterson, Trey",SO-2,Ohio Northern,3:55.41,Manchester University Invitational,"Apr 8, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
7,"Root, Jack",SO-2,John Carroll,3:55.68,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
8,"Massie, Ryan",SO-2,Ohio Northern,3:55.84,Manchester University Invitational,"Apr 8, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
9,"Naiman, Tommy",SO-2,John Carroll,3:56.02,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
10,"Smith, Sean",SO-2,Heidelberg,3:56.41,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
11,"Reese, Alex",SO-2,Mount Union,3:58.69,Cherry Blossom Invitational,"Apr 15, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
12,"Backus, Joe",JR-3,John Carroll,3:59.50,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
13,"Shoemaker, John",SR-4,John Carroll,3:59.58,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
14,"Delmoro, Dominic",SO-2,John Carroll,4:00.68,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
15,"Grillo, Max",FR-1,John Carroll,4:00.84,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
16,"Joppeck, Curtis",SO-2,Mount Union,4:00.99,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
17,"Tooms, Chris",FR-1,Mount Union,4:01.12,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
18,"Kutz, Mason",SO-2,Mount Union,4:01.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
19,"Probert, Hunter",JR-3,Mount Union,4:01.48,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
20,"Joseph, Jeff",SO-2,Mount Union,4:02.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
21,"Jimenez, Nathan",JR-3,Heidelberg,4:03.41,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
22,"Ackenhausen, Ian",JR-3,Ohio Northern,"4:03.66
(1)",Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
23,"Blakeley, Brooks",SR-4,Ohio Northern,"4:04.49
(1)",Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
24,"Russo, Dave",SR-4,Baldwin Wallace,"4:06.01
(1)",OWU Marv Frye Invitational,"Apr 8, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
25,"Tschantz, Matthew",FR-1,Mount Union,4:06.11,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Men
1,"McCauley, Brittany",SR-4,Mount Union,4:32.87,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
2,"Murphy, Hope",SO-2,Baldwin Wallace,"4:40.64
(1)",OWU Marv Frye Invitational,"Apr 8, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
3,"Wertz, Megan",SO-2,Mount Union,4:40.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
4,"Venuto, Gianini",SO-2,Mount Union,4:44.78,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
5,"Schroff, Abby",FR-1,John Carroll,4:47.70,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
6,"Costello, Leah",SO-2,Mount Union,4:49.32,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
7,"Kitsmiller, Ellie",SO-2,John Carroll,4:52.95,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
8,"Chasney, Isabel",SO-2,Heidelberg,"4:54.15
(1)",OWU Marv Frye Invitational,"Apr 8, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
9,"Mattis, Alyssa",SO-2,Otterbein,4:55.57,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
10,"Defabio, Angela",SO-2,Mount Union,4:55.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
11,"Keim, Amanda",SO-2,John Carroll,4:56.25,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
12,"Fellenstein, Katy",JR-3,John Carroll,4:57.30,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
13,"Esper, Erica",SO-2,John Carroll,4:59.13,Amy Adams Memorial,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
14,"Russell, Adriana",SO-2,Mount Union,5:01.27,Cherry Blossom Invitational,"Apr 15, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
15,"Eberhardt, Claire",SO-2,John Carroll,5:01.47,Amy Adams Memorial,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
16,"Massucci, Jennifer",JR-3,John Carroll,5:01.54,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
17,"Plecko, Katie",FR-1,Baldwin Wallace,5:01.79,Amy Adams Memorial,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
18,"Arnold, Jasmine",SO-2,Mount Union,5:02.50,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
19,"Matthews, Abby",SO-2,Ohio Northern,5:04.38,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
20,"Johnson, Josey",FR-1,Otterbein,5:04.85,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
21,"Higgins, Annie",SO-2,John Carroll,5:05.70,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
22,"Maio, Angela",JR-3,Otterbein,5:06.39,Charlotte 49er Classic,"Mar 16, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
23,"Davis, Michaela",SO-2,Mount Union,5:07.70,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
24,"Wingler, Sydney",FR-1,John Carroll,5:07.71,Amy Adams Memorial,"Mar 24, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
25,"Klein, Cassie",FR-1,John Carroll,5:07.83,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,1500 Meters,OAC Outdoor Performance List,Women
1,"Phillip, Alex",SO-2,John Carroll,13:47.41,Stanford Invitational,"Mar 31, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
2,"Heys, Simon",JR-3,Wilmington (OH),14:11.05,Raleigh Relays,"Mar 23, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
3,"Masterson, Trey",SO-2,Ohio Northern,14:25.46,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
4,"Domitrovich, Ethan",SO-2,John Carroll,14:38.59,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
5,"Giumenti, Vincent",SO-2,Mount Union,14:46.75,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
6,"Delmoro, Dominic",SO-2,John Carroll,14:47.90,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
7,"Shah, Adam",JR-3,John Carroll,14:55.05,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
8,"Backus, Joe",JR-3,John Carroll,14:56.13,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
9,"Joseph, Jeff",SO-2,Mount Union,14:57.20,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
10,"Ulrich, Stephen",FR-1,Mount Union,15:07.49,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
11,"Tobin, Noah",JR-3,Wilmington (OH),15:10.71,Raleigh Relays,"Mar 23, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
12,"Smith, Sean",SO-2,Heidelberg,15:11.97,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
13,"Roth, Kyle",JR-3,Ohio Northern,15:14.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
14,"Swartz, Jared",JR-3,Ohio Northern,15:15.10,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
15,"Nice, John",JR-3,Otterbein,15:17.51,Amy Adams Memorial,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
16,"Cimino, Rick",JR-3,Heidelberg,15:18.29,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
17,"Shoemaker, John",SR-4,John Carroll,15:22.23,Amy Adams Memorial,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
18,"Yoder, Tate",FR-1,Wilmington (Ohio),15:25.20,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
19,"Craft, Nathan",SR-4,Otterbein,15:26.47,Amy Adams Memorial,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
20,"Hann, Breydan",SR-4,Ohio Northern,15:26.50,Manchester University Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
21,"Root, Jack",SO-2,John Carroll,15:29.43,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
22,"Guzman, Aaron",JR-3,Ohio Northern,15:29.51,Manchester University Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
23,"Almady, Carter",SO-2,Baldwin Wallace,15:33.79,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
24,"Clevinger, Ian",FR-1,Otterbein,15:38.77,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
25,"Jackson, Chase",FR-1,Otterbein,15:40.03,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Men
1,"Pitcovich, Tessa",SR-4,Ohio Northern,17:30.27,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
2,"Schroff, Abby",FR-1,John Carroll,17:38.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
3,"Keim, Amanda",SO-2,John Carroll,17:40.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
4,"Chasney, Isabel",SO-2,Heidelberg,17:41.61,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
5,"Edwards, Morgan",SO-2,John Carroll,17:42.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
6,"Hockstok, Ashley",SO-2,Ohio Northern,18:20.12,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
7,"McAdams, Macy",JR-3,Muskingum,18:25.80,Amy Adams Memorial,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
8,"Rader, Kennedy",FR-1,Ohio Northern,18:27.49,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
9,"Weldon, Sarah",SO-2,John Carroll,18:33.17,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
10,"Venuto, Gianini",SO-2,Mount Union,18:46.95,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
11,"Miller, Madelyn",JR-3,Baldwin Wallace,18:47.25,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
12,"Vapenik, Megan",JR-3,Ohio Northern,18:56.18,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
13,"Puleo, Isabelle",SO-2,Mount Union,19:09.66,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
14,"Arnold, Jasmine",SO-2,Mount Union,19:13.51,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
15,"Roth, Samantha",FR-1,Ohio Northern,19:14.43,Tiffelberg Collegiate Open,"Apr 1, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
16,"Bakuhn, Anastasia",SO-2,John Carroll,19:17.75,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
17,"Shanaman, Vanessa",SO-2,Heidelberg,19:20.26,Tiffelberg Collegiate Open,"Apr 1, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
18,"Kole, Savannah",SO-2,Mount Union,19:22.92,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
19,"Ziel, Rachel",FR-1,Otterbein,19:25.12,Charlotte 49er Classic,"Mar 16, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
20,"Jaquay, Jaelyn",SO-2,Baldwin Wallace,19:27.97,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
21,"Jenko, Sydney",JR-3,John Carroll,19:28.45,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
22,"Mattis, Alyssa",SO-2,Otterbein,19:28.94,Amy Adams Memorial,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
23,"Gatta, Caitlyn",SO-2,Mount Union,19:35.19,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
24,"Cooper, Ashley",FR-1,Mount Union,19:51.06,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
25,"Gilbert, Sarah",FR-1,Ohio Northern,19:54.12,Tiffelberg Collegiate Open,"Apr 1, 2023",NaN,5000 Meters,OAC Outdoor Performance List,Women
1,"Heys, Simon",JR-3,Wilmington (Ohio),29:45.96,Flames Invitational,"Apr 7, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
2,"Nice, John",JR-3,Otterbein,30:24.99,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
3,"Tobin, Noah",JR-3,Wilmington (Ohio),30:56.85,Flames Invitational,"Apr 7, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
4,"Roth, Kyle",JR-3,Ohio Northern,31:43.12,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
5,"Russo, Dave",SR-4,Baldwin Wallace,31:44.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
6,"Craft, Nathan",SR-4,Otterbein,32:00.64,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
7,"Christopher, Cameron",JR-3,Otterbein,32:22.66,Charlotte 49er Classic,"Mar 16, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
8,"Clevinger, Ian",FR-1,Otterbein,32:47.45,Charlotte 49er Classic,"Mar 16, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
9,"Dascani, Nick",JR-3,Baldwin Wallace,32:56.09,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
10,"Kelly, Joseph",SO-2,Baldwin Wallace,33:23.02,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
11,"Watkins, Jaden",SR-4,Otterbein,33:44.95,Charlotte 49er Classic,"Mar 16, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
12,"Parkhurst, Jake",FR-1,Mount Union,34:12.76,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
13,"Hole, Trenton",FR-1,Heidelberg,34:23.06,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
14,"Glotzbecker, Zach",FR-1,Capital,34:59.18,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
15,"Fiorentino, Josh",JR-3,Heidelberg,35:22.34,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
16,"Perry, Matthew",SO-2,Baldwin Wallace,35:25.71,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
17,"Hellman, Adam",SO-2,Ohio Northern,36:38.76,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Men
1,"McAdams, Macy",JR-3,Muskingum,36:04.45,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
2,"Esper, Erica",SO-2,John Carroll,36:05.02,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
3,"Pitcovich, Tessa",SR-4,Ohio Northern,36:07.00,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
4,"Hockstok, Ashley",SO-2,Ohio Northern,37:00.60,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
5,"Rader, Kennedy",FR-1,Ohio Northern,37:37.58,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
6,"Shanaman, Vanessa",SO-2,Heidelberg,40:07.95,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
7,"Wolfe, Jensen",SO-2,Baldwin Wallace,42:11.13,Tiffin Track Carnival 2023,"Apr 14, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
8,"Rauch, Kaitlyn",JR-3,Wilmington (Ohio),49:11.60,55th Annual Centre College Track & Field Invitational,"Apr 1, 2023",NaN,"10,000 Meters",OAC Outdoor Performance List,Women
1,"Wachtman, Lexi",SO-2,Heidelberg,15.68,Tiffin Track Carnival 2023,"Apr 14, 2023",-0.5,100 Hurdles,OAC Outdoor Performance List,Women
2,"Schroeder, Rosie",JR-3,Ohio Northern,15.73,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.2,100 Hurdles,OAC Outdoor Performance List,Women
3,"Schultz, Kilikina",FR-1,Muskingum,15.85,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.2,100 Hurdles,OAC Outdoor Performance List,Women
4,"Ashbrook, Olyvia",SO-2,Ohio Northern,15.92,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.2,100 Hurdles,OAC Outdoor Performance List,Women
5,"Bean, Olivia",JR-3,Heidelberg,15.95,OWU Marv Frye Invitational,"Apr 8, 2023",0.8,100 Hurdles,OAC Outdoor Performance List,Women
6,"Santom, Becca",SO-2,Mount Union,16.04,Cherry Blossom Invitational,"Apr 15, 2023",1.5,100 Hurdles,OAC Outdoor Performance List,Women
7,"Chine, McKenzie",SO-2,Mount Union,16.37,2023 Mount Union John Homon Open,"Apr 6, 2023",2.5,100 Hurdles,OAC Outdoor Performance List,Women
8,"Voytek, Kenni",SO-2,Baldwin Wallace,16.83,OWU Marv Frye Invitational,"Apr 8, 2023",0.9,100 Hurdles,OAC Outdoor Performance List,Women
9,"Da Cunha, Maria",FR-1,Capital,17.00,Tiffin Track Carnival 2023 (SECOND CHANCE Meet),"Apr 15, 2023",0.9,100 Hurdles,OAC Outdoor Performance List,Women
10,"Zera, Lindsey",FR-1,Mount Union,17.06,2023 Mount Union John Homon Open,"Apr 6, 2023",2.8,100 Hurdles,OAC Outdoor Performance List,Women
11,"Yamauchi, Manaka",JR-3,Otterbein,17.26,2023 Mount Union John Homon Open,"Apr 6, 2023",2.3,100 Hurdles,OAC Outdoor Performance List,Women
12,"Dolliver, Charlie",FR-1,Otterbein,17.35,2023 Mount Union John Homon Open,"Apr 6, 2023",2.5,100 Hurdles,OAC Outdoor Performance List,Women
