Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
2,"Wisniewski, Alexandria",SO-2,Houghton,1:08.20,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
3,"Le, Brenda",SO-2,St. John Fisher,1:08.38,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
4,"Fredrickson, Hayly",SO-2,St. John Fisher,1:09.77,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
5,"Meade, Laura",SR-4,Utica,1:10.03,Jerry Gravel Classic,"Apr 15, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
6,"Susa, Shiana",FR-1,Nazareth,1:10.81,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
7,"Luba, Samantha",FR-1,Nazareth,1:11.24,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
8,"Rexford, Lily",FR-1,St. John Fisher,1:13.86,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
9,"Spivey, Tirzah",FR-1,Sage,1:15.15,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
10,"Widmer, Katie",SO-2,Houghton,1:18.57,Brockport Multi & Invitational,"Apr 14, 2023",NaN,400 Hurdles,Empire 8 Outdoor Performance List,Women
1,"Roberts, Michael",JR-3,Utica,10:05.12,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
2,"Havens, Kevin",SR-4,St. John Fisher,10:21.79,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
3,"Dean, Finnegan",FR-1,Alfred,10:30.68,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
4,"Jeralds, Tobias",FR-1,Utica,10:31.35,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
5,"Leotta, Anthony",FR-1,Utica,10:42.27,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
6,"Rozvora, Bogdan",SR-4,St. John Fisher,10:43.15,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
7,"Brown, Zachary",FR-1,Utica,10:59.66,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
8,"Sandoval, Joshua",SO-2,St. John Fisher,11:25.34,Brockport Multi & Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
9,"Anderson, Brian",JR,Alfred,11:27.76,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
10,"Full, Kyle",FR,Alfred,12:35.84,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Men
1,"Weaver, Emily",SR-4,Nazareth,11:49.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
2,"Dening, Jade",SO-2,Utica,12:15.46,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
3,"Antonini, Sabrina",SO-2,St. John Fisher,12:36.57,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
4,"O'Toole, Ashley",SR-4,Alfred,12:59.84,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
5,"McCoy, Kennedy",SO-2,Houghton,13:10.84,Brockport Multi & Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
6,"List, Allison",FR-1,St. John Fisher,13:13.30,Brockport Multi & Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
7,"Dolloff, Maggie",SO-2,St. John Fisher,13:51.50,Brockport Multi & Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
8,"Burlette, Noella",SO-2,Utica,14:08.67,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
9,"Reed, Kyla",FR-1,Utica,14:29.10,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
10,"Ridgway, Sophie",SO-2,Hartwick,15:05.65,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,3000 Steeplechase,Empire 8 Outdoor Performance List,Women
1,"Wright, Hadasz, Tinney, Kain",NA,Utica,43.01,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Men
2,"Wendt, Jackson, Joseph, Peters",NA,Alfred,43.73,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Men
3,"Cuvilly, Ferris, Wynn, Bishop",NA,St. John Fisher,43.77,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Men
4,"Conteh, Best, Worrell, Mason",NA,Hartwick,45.33,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Men
5,"Adadjo, Harkness, Rivera, Simpson",NA,Sage,47.15,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Men
1,"Kurbs, Shea, Lettsome, Franz",NA,St. John Fisher,48.01,Bison Outdoor Classic,"Apr 14, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Women
2,"Morley, Johnson, Lasher, Ragule",NA,Nazareth,51.70,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Women
3,"Clarke, Simione, Glomski, Gholson",NA,Utica,52.32,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Women
4,"Wisniewski, Shaker, Heinl, Siewert",NA,Houghton,52.56,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Women
5,"Durso, Young, Ryckman, Spila",NA,Alfred,53.51,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,4 x 100 Relay,Empire 8 Outdoor Performance List,Women
1,"Welch, McAllister, Savage, Lewis",NA,Nazareth,3:25.39,RIT Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
2,"Hadasz, Kain, Simmons, Flynn",NA,Utica,3:32.65,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
3,"Briggs, Andersen, Ferris, Acquard",NA,St. John Fisher,3:34.82,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
4,"Kerr, Thammavong, Lagos, Lagos",NA,Alfred,3:39.01,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
5,"Harkness, Langer, Pellegrini, Adadjo",NA,Sage,3:46.30,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
6,"Freda, Rogers, Mason, Catalano",NA,Hartwick,3:48.02,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
7,"Brito, Nasso, Belanger, Lewandowski",NA,Houghton,3:48.22,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Men
1,"Dening, Burlette, Reed, Zacharewicz",NA,Utica,4:08.58,Jerry Gravel Classic,"Apr 15, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Women
2,"Susa, Luba, LaSalle, Heath",NA,Nazareth,4:23.24,RIT Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Women
3,"O'Toole, Solly, Lutkins, Hall",NA,Alfred,4:32.24,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Women
4,"Spivey, Ivery, Losee, Feeney",NA,Sage,4:46.30,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,4 x 400 Relay,Empire 8 Outdoor Performance List,Women
1,"Mecca, Flint, Sokolovsky, Sesmas",NA,Alfred,8:33.23,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 800 Relay,Empire 8 Outdoor Performance List,Men
2,"Brown, Jeralds, Leotta, Lohmann",NA,Utica,8:49.42,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,4 x 800 Relay,Empire 8 Outdoor Performance List,Men
1,"Gilbert, Hall, Lutkins, Page",NA,Alfred,10:20.24,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 800 Relay,Empire 8 Outdoor Performance List,Women
2,"Sharpe, Dening, Burlette, Reed",NA,Utica,10:58.40,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,4 x 800 Relay,Empire 8 Outdoor Performance List,Women
1,"Cochrane, Sean",JR-3,St. John Fisher,1.96m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
2,"Wright, Zuriel",JR-3,Utica,1.95m,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
2,"DePaull, Bryant",FR-1,St. John Fisher,1.95m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
4,"McCaskill, Kaiden",FR-1,Utica,1.90m,Jerry Gravel Classic,"Apr 15, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
5,"Lewandowski, Brennan",SO-2,Houghton,1.86m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
6,"Hobin, Blake",FR-1,Utica,1.85m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
7,"Reid, Kyle",SO-2,Nazareth,1.81m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
7,"DeVasto, A.J.",SR-4,Nazareth,1.81m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
9,"Wieder, Andrew",JR-3,Utica,1.80m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
10,"Yeager, Malachi",JR-3,Houghton,1.78m,Bison Outdoor Classic,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Men
1,"Williamson, Hayden",SO-2,Houghton,1.57m,RIT Invitational,"Apr 8, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
2,"Vogel, Claudia",JR-3,St. John Fisher,1.52m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
2,"Durso, Bianca",JR-3,Alfred,1.52m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
2,"Jacques, Sarah",FR-1,St. John Fisher,1.52m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
5,"Sinclair, Amina",SO-2,Utica,1.48m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
6,"Morley, Alaina",FR-1,Nazareth,1.47m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
6,"Spila, Anne",SO-2,Alfred,1.47m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
6,"Carlson, Angela",SO-2,St. John Fisher,1.47m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
9,"Williams, Aaliyah",FR-1,Hartwick,1.45m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
10,"Ion, Ana",SO-2,Alfred,1.42m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,High Jump,Empire 8 Outdoor Performance List,Women
1,"Pomerleau, Josh",SR-4,Nazareth,4.30m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
2,"Bletsko, Jason",FR-1,Nazareth,4.10m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
3,"Rathburn, Jack",FR-1,Utica,4.00m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
4,"Pomykaj, Jack",FR-1,Nazareth,3.90m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
5,"Yeager, Malachi",JR-3,Houghton,3.85m,Bison Outdoor Classic,"Apr 14, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
6,"Szekeres, Brady",SO-2,Utica,3.50m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
6,"Wieder, Andrew",JR-3,Utica,3.50m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
8,"Palmer, Adam",SO-2,St. John Fisher,3.40m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
8,"Blowers, Maxwell",SR-4,St. John Fisher,3.40m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
10,"Lund, Aaron",FR-1,Nazareth,3.25m,RIT Invitational,"Apr 8, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Men
1,"Morse, Isabel",FR-1,Nazareth,3.40m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Women
2,"Tornusciolo, Kiara",FR-1,Nazareth,3.15m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Women
3,"Frech, Emily",SO-2,St. John Fisher,2.80m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Women
4,"Fredrickson, Hayly",SO-2,St. John Fisher,2.70m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Women
5,"Fischler, Sofie",SO-2,Nazareth,2.65m,RIT Invitational,"Apr 8, 2023",NaN,Pole Vault,Empire 8 Outdoor Performance List,Women
1,"Wright, Zuriel",JR-3,Utica,6.80m,Wesleyan Swanson Invite,"Mar 26, 2023",4.0,Long Jump,Empire 8 Outdoor Performance List,Men
2,"Lopez-Testillano, Ivan",SR-4,St. John Fisher,6.72m,Geneseo Early Season Invitational,"Apr 2, 2023",0.1,Long Jump,Empire 8 Outdoor Performance List,Men
3,"Reifsteck, Adam",FR-1,Nazareth,6.45m,Brockport Multi & Invitational,"Apr 14, 2023",2.1,Long Jump,Empire 8 Outdoor Performance List,Men
4,"DePaull, Bryant",FR-1,St. John Fisher,6.40m,Geneseo Early Season Invitational,"Apr 2, 2023",0.7,Long Jump,Empire 8 Outdoor Performance List,Men
5,"Billinger, TyJon",FR-1,Utica,6.32m,Jerry Gravel Classic,"Apr 15, 2023",1.6,Long Jump,Empire 8 Outdoor Performance List,Men
6,"Cochrane, Sean",JR-3,St. John Fisher,6.30m,Geneseo Early Season Invitational,"Apr 2, 2023",1.8,Long Jump,Empire 8 Outdoor Performance List,Men
7,"Ryan, Andrew",FR-1,Houghton,6.20m,Geneseo Early Season Invitational,"Apr 2, 2023",0.6,Long Jump,Empire 8 Outdoor Performance List,Men
8,"Lund, Aaron",FR-1,Nazareth,6.17m,Brockport Multi & Invitational,"Apr 14, 2023",1.7,Long Jump,Empire 8 Outdoor Performance List,Men
9,"Yeager, Malachi",JR-3,Houghton,6.10m,Bison Outdoor Classic,"Apr 14, 2023",0.9,Long Jump,Empire 8 Outdoor Performance List,Men
10,"Pomykaj, Jack",FR-1,Nazareth,6.09m,Brockport Multi & Invitational,"Apr 14, 2023",1.8,Long Jump,Empire 8 Outdoor Performance List,Men
1,"Kurbs, Michaela",JR-3,St. John Fisher,5.57m,Brockport Multi & Invitational,"Apr 14, 2023",1.2,Long Jump,Empire 8 Outdoor Performance List,Women
2,"Duell, Veronica",SO-2,St. John Fisher,5.53m,Geneseo Early Season Invitational,"Apr 2, 2023",1.7,Long Jump,Empire 8 Outdoor Performance List,Women
3,"Johnson, Brenna",SR-4,Nazareth,5.49m,Brockport Multi & Invitational,"Apr 14, 2023",1.5,Long Jump,Empire 8 Outdoor Performance List,Women
4,"Spila, Anne",SO-2,Alfred,5.44m,Geneseo Early Season Invitational,"Apr 2, 2023",1.4,Long Jump,Empire 8 Outdoor Performance List,Women
5,"Leahey, McKenzie",SR-4,Nazareth,5.20m,Brockport Multi & Invitational,"Apr 14, 2023",0.1,Long Jump,Empire 8 Outdoor Performance List,Women
6,"Ragule, Hannah",JR-3,Nazareth,5.16m,Brockport Multi & Invitational,"Apr 14, 2023",+0.0,Long Jump,Empire 8 Outdoor Performance List,Women
7,"Devitt, Nora",SO-2,Utica,5.09m,Utica Pioneer Spring Invite,"Apr 7, 2023",1.2,Long Jump,Empire 8 Outdoor Performance List,Women
7,"Heath, Isabella",JR-3,Nazareth,5.09m,RIT Invitational,"Apr 8, 2023",+0.0,Long Jump,Empire 8 Outdoor Performance List,Women
9,"Meade, Laura",SR-4,Utica,5.03m,Wesleyan Swanson Invite,"Mar 26, 2023",2.0,Long Jump,Empire 8 Outdoor Performance List,Women
10,"Durso, Bianca",JR-3,Alfred,5.00m,2023 Messiah Multi/Invitational,"Apr 13, 2023",0.4,Long Jump,Empire 8 Outdoor Performance List,Women
1,"Lopez-Testillano, Ivan",SR-4,St. John Fisher,14.30m,Brockport Multi & Invitational,"Apr 14, 2023",-0.5,Triple Jump,Empire 8 Outdoor Performance List,Men
2,"Billinger, TyJon",FR-1,Utica,13.21m,2023 Hamilton College Continental Invitational,"Apr 1, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Men
3,"Belanger, Avery",FR-1,Houghton,13.12m,Geneseo Early Season Invitational,"Apr 2, 2023",2.0,Triple Jump,Empire 8 Outdoor Performance List,Men
4,"Rivera, Noah",FR-1,Sage,12.95m,2023 Hamilton College Continental Invitational,"Apr 1, 2023",2.2,Triple Jump,Empire 8 Outdoor Performance List,Men
5,"DeShane, Ryan",FR-1,Nazareth,12.33m,Geneseo Early Season Invitational,"Apr 2, 2023",2.5,Triple Jump,Empire 8 Outdoor Performance List,Men
6,"Schools, Jordan",SR,Alfred,12.30m,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.0,Triple Jump,Empire 8 Outdoor Performance List,Men
7,"Reifsteck, Adam",FR-1,Nazareth,12.25m,Brockport Multi & Invitational,"Apr 14, 2023",0.7,Triple Jump,Empire 8 Outdoor Performance List,Men
8,"Jones, Cooper",SO-2,Utica,11.82m,Jerry Gravel Classic,"Apr 15, 2023",0.3,Triple Jump,Empire 8 Outdoor Performance List,Men
8,"Luckey, Gavin",JR-3,Houghton,11.82m,Brockport Multi & Invitational,"Apr 14, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Men
1,"Perry, Danielle",JR,Alfred,11.07m,2023 Messiah Multi/Invitational,"Apr 13, 2023",-0.6,Triple Jump,Empire 8 Outdoor Performance List,Women
2,"Meade, Laura",SR-4,Utica,10.96m,Jerry Gravel Classic,"Apr 15, 2023",0.3,Triple Jump,Empire 8 Outdoor Performance List,Women
3,"Ragule, Hannah",JR-3,Nazareth,10.83m,RIT Invitational,"Apr 8, 2023",0.2,Triple Jump,Empire 8 Outdoor Performance List,Women
4,"Solly, Nyah",FR-1,Alfred,10.78m,2023 Jim Taylor Invite,"Mar 24, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Women
5,"Ion, Ana",SO-2,Alfred,10.66m,2023 Jim Taylor Invite,"Mar 24, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Women
6,"Devitt, Nora",SO-2,Utica,10.61m,Utica Pioneer Spring Invite,"Apr 7, 2023",0.1,Triple Jump,Empire 8 Outdoor Performance List,Women
7,"Heath, Isabella",JR-3,Nazareth,10.58m,RIT Invitational,"Apr 8, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Women
8,"LaSalle, Sydney",FR-1,Nazareth,10.22m,RIT Invitational,"Apr 8, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Women
9,"Gholson, Zeniyah",FR-1,Utica,9.99m,Utica Pioneer Spring Invite,"Apr 7, 2023",2.1,Triple Jump,Empire 8 Outdoor Performance List,Women
10,"Leahey, McKenzie",SR-4,Nazareth,9.93m,RIT Invitational,"Apr 8, 2023",+0.0,Triple Jump,Empire 8 Outdoor Performance List,Women
1,"Logan, Hunter",JR-3,Utica,15.86m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
2,"Coddington, John",SO-2,Sage,14.65m,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
3,"Crocker, Jason",FR-1,Alfred,14.11m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
4,"Mays III, Billie",SO-2,Utica,13.89m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
5,"McCoy, Saul",FR,Alfred,13.61m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
6,"Swavely, Justin",SO-2,Utica,13.44m,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
7,"McNeil, Michael",SO-2,Utica,12.82m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
8,"DeKing, Cole",SO-2,Utica,12.78m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
9,"Reitz, Nicholas",SR,Alfred,12.01m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
10,"Glasser, Ashton",FR-1,St. John Fisher,11.94m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Men
1,"Fahy, Jane",SR-4,Utica,12.94m,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
2,"King, Makenna",JR-3,St. John Fisher,12.25m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
3,"Palmer, Madison",JR-3,Alfred,11.63m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
4,"O'Brien, Lyndsay",SR-4,St. John Fisher,11.23m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
5,"McGuinness, Erin",FR-1,St. John Fisher,11.11m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
6,"Richard, Lea",JR-3,Nazareth,10.92m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
7,"Graves, Duanena",FR-1,Utica,10.69m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
8,"Bailey, Ranasia",FR-1,Utica,10.19m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
9,"Evans, Kathryn",SO-2,Houghton,10.11m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
10,"Ion, Ana",SO-2,Alfred,10.09m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Shot Put,Empire 8 Outdoor Performance List,Women
1,"Kelly, Antwan",JR-3,Utica,44.52m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
2,"Florian, Nathan",SR-4,Utica,43.46m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
3,"McNeil, Michael",SO-2,Utica,38.84m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
4,"Coddington, John",SO-2,Sage,38.49m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
5,"Yeager, Malachi",JR-3,Houghton,38.46m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
6,"Parnapy, Andrew",SO-2,Alfred,38.28m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
7,"Grove, Bryce",FR-1,St. John Fisher,37.82m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
8,"Logan, Hunter",JR-3,Utica,37.77m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
9,"Crocker, Jason",FR-1,Alfred,36.93m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
10,"Talbot, Joshua",FR-1,Utica,35.39m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Men
1,"King, Makenna",JR-3,St. John Fisher,42.62m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
2,"Fahy, Jane",SR-4,Utica,36.01m,Jerry Gravel Classic,"Apr 15, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
3,"Florian, Sarah",FR-1,Utica,34.52m,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
4,"DeSanctis, Gabrielle",JR-3,Utica,31.04m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
5,"McGuinness, Erin",FR-1,St. John Fisher,30.92m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
6,"Knapp, Hallie",FR-1,St. John Fisher,30.83m,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,Discus,Empire 8 Outdoor Performance List,Women
