Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
43,"Gatewood, Mason",SR-4,Northeastern,3:53.58,Duke Invitational,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
44,"Kennedy-Wonneberger, Sean",FR-1,UMass Lowell,"3:53.62
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
45,"Slaney, Ryan",SO-2,Bryant,3:53.65,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
46,"Velikonja, Albert",FR-1,Dartmouth,3:53.79,Duke Invitational,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
47,"Cole-French, William",JR-3,UMass Lowell,"3:53.86
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
48,"Murphy, John",FR-1,New Hampshire,3:53.92,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
49,"Benassi, Andrew",FR-1,UMass Lowell,"3:54.04
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
50,"Hadden, Mac",SO-2,Dartmouth,3:54.07,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
51,"Pothier, James",JR-3,Northeastern,3:54.13,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
52,"Lepore, Christopher",JR-3,Connecticut,3:54.14,UCF Black and Gold Invite,"Mar 17, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
53,"Troxell, Alec",SR-4,Maine,"3:54.31
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
54,"Edelstein, Jesse",JR-3,Brown,"3:54.53
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
55,"Coakley, Billy",JR-3,Merrimack,3:54.58,Merrimack Alumni Classic,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
56,"Laverdiere, Luke",JR-3,Harvard,"3:54.60
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
57,"Hammel, Charlie",SR-4,Boston University,"3:54.69
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
58,"Cluss, Max",SR-4,Middlebury,3:54.72,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
59,"Crompton, Andrew",JR-3,Vermont,3:54.87,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
60,"Hagen, Michael",JR-3,Boston University,3:54.89,Duke Invitational,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
61,"Hefele, Jacob",JR-3,Providence,3:54.90,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
62,"Finn, Kevin",SO-2,New Hampshire,3:54.96,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
63,"Lewin, Josh",JR-3,Providence,3:55.10,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
64,"Bailey, Hayden",FR-1,Colby,3:55.34,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
65,"Harwood, Harry",SO-2,Connecticut College,3:55.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
66,"Carleo, TJ",FR-1,Brandeis,"3:55.61
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
67,"Kearns, Brayden",SO-2,New Hampshire,"3:55.68
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
68,"Chavan, Kabir",JR-3,Connecticut,3:55.70,UCF Black and Gold Invite,"Mar 17, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
69,"Vandermark, Kyle",SR-4,Holy Cross,3:55.76,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
70,"Brooks, Brian",SR-4,WPI,3:55.85,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
71,"Sullivan, James",SO-2,Central Connecticut,3:56.01,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
72,"Abergel, Elon",SO-2,Yale,3:56.02,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
73,"Utz, Zach",FR-1,Middlebury,3:56.26,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
74,"Steins, Jared",FR-1,MIT,3:56.33,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
75,"Opsahl, Simon",SO-2,MIT,3:56.40,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
76,"Lyons, Liam",FR-1,Holy Cross,3:56.47,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
77,"Farrington, Ned",JR-3,Bates,"3:56.67
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
78,"Helenius, Eero",SO-2,Boston College,3:56.82,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
79,"Young Jr, Joseph",SO-2,UMass Lowell,"3:56.83
(1)",2023 Merrimack College Track Carnival,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
80,"Farrell, John",FR-1,Brown,3:56.93,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
81,"Tolan, Brice",SR-4,Bentley,3:56.99,2023 Triton Invite (College/University),"Apr 7, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
82,"Brown, Alex",JR-3,Boston University,"3:57.00
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
83,"Narita, Anders",SR-4,Northeastern,3:57.02,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
84,"Blake, J'Voughnn",FR-1,Dartmouth,3:57.20,USF Bulls Invitational,"Mar 17, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
85,"Barry, Tim",SO-2,Suffolk,3:57.28,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
86,"Caso, Daniel",JR-3,Northeastern,"3:57.58
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
87,"Mullins, Miles",SO-2,Brown,3:57.59,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
88,"L'Esperance-Kerckhof, Tobias",JR-3,Trinity (Conn.),3:57.64,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
89,"Calhoun, Liam",FR-1,Wesleyan,3:57.70,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
90,"Ramsey, Peyton",SO-2,New Hampshire,3:57.91,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
91,"Ewing, Joe",FR-1,Harvard,3:57.95,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
92,"Letellier, Neil",JR-3,Merrimack,"3:57.97
(1)",2023 Merrimack College Track Carnival,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
93,"Manyok, Taban",JR-3,Fitchburg St.,3:58.02,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
94,"Murphy, Kevin",SR-4,Boston University,3:58.03,UCONN Dog Fight,"Apr 1, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
95,"Coffin, Luke",FR-1,Providence,3:58.07,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
96,"Appleton, Ivan",SO-2,Tufts,3:58.12,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
97,"Shryock, Ben",FR-1,Harvard,"3:58.17
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
98,"Boukhtam, Hatim",FR-1,UMass Lowell,"3:58.19
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
98,"Prince, Drake",SO-2,Yale,3:58.19,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
100,"Curran, Joseph",SO-2,UMass Lowell,3:58.21,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
101,"Rooney, Aidan",SO-2,Bates,3:58.26,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
102,"Deane, Caleb",SO-2,American Int'l,3:58.32,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
102,"Welch, Jack",SR-4,Holy Cross,"3:58.32
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
104,"Carter, John",JR-3,Boston College,3:58.40,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
105,"Edwards-Levin, Nick",SO-2,Amherst,3:58.61,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
106,"Dennen, Henry",FR-1,Amherst,3:58.69,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
107,"Kissam, Simon",SR-4,Williams,3:58.77,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
107,"Masciarelli, Salvatore",SO-2,Central Connecticut,3:58.77,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
109,"Vaillancourt, Landen",SO-2,UMass Lowell,"3:58.87
(1)",2023 Merrimack College Track Carnival,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
110,"Walsh, Joseph",SR-4,UMass Lowell,"3:58.88
(1)",2023 Merrimack College Track Carnival,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
111,"Shuttleworth, Reece",SO-2,MIT,3:58.94,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
112,"Fleischer, Owen",FR-1,Rhode Island,3:58.98,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
113,"Lavey, William",SO-2,Middlebury,3:59.02,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
114,"Stromski, Steve",JR-3,UMass Dartmouth,3:59.04,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
115,"Ouellette, Liam",FR-1,UMass Amherst,3:59.07,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
116,"Hampson, Quinn",FR-1,Tufts,3:59.43,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
117,"Peters, Brooks",JR-3,Bowdoin,3:59.53,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
118,"Karas, Owen",FR-1,Yale,3:59.55,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
119,"McBirney, Kevin",SO-2,Bridgewater St.,3:59.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
120,"Dyer, Ryan",SO-2,Merrimack,3:59.59,Merrimack Alumni Classic,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
121,"Cusato, Will",FR-1,Tufts,3:59.64,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
122,"Capobianco, Sam",SO-2,Bentley,3:59.65,Merrimack Alumni Classic,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
122,"Sarney, Kyle",SO-2,Northeastern,3:59.65,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
122,"Love, Jeffrey",SR-4,Connecticut College,3:59.65,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
125,"Johnson, Owen",FR-1,Middlebury,3:59.82,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Men
1,"May, Kimberley",SO-2,Providence,4:13.24,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
2,"Mitchell, Katherine",SR-4,Boston College,4:14.85,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
3,"Ramsden, Maia",SO-2,Harvard,4:15.77,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
4,"Flockhart, Shannon",SO-2,Providence,"4:16.38
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
5,"Salmon, Penelope",FR-1,Harvard,4:18.22,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
6,"Sjoberg , Vera",FR-1,Boston University,"4:21.27
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
7,"Zydanowicz, Jenna",JR-3,Connecticut,4:21.95,Hurricane Alumni Invitational,"Apr 7, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
8,"Fenerty, Julia",JR-3,Dartmouth,4:22.08,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
9,"Thomas, Chloe",SO-2,Connecticut,4:22.16,Hurricane Alumni Invitational,"Apr 7, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
10,"Hirschfeld, Anya",JR-3,Dartmouth,4:22.68,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
11,"Hassman, Abigail",JR-3,Northeastern,"4:22.88
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
12,"Martell, Elizabeth",SO-2,New Hampshire,4:25.07,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
13,"Dana, Ashley",SR-4,Central Connecticut,4:25.42,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
14,"Duggan, Ava",JR-3,Northeastern,"4:25.58
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
15,"Carter, Paige",SR-4,Boston College,4:25.84,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
16,"Fitzgibbon, Carmel",FR-1,Yale,4:26.66,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
17,"Giesing, Isabella",SR-4,UMass Lowell,4:26.85,Duke Invitational,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
18,"Goldstein, Isabelle",SO-2,Harvard,4:27.26,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
19,"Matarese, Ellaney",SO-2,Harvard,4:28.87,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
20,"O'Neill, Alex",JR-3,Providence,4:28.91,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
21,"Hunt, Tessa",JR-3,Providence,4:29.15,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
22,"Pretre, Kyra",SO-2,Yale,4:29.42,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
23,"Sessa, Emily",SR-4,UMass Lowell,4:29.65,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
24,"Hadley, Grace",SR-4,WPI,4:30.00,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
25,"Yeomans, Nicole",SR-4,New Hampshire,"4:31.19
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
26,"Friborg, Samantha",JR-3,Yale,4:32.01,Harvard/Yale vs. Oxford/Cambridge,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
27,"Mihas, Marianne",SO-2,Harvard,4:32.26,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
28,"Chacko, Celia",SR-4,Connecticut,4:32.53,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
29,"Packard, Sydney",SR-4,WPI,4:32.92,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
30,"McManus, Isolde",SO-2,Brown,4:33.15,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
31,"Archer, Claire",FR-1,Yale,4:33.61,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
32,"Strong, Katherine",FR-1,Dartmouth,4:33.94,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
33,"Relyea, Madison",SO-2,Connecticut,4:34.11,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
34,"Stronski, Isabel",JR-3,Brown,4:34.21,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
35,"Woodruff, Rachael",SO-2,Connecticut,4:34.36,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
36,"Zaffina, Alessandra",JR-3,Quinnipiac,4:34.43,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
37,"Ahuja, Nimrit",FR-1,Brown,4:34.64,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
38,"DiStefano, Liv",JR-3,Quinnipiac,4:34.87,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
39,"Hamilton , Abigail",JR-3,Bryant,4:34.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
40,"Jackson, Annie",SO-2,Dartmouth,4:35.30,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
41,"Kriss, Stephanie",JR-3,Brown,4:35.39,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
42,"Morabito, Brooke",JR-3,Central Connecticut,4:35.58,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
43,"Saul, Lily",FR-1,Rhode Island,4:35.85,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
44,"Meyers, Isa",SR-4,Northeastern,4:35.95,UCONN Dog Fight,"Apr 1, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
45,"Roeder, Gillian",SO-2,MIT,4:36.01,2023 95th Clyde Littlefield Texas Relays,"Mar 29, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
46,"Leighton, Jane",SR-4,Vermont,4:36.31,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
47,"Adams, Danielle",FR-1,Connecticut,4:36.53,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
48,"Ball, Ella",SO-2,Williams,4:36.94,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
49,"Kenny, Kate",SR-4,Middlebury,4:37.10,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
50,"Neilon, Hannah",SR-4,Tufts,4:37.39,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
51,"Trevor, Shannon",SO-2,Northeastern,4:37.78,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
51,"Liljegren, Daisy",SO-2,Boston University,4:37.78,Duke Invitational,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
53,"Feuerbach, Eve",SR-4,Holy Cross,"4:37.83
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
54,"Aman, Chrissy",SR-4,Bates,"4:38.08
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
55,"Scott, Abby",SR-4,Williams,4:38.11,PLNU Invitational,"Mar 25, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
56,"Finn , Mary-Kate",FR-1,UMass Lowell,"4:38.32
(1)",2023 Merrimack College Track Carnival,"Apr 6, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
57,"Corcoran, Ashley",SR-4,SNHU,4:38.67,Springfield College Classic,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
58,"O'Connor, Hanna",JR-3,Rhode Island,4:38.85,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
59,"Kelly, Claire",SO-2,Providence,"4:39.26
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
60,"Buckingham, Blakeley",SO-2,Williams,4:39.33,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
61,"Schriefer, Julia",FR-1,Brown,4:39.79,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
62,"Perrotta, Megan",FR-1,Connecticut,4:40.01,UCF Black and Gold Invite,"Mar 17, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
63,"York, Emma",JR-3,New Hampshire,4:40.04,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
64,"Trummel, Leila",SR-4,Bowdoin,4:40.13,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
65,"Schor, Julia",SO-2,Amherst,4:40.18,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
66,"Mahoney, Ava",JR-3,Merrimack,4:40.21,Merrimack Alumni Classic,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
67,"Petersen, Sarah",SR-4,Northeastern,"4:40.26
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
68,"Wold, Sylvan",SO-2,Amherst,4:40.31,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
69,"Fairhurst , Eugenia",SO-2,UMass Amherst,4:40.32,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
70,"Phair, Grace",SR-4,UMass Amherst,"4:40.35
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
71,"Joyce, Cara",FR-1,Yale,4:40.36,Raleigh Relays,"Mar 23, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
72,"Fernandez, Lexi",FR-1,MIT,4:40.38,Amherst College Spring Fling,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
73,"Cornish, Andie",SR-4,Vermont,4:40.40,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
74,"Wells, Lilly",SR-4,Williams,4:40.70,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
75,"Gagnon, Lucy",JR-3,Williams,4:40.77,Mangrum Invitational,"Mar 24, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
76,"Durham, Rebecca",JR-3,Rhode Island,4:40.90,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
77,"Richardson, Jillian",SR-4,Bates,4:41.14,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
78,"Selkin, Lauren",SR-4,Quinnipiac,4:41.43,UCONN Northeast Challenge,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
79,"James, Rebekah",JR-3,UMass Amherst,4:41.46,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
80,"Lusby, Alex",FR-1,Holy Cross,"4:41.51
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
81,"Bachmann, Madeline",SR-4,Boston University,"4:41.82
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
82,"Finley, Steph",JR-3,Dartmouth,4:41.90,UCONN Dog Fight,"Apr 1, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
83,"Trott, Jasmine",FR-1,Bryant,4:42.02,UMASS Flagship Opener T&F,"Apr 8, 2023",NaN,1500 Meters,NEICAAA Outdoor Performance List,Women
