Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
2,"Evers, Carolyn",SR-4,Edgewood,2:23.90,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
3,"Graesslin, Brooke",SR-4,Wisconsin Lutheran,2:24.53,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
4,"Mueller, Ashlee",JR-3,Wisconsin Lutheran,2:25.65,Green & White Invite,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
5,"Colon Maldonado, Deyanneira",SO-2,Aurora,2:25.93,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
6,"Etheridge, Madison",SO-2,Aurora,2:26.31,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
7,"Van Grinsven, Danielle",FR-1,Concordia (Wis.),2:26.41,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
8,"Ehrhart, Rachel",SR-4,Edgewood,2:27.19,UW-Platteville Invitational,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
9,"Ship, Olivia",SO-2,St. Norbert,2:28.22,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
10,"Gibbs, Skylar",SO-2,Aurora,2:28.96,Gibson Invitational & Multis,"Apr 13, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
11,"Verbauwhede, Ally",SR-4,Edgewood,2:30.22,Good Friday Open,"Apr 7, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
12,"Baltes, Gabriella",FR-1,Illinois Tech,2:33.25,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
13,"Ziepke, Emma",FR-1,Lakeland,2:33.64,Green & White Invite,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
14,"Burts, Adryana",JR-3,Benedictine (Ill.),2:35.40,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
15,"Hoeksema, Laci",FR-1,St. Norbert,2:38.01,St. Norbert Twilight,"Apr 6, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
16,"Mertzig, Faith",JR-3,St. Norbert,2:38.23,St. Norbert Twilight,"Apr 6, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
17,"Barrett, Sam",JR-3,Aurora,2:38.87,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
18,"Gonzalez, Shaley",JR-3,Aurora,2:39.36,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
19,"Cleinmark, Mary Grace",JR-3,Concordia (Wis.),2:39.99,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
20,"Kulas, Sarah",SO-2,St. Norbert,2:40.11,St. Norbert Twilight,"Apr 6, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
21,"Rottier, Lauren",SR-4,St. Norbert,2:40.85,Joe Walker Invitational 2023,"Apr 7, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
22,"Fields, N'Dya",FR-1,Aurora,2:41.03,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
23,"McQuaid, KC",SR-4,Aurora,2:41.21,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
24,"Zickert, Ally",SO-2,St. Norbert,2:41.90,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
25,"Burns, Hope",FR-1,Marian (Wis.),2:42.11,Warrior Invitational,"Apr 6, 2023",NaN,800 Meters,NACC Outdoor Performance List,Women
1,"Shaw, Adam",SO-2,MSOE,4:02.01,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
2,"Litkey, Brett",SO-2,MSOE,4:07.09,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
3,"Herried, Isaiah",SO-2,Wisconsin Lutheran,4:07.71,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
4,"Donart, Luke",SO-2,MSOE,4:07.73,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
5,"Micheel, Zeke",JR-3,Wisconsin Lutheran,"4:08.20
(1)",Rhodes Invitational,"Mar 25, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
6,"Vale, Bryan",FR-1,MSOE,4:08.89,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
7,"Brey, Timmy",JR-3,Concordia (Wis.),4:09.87,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
8,"Bohnert, Jacob",JR-3,Aurora,4:11.03,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
9,"Keegan, Michael",JR-3,MSOE,4:12.66,Rex Foster Twilight,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
10,"Bica-Harrsion, Calder",SO-2,MSOE,4:12.86,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
11,"Lee, Patrick",FR-1,MSOE,4:13.07,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
12,"Staggs, Josh",FR-1,Wisconsin Lutheran,4:14.71,Warrior Invitational,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
13,"Shetty, Karan",FR-1,Benedictine (Ill.),4:17.22,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
14,"Balizado, Evan",SR-4,Illinois Tech,4:17.46,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
15,"Bolder, Drew",SO-2,St. Norbert,4:18.19,St. Norbert Twilight,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
16,"Quigley, Nicholas",SO-2,Illinois Tech,4:18.61,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
17,"Xochitecatl, Mauricio",JR-3,Concordia Univ. Chicago,4:18.98,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
18,"Cox, Brett",JR-3,Edgewood,4:19.35,Good Friday Open,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
19,"Johnson, Randy",SR-4,St. Norbert,4:19.36,St. Norbert Twilight,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
20,"Stokes, Scout",SO-2,MSOE,4:20.18,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
21,"Schultz, Jaden",JR-3,Wisconsin Lutheran,4:20.56,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
22,"Brown, Sam",SO-2,Aurora,4:20.85,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
23,"Woller, Ray",FR-1,Wisconsin Lutheran,4:21.48,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
24,"Barisa, Zach",FR-1,Illinois Tech,4:21.73,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
25,"Evans, Liam",SO-2,Aurora,4:22.95,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Men
1,"Ehrhart, Rachel",SR-4,Edgewood,4:46.32,Good Friday Open,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
2,"Colon Maldonado, Deyanneira",SO-2,Aurora,4:47.63,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
3,"Verbauwhede, Ally",SR-4,Edgewood,4:50.75,Good Friday Open,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
4,"Etheridge, Madison",SO-2,Aurora,4:55.31,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
5,"Rodman, Kaitlyn",JR-3,MSOE,4:55.52,Rex Foster Twilight,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
6,"Bartel, LaNea",SR-4,Concordia (Wis.),5:01.02,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
7,"Graesslin, Brooke",SR-4,Wisconsin Lutheran,5:07.13,Warrior Invitational,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
8,"Evers, Carolyn",SR-4,Edgewood,5:10.72,Good Friday Open,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
9,"McQuaid, KC",SR-4,Aurora,5:13.14,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
10,"Van Grinsven, Danielle",FR-1,Concordia (Wis.),5:14.90,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
11,"Fields, N'Dya",FR-1,Aurora,5:16.17,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
12,"Herried, Emily",SR-4,Wisconsin Lutheran,"5:17.16
(1)",Rhodes Invitational,"Mar 25, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
13,"Poehlman, Abigail",FR-1,Concordia (Wis.),5:17.39,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
14,"Mueller, Ashlee",JR-3,Wisconsin Lutheran,5:17.84,Warrior Invitational,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
15,"Sainz De Rozas, Ainara",FR-1,Concordia (Wis.),5:19.20,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
16,"Yim, Anessa",JR-3,Concordia (Wis.),5:20.14,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
17,"Mertzig, Faith",JR-3,St. Norbert,5:20.60,St. Norbert Twilight,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
18,"Bley, Sabryn",SO-2,MSOE,5:21.60,Green & White Invite,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
19,"Baltes, Gabriella",FR-1,Illinois Tech,5:22.19,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
20,"Jerdee, Ella",FR-1,St. Norbert,5:22.77,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
21,"Fetzer, Emily",JR-3,Aurora,5:22.89,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
22,"Gonzalez, Shaley",JR-3,Aurora,5:22.97,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
23,"Kulas, Sarah",SO-2,St. Norbert,5:23.19,St. Norbert Twilight,"Apr 6, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
24,"Phillips, Bijou",FR-1,St. Norbert,5:24.00,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
25,"Liesen, Abby",SO-2,Aurora,5:24.43,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,NACC Outdoor Performance List,Women
1,"Branch, Colby",JR-3,MSOE,15:22.20,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
2,"Gottner, Xander",SO-2,MSOE,15:26.05,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
3,"Lee, Patrick",FR-1,MSOE,15:27.91,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
4,"Alyassir, Ryan",FR-1,MSOE,15:30.49,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
5,"Micheel, Zeke",JR-3,Wisconsin Lutheran,15:44.14,Green & White Invite,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
6,"Dax, Kolby",FR-1,MSOE,15:53.80,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
7,"Reynolds, Noah",FR-1,MSOE,16:06.64,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
8,"Staggs, Josh",FR-1,Wisconsin Lutheran,16:07.71,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
9,"Valencia, Cris",JR-3,Aurora,16:10.25,Wheaton Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
10,"Staggs, Jack",FR-1,Wisconsin Lutheran,16:17.70,Rhodes Invitational,"Mar 25, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
11,"Shetty, Karan",FR-1,Benedictine (Ill.),16:20.47,Wheaton Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
12,"Loriso, Joey",SO-2,Illinois Tech,16:22.71,2023 Millikin Alumni Invite,"Apr 1, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
13,"Krueger, Joshua",SO-2,MSOE,16:25.40,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
14,"Cox, Brett",JR-3,Edgewood,16:29.83,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
15,"Quigley, Nicholas",SO-2,Illinois Tech,16:34.54,2023 Millikin Alumni Invite,"Apr 1, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
16,"Schultz, Jaden",JR-3,Wisconsin Lutheran,16:46.57,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
17,"Hirschmann, Brandon",SR-4,MSOE,16:48.78,Green & White Invite,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
18,"Pruett, Chase",SO-2,Aurora,17:00.97,Wheaton Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
19,"Brewer, Mason",FR-1,Illinois Tech,17:32.06,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
20,"Balquin, Francis",JR-3,Aurora,17:43.00,Wheaton Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
21,"Mueller, Tyler",FR-1,Edgewood,17:46.87,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
22,"Cullen, James",JR-3,St. Norbert,17:54.16,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
23,"Leonard, William",FR-1,Concordia Univ. Chicago,18:03.71,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Men
1,"Verbauwhede, Ally",SR-4,Edgewood,17:15.03,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
2,"Ehrhart, Irene",SO-2,Edgewood,19:16.82,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
3,"Stewart, Molly",JR-3,MSOE,19:30.12,Rex Foster Twilight,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
4,"Etheridge, Madison",SO-2,Aurora,19:33.59,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
5,"Mertzig, Faith",JR-3,St. Norbert,19:39.13,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
6,"Rodman, Kaitlyn",JR-3,MSOE,19:50.05,Green & White Invite,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
7,"Kulas, Sarah",SO-2,St. Norbert,19:59.87,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
8,"Giese, Mandy",JR-3,Edgewood,20:01.01,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
9,"Gonzalez, Shaley",JR-3,Aurora,20:35.85,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
10,"Flores, Natalie",SO-2,Aurora,20:42.03,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
11,"Fetzer, Emily",JR-3,Aurora,21:02.69,Wheaton Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
12,"Goduto, Angela",SO-2,Aurora,21:12.43,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
13,"Martinez, Ariel",SO-2,Concordia Univ. Chicago,21:19.05,Green & White Invite,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
14,"Hackinson, Hadley",FR-1,Edgewood,22:00.42,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
15,"Felgenhauer, Louisa",SO-2,Wisconsin Lutheran,22:16.76,Green & White Invite,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
16,"Drane, Natalie",SO-2,St. Norbert,26:52.49,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,NACC Outdoor Performance List,Women
1,"Gottner, Xander",SO-2,MSOE,32:33.68,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
2,"Dax, Kolby",FR-1,MSOE,32:34.55,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
3,"Loriso, Joey",SO-2,Illinois Tech,32:51.48,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
4,"Valencia, Cris",JR-3,Aurora,33:03.50,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
5,"Quigley, Nicholas",SO-2,Illinois Tech,33:19.44,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
6,"Torres, Alejandro",SO-2,Illinois Tech,33:20.50,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
7,"Kalish, Steven",JR-3,Aurora,33:23.26,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
8,"Reynolds, Noah",FR-1,MSOE,33:24.18,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
9,"Shetty, Karan",FR-1,Benedictine (Ill.),33:36.68,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
10,"Keegan, Michael",JR-3,MSOE,34:02.37,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
11,"Scarborough, Tristan",JR-3,MSOE,34:05.29,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
12,"Brown, Sam",SO-2,Aurora,34:16.34,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
13,"Staggs, Jack",FR-1,Wisconsin Lutheran,35:00.20,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
14,"Cox, Brett",JR-3,Edgewood,35:14.08,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
15,"Mickelson, Aaron",SR-4,St. Norbert,37:04.60,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
16,"Cullen, James",JR-3,St. Norbert,37:05.85,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Men
1,"Colon Maldonado, Deyanneira",SO-2,Aurora,37:45.41,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
2,"Bartel, LaNea",SR-4,Concordia (Wis.),39:37.91,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
3,"Yim, Anessa",JR-3,Concordia (Wis.),41:02.43,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
4,"Liesen, Abby",SO-2,Aurora,41:04.81,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
5,"Stewart, Molly",JR-3,MSOE,41:56.67,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
6,"Fetzer, Emily",JR-3,Aurora,42:40.32,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
7,"Cisler, Brenna",SR-4,St. Norbert,42:55.32,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
8,"Sainz De Rozas, Ainara",FR-1,Concordia (Wis.),43:26.93,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
9,"Mertzig, Faith",JR-3,St. Norbert,44:35.32,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
10,"Poehlman, Abigail",FR-1,Concordia (Wis.),45:35.74,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
11,"Hill, Micah",SR-4,Concordia (Wis.),46:56.53,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
12,"Hintz, Kristin",SO-2,St. Norbert,47:34.51,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
13,"Stader, Ella",SO-2,Concordia (Wis.),47:48.40,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
14,"Drane, Natalie",SO-2,St. Norbert,53:52.93,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",NACC Outdoor Performance List,Women
1,"Spaeth, Sydney",SR-4,St. Norbert,15.15,Beloit Relays,"Apr 15, 2023",2.1,100 Hurdles,NACC Outdoor Performance List,Women
2,"Hielscher, Maya",SO-2,Concordia (Wis.),15.38,Beloit Relays,"Apr 15, 2023",2.1,100 Hurdles,NACC Outdoor Performance List,Women
3,"Jameson, Olivia",FR-1,Illinois Tech,15.69,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.8,100 Hurdles,NACC Outdoor Performance List,Women
4,"Rottier, Lauren",SR-4,St. Norbert,15.74,Joe Walker Invitational 2023,"Apr 7, 2023",3.8,100 Hurdles,NACC Outdoor Performance List,Women
5,"Gibbs, Skylar",SO-2,Aurora,16.19,Gibson Invitational & Multis,"Apr 13, 2023",0.8,100 Hurdles,NACC Outdoor Performance List,Women
6,"Allen, Jerzey",SO-2,Concordia Univ. Chicago,16.20,Green & White Invite,"Apr 15, 2023",2.8,100 Hurdles,NACC Outdoor Performance List,Women
6,"Digman, Sammi",SR-4,St. Norbert,16.20,Wisconsin Private College Championships,"Apr 2, 2023",1.3,100 Hurdles,NACC Outdoor Performance List,Women
8,"Borchardt, Lauren",SO-2,St. Norbert,16.55,Wisconsin Private College Championships,"Apr 2, 2023",1.3,100 Hurdles,NACC Outdoor Performance List,Women
9,"Albovias, Kelsey",FR-1,MSOE,16.79,Green & White Invite,"Apr 15, 2023",2.8,100 Hurdles,NACC Outdoor Performance List,Women
10,"Dietz, Mary",FR-1,Aurora,17.12,Wheaton Invitational 2023,"Apr 14, 2023",-0.8,100 Hurdles,NACC Outdoor Performance List,Women
11,"Soglohun, Mariette",FR-1,Aurora,18.07,Wheaton Invitational 2023,"Apr 14, 2023",-0.2,100 Hurdles,NACC Outdoor Performance List,Women
12,"McKown, Annika",FR-1,Illinois Tech,18.79,Wheaton Invitational 2023,"Apr 14, 2023",-0.2,100 Hurdles,NACC Outdoor Performance List,Women
13,"Korger-Mitchell, Grace",SO-2,Edgewood,19.35,UW-Platteville Invitational,"Apr 14, 2023",3.3,100 Hurdles,NACC Outdoor Performance List,Women
14,"Zickert, Ally",SO-2,St. Norbert,19.99,St. Norbert Twilight,"Apr 6, 2023",-0.3,100 Hurdles,NACC Outdoor Performance List,Women
15,"Cure, Hannah",JR-3,Aurora,20.32,Gibson Invitational & Multis,"Apr 13, 2023",0.9,100 Hurdles,NACC Outdoor Performance List,Women
16,"Koehler, Alayna",SO-2,Aurora,20.53,Gibson Invitational & Multis,"Apr 13, 2023",1.5,100 Hurdles,NACC Outdoor Performance List,Women
17,"Doherty, Raegan",FR-1,Edgewood,20.87,UW-Platteville Invitational,"Apr 14, 2023",-0.1,100 Hurdles,NACC Outdoor Performance List,Women
18,"Francis, London",FR-1,Illinois Tech,22.67,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.2,100 Hurdles,NACC Outdoor Performance List,Women
1,"McKnight, James",SR-4,St. Norbert,15.39,Beloit Relays,"Apr 15, 2023",3.0,110 Hurdles,NACC Outdoor Performance List,Men
2,"Hook, Collin",FR-1,MSOE,15.87,Rex Foster Twilight,"Apr 7, 2023",0.3,110 Hurdles,NACC Outdoor Performance List,Men
3,"Schermacher, Ezra",FR-1,St. Norbert,16.30,St. Norbert Twilight,"Apr 6, 2023",0.5,110 Hurdles,NACC Outdoor Performance List,Men
4,"Van Den Heuvel, Bernie",SO-2,Concordia (Wis.),16.46,Beloit Relays,"Apr 15, 2023",3.0,110 Hurdles,NACC Outdoor Performance List,Men
5,"Greenlaw, Nathaniel",SO-2,St. Norbert,16.47,Beloit Relays,"Apr 15, 2023",2.7,110 Hurdles,NACC Outdoor Performance List,Men
6,"Brantner, Tyler",SR-4,MSOE,17.11,Green & White Invite,"Apr 15, 2023",3.0,110 Hurdles,NACC Outdoor Performance List,Men
7,"Cicciarelli, Robby",SR-4,St. Norbert,17.21,Beloit Relays,"Apr 15, 2023",3.0,110 Hurdles,NACC Outdoor Performance List,Men
8,"Myszewski, Alex",SO-2,St. Norbert,17.46,Beloit Relays,"Apr 15, 2023",2.7,110 Hurdles,NACC Outdoor Performance List,Men
9,"Fisher, Jacob",JR-3,St. Norbert,17.84,St. Norbert Twilight,"Apr 6, 2023",0.5,110 Hurdles,NACC Outdoor Performance List,Men
10,"Metz, Henry",SR-4,St. Norbert,20.20,St. Norbert Twilight,"Apr 6, 2023",1.8,110 Hurdles,NACC Outdoor Performance List,Men
