Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
14,"Smoot, Josh",FR-1,York (Pa.),1:58.73,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
15,"Foytack, Owen",SO-2,King's (Pa.),1:58.76,Cortland Upstate Alternative,"Apr 15, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
16,"Rodriguez Jr., Emmanuel",SO-2,Alvernia,1:58.88,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
17,"Womack, Johnathan",SR-4,Stevenson,1:59.00,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
18,"Loy, Andrew",JR-3,Lebanon Valley,1:59.03,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
19,"Rothstein, Samuel",FR-1,Lebanon Valley,1:59.12,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
20,"Calisti, Noah",SO-2,Messiah,1:59.17,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
21,"Melao, Ronnie",JR-3,Stevens,1:59.37,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
22,"Messenger, Caleb",FR-1,Delaware Valley,1:59.45,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
23,"Barbi, Mick",FR-1,Stevens,1:59.60,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
24,"Evans, Cy",FR,York (Pa.),1:59.73,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
25,"Schreiner, Josh",JR-3,Widener,1:59.87,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Men
1,"Bunke, Lauren",JR-3,Lebanon Valley,2:18.34,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
2,"Burden, Nina",SO-2,Stevens,2:18.36,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
3,"Weaver, Leanne",JR,Messiah,2:19.91,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
4,"Gallagher, Kristin",JR-3,Misericordia,2:20.27,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
5,"Barkdoll, Taylor",FR,York (Pa.),2:20.88,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
6,"Anthony, Katie",SO-2,Messiah,2:20.89,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
7,"Bernotas, Katelyn",SR-4,Widener,2:20.90,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
8,"Schoener, Katelyn",JR-3,Alvernia,2:21.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
9,"Shreffler, Hailey",SO-2,Eastern,2:21.82,40th Millersville Metrics,"Mar 31, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
10,"Smith, Amelia",SR-4,DeSales,2:22.23,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
11,"Nori, Alyssa",FR-1,Messiah,2:22.37,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
12,"Holt, Donna",SO-2,Widener,2:22.68,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
13,"Dickow, Kate",SO-2,Messiah,2:23.35,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
14,"Wiederrecht, Taylor",JR,Messiah,2:24.01,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
15,"Pinho, Rachel",FR-1,Stevens,2:24.36,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
16,"Rouse, Rachel",FR-1,Stevens,2:24.38,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
16,"Hess, Brieanna",JR-3,Messiah,2:24.38,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
18,"Vogel, Isabel",FR-1,Stevens,2:24.57,Vassar April Invitational 2023,"Apr 7, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
19,"Barr, Kelly",FR-1,Widener,2:25.28,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
20,"Torres, Jessie",FR-1,Alvernia,2:25.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
21,"Gordley, Micah",JR-3,Arcadia,2:25.44,Osprey Open and Multi,"Apr 7, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
22,"Skane, Sarah",JR-3,York (Pa.),2:25.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
22,"Enes, Taylor",FR-1,Stevens,2:25.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
24,"Lebo, Kerrigan",FR-1,Messiah,2:25.76,York College Twilight Meet,"Apr 5, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
25,"Sweely, Jaden",SO-2,Widener,2:25.95,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Middle Atlantic Conference Outdoor List,Women
1,"Melao, Ronnie",JR-3,Stevens,3:57.54,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
2,"Horst, Logan",SO-2,Messiah,3:58.32,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
3,"Tyce, Carl",SR-4,DeSales,3:58.95,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
4,"Schott, Benjamin",SR,Messiah,3:59.10,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
5,"Condon, John",FR-1,Messiah,3:59.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
6,"Millar, David",JR-3,Widener,3:59.26,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
6,"Calisti, Noah",SO-2,Messiah,3:59.26,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
8,"Kettula, John",SO-2,York (Pa.),3:59.61,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
9,"Flear, Thomas",SO-2,Widener,4:00.72,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
10,"Carolan, Patrick",SR-4,Widener,4:00.82,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
11,"Hutchinson, Andrew",SO-2,Messiah,4:03.01,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
12,"Cardie, Joseph",SR-4,Widener,4:03.26,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
13,"Artis, Shane",JR-3,DeSales,4:03.50,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
14,"Rhinehart, Trey",SO-2,Misericordia,4:03.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
15,"Ferrizzi, Vince",JR-3,Lebanon Valley,4:04.17,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
16,"Aylmer, Jake",JR-3,Stevens,4:04.20,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
17,"Scheib, Alex",JR,Messiah,4:04.53,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
18,"Moyer, Josiah",SO-2,Messiah,4:04.78,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
19,"Munro, Kyle",SR,Lebanon Valley,4:04.90,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
20,"Linne, Benjamin",SR,York (Pa.),4:06.22,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
21,"Deremer, Josh",SO-2,DeSales,4:06.24,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
22,"Barrett, Tyler",JR,Alvernia,4:06.32,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
23,"O'Neill, Jake",SO,York (Pa.),4:06.59,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
24,"Loy, Andrew",JR-3,Lebanon Valley,4:07.26,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
25,"Rothstein, Samuel",FR-1,Lebanon Valley,4:07.55,40th Millersville Metrics,"Mar 31, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Men
1,"Bunke, Lauren",JR-3,Lebanon Valley,4:43.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
2,"Nye, Gabriella",FR-1,Widener,4:45.15,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
3,"Smith, Amelia",SR-4,DeSales,4:45.45,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
4,"Schoener, Katelyn",JR-3,Alvernia,4:47.16,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
5,"Dickow, Kate",SO-2,Messiah,4:47.44,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
6,"DelViscio, Jessica",SR,York (Pa.),4:48.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
7,"Pardew, Isabelle",SR-4,Stevenson,4:48.72,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
8,"Bernotas, Katelyn",SR-4,Widener,4:51.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
9,"Sweely, Jaden",SO-2,Widener,4:53.09,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
10,"Anthony, Katie",SO-2,Messiah,4:54.69,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
11,"Thompson, Alexa",SR-4,Misericordia,4:55.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
12,"Holt, Donna",SO-2,Widener,4:56.47,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
13,"Landis, Maddison",JR,Messiah,4:56.83,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
14,"Skane, Sarah",JR-3,York (Pa.),4:57.44,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
15,"Kammer, Madison",FR-1,Misericordia,4:57.55,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
16,"Egan, Liz",SO-2,Widener,4:57.70,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
17,"Bartholomew, Coyla",FR-1,Lebanon Valley,4:57.84,York College Twilight Meet,"Apr 5, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
18,"Gordley, Micah",JR-3,Arcadia,4:58.30,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
19,"Rouse, Rachel",FR-1,Stevens,4:58.53,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
20,"Southall, Leigha",FR,Messiah,4:58.94,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
21,"Johnson, Tara",JR,King's (Pa.),4:59.25,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
22,"Burden, Nina",SO-2,Stevens,4:59.80,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
23,"Devries, Sarah",JR-3,Misericordia,4:59.94,Misericordia Twilight 2023,"Apr 4, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
24,"Estus, Haley",SO-2,DeSales,5:00.07,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
25,"Rogers, Emma",SO,York (Pa.),5:00.59,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Middle Atlantic Conference Outdoor List,Women
1,"Horst, Logan",SO-2,Messiah,14:47.84,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
2,"Fetter, Louka",FR-1,Messiah,14:52.73,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
3,"Rowley, Stephen",SO-2,Misericordia,15:03.84,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
4,"Schindler, Hayden",JR-3,Stevenson,15:05.75,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
5,"Santacoloma, Matt",SR-4,DeSales,15:15.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
6,"Rhinehart, Trey",SO-2,Misericordia,15:16.14,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
7,"Costello, Kyle",SO-2,Messiah,15:20.49,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
8,"Calisti, Noah",SO-2,Messiah,15:26.12,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
9,"Bricker, Thomas",FR-1,Misericordia,15:26.68,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
10,"Aylmer, Jake",JR-3,Stevens,15:29.05,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
11,"Moyer, Josiah",SO-2,Messiah,15:29.16,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
12,"Bauman, Josh",SO-2,Messiah,15:32.84,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
13,"Shea, Kyler",SO,Messiah,15:33.83,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
14,"Concannon, Liam",JR-3,Stevens,15:34.47,Vassar April Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
15,"Manidis, Nick",JR-3,DeSales,15:39.78,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
16,"Shulman, Ryan",FR-1,Misericordia,15:43.48,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
17,"Hutchinson, Andrew",SO-2,Messiah,15:47.77,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
18,"Roseboom, Jack",SO-2,York (Pa.),15:47.80,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
19,"Romberger, Nate",SO,Messiah,15:50.48,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
20,"Colyer, Zeke",FR-1,Messiah,15:51.14,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
21,"Valderrabano, Isaac",JR-3,York (Pa.),15:54.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
22,"Trump, Davis",FR-1,DeSales,15:59.55,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
23,"Porco, Jake",SO-2,Stevens,16:01.22,Vassar April Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
24,"Hunt, Tyler",SO-2,York (Pa.),16:06.58,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
25,"Brewster, Mason",SO-2,Stevens,16:08.36,Vassar April Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Men
1,"Pardew, Isabelle",SR-4,Stevenson,17:15.59,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
2,"Devries, Sarah",JR-3,Misericordia,17:35.88,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
3,"Dickow, Kate",SO-2,Messiah,17:57.65,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
4,"Bunke, Lauren",JR-3,Lebanon Valley,17:57.73,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
5,"Gaston, Cera",JR-3,Alvernia,18:05.78,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
6,"Smith, Amelia",SR-4,DeSales,18:07.11,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
7,"Gallagher, Grace",FR-1,Misericordia,18:14.00,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
8,"Anthony, Katie",SO-2,Messiah,18:25.95,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
9,"Bartholomew, Coyla",FR-1,Lebanon Valley,18:29.97,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
10,"Codd, Sarah",SO,Messiah,18:34.73,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
11,"Jones, Katherine",SO-2,Misericordia,18:38.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
12,"James, Abigail",SO-2,Misericordia,18:43.74,Misericordia Twilight 2023,"Apr 4, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
13,"Estus, Haley",SO-2,DeSales,18:46.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
14,"Thompson, Alexa",SR-4,Misericordia,18:50.82,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
15,"Schoener, Katelyn",JR-3,Alvernia,18:58.71,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
16,"Schutte, Ali",SO-2,Messiah,19:01.07,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
17,"Al Naseri, Maryam",SR-4,Stevenson,19:03.07,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
18,"Bernotas, Katelyn",SR-4,Widener,19:09.84,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
19,"Southall, Leigha",FR,Messiah,19:09.94,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
20,"Gordley, Micah",JR-3,Arcadia,19:15.72,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
21,"Blackmon, Alyssa",JR-3,Delaware Valley,19:17.54,Osprey Open and Multi,"Apr 7, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
22,"Nicinski, Allison",SR-4,DeSales,19:21.34,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
23,"Cardone, Danielle",SR,Messiah,19:28.90,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
24,"Gaston, Cera",SO,Messiah,19:38.94,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
25,"Feerick, Fionna",SO-2,Stevens,19:43.49,Vassar April Invitational 2023,"Apr 7, 2023",NaN,5000 Meters,Middle Atlantic Conference Outdoor List,Women
1,"Griffin, Noah",JR-3,Lebanon Valley,30:55.30,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
2,"Flear, Thomas",SO-2,Widener,30:59.16,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
3,"Fetter, Louka",FR-1,Messiah,31:08.48,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
4,"Rowley, Stephen",SO-2,Misericordia,31:16.17,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
5,"Santacoloma, Matt",SR-4,DeSales,31:18.35,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
6,"Carolan, Patrick",SR-4,Widener,31:28.17,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
7,"Millar, David",JR-3,Widener,31:37.58,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
8,"Calisti, Noah",SO-2,Messiah,31:38.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
9,"Concannon, Liam",JR-3,Stevens,31:53.24,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
10,"Costello, Kyle",SO-2,Messiah,32:06.43,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
11,"Berger, Jordan",JR-3,Lebanon Valley,32:23.18,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
12,"Manidis, Nick",JR-3,DeSales,32:23.85,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
13,"Shulman, Ryan",FR-1,Misericordia,32:29.76,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
14,"Chukoskie, Joseph",FR-1,Lebanon Valley,33:10.30,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
15,"Orlando, Frank",SO-2,Stevens,33:14.10,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
16,"Greve, Tommy",SR-4,DeSales,33:49.88,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
17,"Porco, Jake",SO-2,Stevens,33:51.23,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
18,"Schermerhorn, Kyle",SO-2,Alvernia,33:57.93,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
19,"Brewster, Mason",SO-2,Stevens,34:02.22,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
20,"Higgs, Matt",FR,Messiah,34:09.67,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
21,"Kauffman, Lance",SO-2,Messiah,34:11.07,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
22,"Halvorsen, Matthew",SO-2,Stevens,34:16.06,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
23,"Wyrick, Jonathan",SO-2,Messiah,34:16.09,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
24,"Pleban, Joe",JR-3,Lebanon Valley,34:18.68,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Middle Atlantic Conference Outdoor List,Men
