Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
2,"Miller, Renaediaz",FR-1,Queensborough CC,4:28.41,Coach O Invitational,"Apr 2, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
3,"Novo, Robert",SR-4,Hunter,4:28.81,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
4,"Tarsia, Adam",SO-2,CCNY,4:29.32,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
5,"Penafiel, Mateo",FR-1,Hunter,4:35.92,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
6,"Niyazov, Alexander",SO-2,Hunter,4:38.73,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
7,"Zhu, Hengzhi",FR-1,Hunter,4:43.58,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
8,"Mazreku, Musa",SO-2,Lehman,4:45.54,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
9,"Pirovolikos , Nickolas",FR-1,Queensborough CC,4:52.71,Queens College Season Opener,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
10,"Baldonado, Karlo",SO-2,Queensborough CC,4:57.39,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
11,"Morales, Edy",JR-3,CCNY,5:02.98,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
12,"Douglas, Paul",SO-2,Queensborough CC,5:16.77,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
13,"Cruz, Brian",FR-1,Queensborough CC,5:16.79,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
14,"Fraczek, Kacper",SO-2,Hunter,5:21.13,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
15,"Fernandez, Jesusalberto",SO-2,Lehman,5:22.09,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
16,"Fong, Ryan",SO-2,CCNY,5:25.17,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
17,"Nicolas, Chrisnel",SO-2,Queensborough CC,5:26.54,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
18,"Cazeau, Stanley",FR-1,Queensborough CC,5:28.47,Queens College Season Opener,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
19,"Pujara, Haasil",FR-1,Hunter,5:29.67,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
20,"Martinez, Angel",SO-2,Hunter,5:31.21,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
21,"Howard, Charles",FR-1,Lehman,6:57.58,Queens College Season Opener,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Men
1,"Suriel, Samantha",SO-2,Hunter,5:48.42,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
2,"McPartland, Zara",SO-2,CCNY,5:57.10,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
3,"Montiel, Wendy",JR-3,Hunter,6:01.74,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
4,"Williams, Aakaysha",SO-2,CCNY,6:08.50,Queens College Season Opener,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
5,"Pacheco, Darlyn",FR-1,Queensborough CC,6:14.58,Coach O Invitational,"Apr 2, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
6,"Jiang, Irving",SO-2,Hunter,6:15.97,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
7,"Lu, Sandra",SO-2,CCNY,6:24.00,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
8,"Solano, Karen",FR-1,Lehman,6:44.53,Queens College Season Opener,"Mar 25, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
9,"Kalauch, Sindy",SR-4,Hunter,6:55.46,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
10,"Elshita, Rawnaa",JR-3,Hunter,7:02.35,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
11,"Rivera, Andrea",FR-1,Queensborough CC,7:17.44,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
12,"Yousaf, Mehnoor",JR-3,Hunter,7:18.74,Middlesex College Invitational,"Apr 15, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
13,"Sharma, Shivangi",SO-2,Queensborough CC,7:27.06,Osprey Open and Multi,"Apr 7, 2023",NaN,1500 Meters,CUNYAC Outdoor Performance List,Women
1,"Tarsia, Adam",SO-2,CCNY,16:47.02,Coach O Invitational,"Apr 2, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
2,"Niyazov, Alexander",SO-2,Hunter,17:03.82,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
3,"Zhu, Hengzhi",FR-1,Hunter,17:04.79,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
4,"Miller, Renaediaz",FR-1,Queensborough CC,17:22.93,Coach O Invitational,"Apr 2, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
5,"Hoffmann, Peter",SO-2,Queensborough CC,18:35.77,Queens College Season Opener,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
6,"Morales, Edy",JR-3,CCNY,18:51.98,Queens College Season Opener,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
7,"Fernandez, Jesusalberto",SO-2,Lehman,20:34.30,Coach O Invitational,"Apr 2, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
8,"Rasmussen, Christian",SO-2,CCNY,20:57.12,Coach O Invitational,"Apr 2, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
9,"Baldonado, Karlo",SO-2,Queensborough CC,21:08.47,Queens College Season Opener,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Men
1,"Montiel, Wendy",JR-3,Hunter,22:44.60,Osprey Open and Multi,"Apr 7, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Women
2,"Kalauch, Sindy",SR-4,Hunter,23:15.89,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Women
3,"Yousaf, Mehnoor",JR-3,Hunter,25:42.02,Osprey Open and Multi,"Apr 7, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Women
4,"Elshita, Rawnaa",JR-3,Hunter,26:53.00,Osprey Open and Multi,"Apr 7, 2023",NaN,5000 Meters,CUNYAC Outdoor Performance List,Women
1,"Miller, Renaediaz",FR-1,Queensborough CC,36:13.10,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Men
2,"Pirovolikos , Nickolas",FR-1,Queensborough CC,38:52.62,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Men
3,"Morales, Edy",JR-3,CCNY,38:53.38,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Men
4,"Fernandez, Jesusalberto",SO-2,Lehman,48:09.55,Springfield College Classic,"Apr 8, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Men
5,"Howard, Charles",FR-1,Lehman,49:59.32,Springfield College Classic,"Apr 8, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Men
1,"Pacheco, Darlyn",FR-1,Queensborough CC,48:59.51,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",CUNYAC Outdoor Performance List,Women
1,"Khan, Zuha",FR-1,CCNY,19.20,Coach O Invitational,"Apr 2, 2023",-0.9,100 Hurdles,CUNYAC Outdoor Performance List,Women
2,"Sissoko, Aminata",SO-2,Lehman,19.81,Queens College Season Opener,"Mar 25, 2023",NWI,100 Hurdles,CUNYAC Outdoor Performance List,Women
3,"Dai, Helen",SR-4,Hunter,21.44,Middlesex College Invitational,"Apr 15, 2023",-1.2,100 Hurdles,CUNYAC Outdoor Performance List,Women
4,"Lakouetene, Elizatte",FR-1,Hunter,22.48,Middlesex College Invitational,"Apr 15, 2023",-1.2,100 Hurdles,CUNYAC Outdoor Performance List,Women
5,"Compere, Ange",FR-1,Queensborough CC,23.51,Coach O Invitational,"Apr 2, 2023",-1.3,100 Hurdles,CUNYAC Outdoor Performance List,Women
6,"Taylor, Ashley",FR-1,Hunter,27.90,Middlesex College Invitational,"Apr 15, 2023",-1.2,100 Hurdles,CUNYAC Outdoor Performance List,Women
1,"Adekoya, David",FR-1,Queensborough CC,16.42,Coach O Invitational,"Apr 2, 2023",0.3,110 Hurdles,CUNYAC Outdoor Performance List,Men
2,"Gado, Habibu",JR-3,CCNY,16.77,Middlesex College Invitational,"Apr 15, 2023",-2.4,110 Hurdles,CUNYAC Outdoor Performance List,Men
3,"Douglas, Paul",SO-2,Queensborough CC,17.77,Queens College Season Opener,"Mar 25, 2023",NWI,110 Hurdles,CUNYAC Outdoor Performance List,Men
4,"Washington, Dontay",SO-2,Lehman,18.71,2023 Danny Curran Invitational,"Mar 30, 2023",-1.0,110 Hurdles,CUNYAC Outdoor Performance List,Men
5,"Nicolas, Chrisnel",SO-2,Queensborough CC,19.30,Queens College Season Opener,"Mar 25, 2023",NWI,110 Hurdles,CUNYAC Outdoor Performance List,Men
6,"Oliveira-Nurse, Antonio",SO-2,CCNY,19.79,Coach O Invitational,"Apr 2, 2023",0.3,110 Hurdles,CUNYAC Outdoor Performance List,Men
7,"Kalala, Kamunga",FR-1,CCNY,20.01,Middlesex College Invitational,"Apr 15, 2023",-1.4,110 Hurdles,CUNYAC Outdoor Performance List,Men
8,"Brown, Kal-El",FR-1,Lehman,20.41,Middlesex College Invitational,"Apr 15, 2023",-1.6,110 Hurdles,CUNYAC Outdoor Performance List,Men
9,"Augustin, Jonathan",FR-1,Lehman,20.68,Middlesex College Invitational,"Apr 15, 2023",-1.6,110 Hurdles,CUNYAC Outdoor Performance List,Men
10,"Haripersaud , Tony",SO-2,Lehman,21.96,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2,110 Hurdles,CUNYAC Outdoor Performance List,Men
11,"Cruz, Brian",FR-1,Queensborough CC,22.20,Middlesex College Invitational,"Apr 15, 2023",-1.6,110 Hurdles,CUNYAC Outdoor Performance List,Men
12,"Elsherbiny, Hamza",JR-3,Hunter,22.96,Middlesex College Invitational,"Apr 15, 2023",-1.4,110 Hurdles,CUNYAC Outdoor Performance List,Men
13,"Kumi, Solomon",FR-1,Hunter,24.18,Middlesex College Invitational,"Apr 15, 2023",-1.4,110 Hurdles,CUNYAC Outdoor Performance List,Men
14,"Giscombe, Arturo",FR-1,Queensborough CC,31.16,Queens College Season Opener,"Mar 25, 2023",NWI,110 Hurdles,CUNYAC Outdoor Performance List,Men
1,"Gado, Habibu",JR-3,CCNY,1:03.12,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
2,"Simpson , LeAndre",FR-1,Queensborough CC,1:03.82,Queens College Season Opener,"Mar 25, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
3,"Douglas, Paul",SO-2,Queensborough CC,1:04.46,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
4,"Adekoya, David",FR-1,Queensborough CC,1:05.78,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
5,"Washington, Dontay",SO-2,Lehman,1:08.32,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
6,"Oliveira-Nurse, Antonio",SO-2,CCNY,1:09.82,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
7,"Kalala, Kamunga",FR-1,CCNY,1:10.05,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
8,"Marquez, Alexander",SR-4,Hunter,1:12.20,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
9,"Giscombe, Arturo",FR-1,Queensborough CC,1:12.29,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
10,"Cruz, Brian",FR-1,Queensborough CC,1:13.49,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
11,"Brown, Kal-El",FR-1,Lehman,1:14.09,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
12,"Eng, Bryan",JR-3,Hunter,1:23.11,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
13,"Anacta, Daniel",FR-1,Hunter,1:24.02,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Men
1,"Sissoko, Aminata",SO-2,Lehman,1:18.89,Coach O Invitational,"Apr 2, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Women
2,"Dai, Helen",SR-4,Hunter,1:25.02,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Women
3,"Lakouetene, Elizatte",FR-1,Hunter,1:37.66,Osprey Open and Multi,"Apr 7, 2023",NaN,400 Hurdles,CUNYAC Outdoor Performance List,Women
1,"Hoffmann, Peter",SO-2,Queensborough CC,11:59.63,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
2,"Pirovolikos , Nickolas",FR-1,Queensborough CC,12:21.37,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
3,"Morales, Edy",JR-3,CCNY,12:50.86,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
4,"Haripersaud , Tony",SO-2,Lehman,13:16.63,Springfield College Classic,"Apr 8, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
5,"Baldonado, Karlo",SO-2,Queensborough CC,13:50.22,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
6,"Fernandez, Jesusalberto",SO-2,Lehman,13:55.71,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
7,"Pujara, Haasil",FR-1,Hunter,15:18.43,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
8,"Fong, Ryan",SO-2,CCNY,16:44.12,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Men
1,"McPartland, Zara",SO-2,CCNY,14:44.29,Coach O Invitational,"Apr 2, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Women
2,"Rivera, Andrea",FR-1,Queensborough CC,17:41.68,Osprey Open and Multi,"Apr 7, 2023",NaN,3000 Steeplechase,CUNYAC Outdoor Performance List,Women
1,"Adekoya, Eweka, Simpson, Elfahim",NA,Queensborough CC,44.25,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Men
2,"Byron, Gado, Guzman, Kalala",NA,CCNY,45.91,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Men
3,"Barry, Brown, Augustin, Njoku II",NA,Lehman,46.93,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Men
4,"Cooke, Lahens, Mondesir, Wilson-Hill",NA,York (N.Y.),47.38,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Men
5,"Fernandes, Novo, Anacta, Garcia",NA,Hunter,48.99,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Men
1,"Craig, Khan, Lu, Maendel",NA,CCNY,55.40,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
2,"Williams, McClay, Navarro, Orwa",NA,Hunter,55.87,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
3,"Hunter, Merced, Neptune, Sylvester",NA,York (N.Y.),57.78,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
4,"Adrien, Woodberry, King, Samake",NA,Medgar Evers,1:01.12,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
5,"Allert, Yekinni, Pacheco, Sharma",NA,Queensborough CC,1:02.52,Coach O Invitational,"Apr 2, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
6,"Brown, Robles Reyes, Rojas Mesa, Solano",NA,Lehman,1:04.08,Middlesex College Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,CUNYAC Outdoor Performance List,Women
1,"Fernandes, Novo, Marquez, Garcia",NA,Hunter,3:50.22,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Men
2,"Lahens, Mondesir, Ortiz, Stuart",NA,York (N.Y.),3:59.23,The Big Hurt,"Apr 1, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Men
3,"Cruz, Cazeau, Hoffmann, Pirovolikos",NA,Queensborough CC,4:00.06,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Men
4,"Rivera, Navor, Fong, Morales",NA,CCNY,4:27.69,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Men
5,"Brown, Barry, Cassin, Marte",NA,Lehman,4:34.19,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Men
1,"Orwa, Dai, Williams, McClay",NA,Hunter,5:01.12,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Women
2,"Sharma, Pacheco, Yekinni, Rivera",NA,Queensborough CC,5:11.69,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Women
3,"Cataldo, Valerio, Lu, Valerio",NA,CCNY,5:19.21,Coach O Invitational,"Apr 2, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Women
4,"Hunter, Merced, Neptune, Sylvester",NA,York (N.Y.),5:26.50,Queens College Season Opener,"Mar 25, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Women
5,"Tolentino, Odonkor, Nelson, Sissoko",NA,Lehman,6:55.90,Queens College Season Opener,"Mar 25, 2023",NaN,4 x 400 Relay,CUNYAC Outdoor Performance List,Women
1,"Godette, Bryan",FR-1,Queensborough CC,1.75m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
2,"Gado, Habibu",JR-3,CCNY,1.70m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
2,"Kumi, Solomon",FR-1,Hunter,1.70m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
4,"Douglas, Paul",SO-2,Queensborough CC,1.65m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
4,"Washington, Dontay",SO-2,Lehman,1.65m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
4,"Njoku II, Obinna",SO-2,Lehman,1.65m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
7,"Nicolas, Chrisnel",SO-2,Queensborough CC,1.61m,Osprey Open and Multi,"Apr 7, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
8,"Haripersaud , Tony",SO-2,Lehman,1.60m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
8,"Cruz, Brian",FR-1,Queensborough CC,1.60m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
10,"Brown, Kal-El",FR-1,Lehman,1.55m,Middlesex College Invitational,"Apr 15, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
11,"Kalala, Kamunga",FR-1,CCNY,1.50m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
12,"Oliveira-Nurse, Antonio",SO-2,CCNY,1.45m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Men
1,"Niebrzydowski, Daria",FR-1,Hunter,1.45m,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Women
2,"Navarro, Rubilyn",FR-1,Hunter,1.37m,Osprey Open and Multi,"Apr 7, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Women
3,"McPartland, Zara",SO-2,CCNY,1.35m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Women
4,"Williams, Aakaysha",SO-2,CCNY,1.30m,Coach O Invitational,"Apr 2, 2023",NaN,High Jump,CUNYAC Outdoor Performance List,Women
1,"Nicolas, Chrisnel",SO-2,Queensborough CC,2.65m,Osprey Open and Multi,"Apr 7, 2023",NaN,Pole Vault,CUNYAC Outdoor Performance List,Men
2,"Douglas, Paul",SO-2,Queensborough CC,2.29m,Coach O Invitational,"Apr 2, 2023",NaN,Pole Vault,CUNYAC Outdoor Performance List,Men
1,"Njoku II, Obinna",SO-2,Lehman,6.23m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
2,"Gado, Habibu",JR-3,CCNY,6.21m,Coach O Invitational,"Apr 2, 2023",0.6,Long Jump,CUNYAC Outdoor Performance List,Men
3,"Cassin, Andrew",FR-1,Lehman,6.04m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
4,"Adekoya, David",FR-1,Queensborough CC,6.01m,Coach O Invitational,"Apr 2, 2023",0.5,Long Jump,CUNYAC Outdoor Performance List,Men
5,"Douglas, Paul",SO-2,Queensborough CC,5.75m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
6,"Fernandes, Anthony",FR-1,Hunter,5.69m,Ramapo College Track & Field Invitational,"Mar 31, 2023",+0.0,Long Jump,CUNYAC Outdoor Performance List,Men
7,"Washington, Dontay",SO-2,Lehman,5.45m,Springfield College Classic,"Apr 8, 2023",1.0,Long Jump,CUNYAC Outdoor Performance List,Men
8,"Elsherbiny, Hamza",JR-3,Hunter,5.33m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
9,"Eng, Bryan",JR-3,Hunter,5.26m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
10,"Nicolas, Chrisnel",SO-2,Queensborough CC,5.24m,Coach O Invitational,"Apr 2, 2023",0.7,Long Jump,CUNYAC Outdoor Performance List,Men
11,"Oliveira-Nurse, Antonio",SO-2,CCNY,5.23m,Coach O Invitational,"Apr 2, 2023",-0.1,Long Jump,CUNYAC Outdoor Performance List,Men
12,"Kumi, Solomon",FR-1,Hunter,5.03m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
13,"Smith, Will",SO-2,CCNY,4.95m,Coach O Invitational,"Apr 2, 2023",0.2,Long Jump,CUNYAC Outdoor Performance List,Men
14,"Marte, Jhoan",FR-1,Lehman,4.89m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
15,"Eweka, Justin",FR-1,Queensborough CC,4.81m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
16,"Cruz, Brian",FR-1,Queensborough CC,4.73m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
17,"Rios, Nathan",SO-2,CCNY,4.43m,Osprey Open and Multi,"Apr 7, 2023",0.8,Long Jump,CUNYAC Outdoor Performance List,Men
18,"Guzman, Andry",SO-2,CCNY,4.37m,Osprey Open and Multi,"Apr 7, 2023",1.5,Long Jump,CUNYAC Outdoor Performance List,Men
19,"Feliz, Luis",SO-2,Lehman,4.30m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
20,"Brown, Kal-El",FR-1,Lehman,3.97m,2023 Danny Curran Invitational,"Mar 30, 2023",-0.7,Long Jump,CUNYAC Outdoor Performance List,Men
21,"Kalala, Kamunga",FR-1,CCNY,3.56m,Queens College Season Opener,"Mar 25, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Men
1,"Orwa, Ayayo",FR-1,Hunter,4.83m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
2,"Navarro, Rubilyn",FR-1,Hunter,4.50m,Ramapo College Track & Field Invitational,"Mar 31, 2023",0.7,Long Jump,CUNYAC Outdoor Performance List,Women
3,"Craig, Leondra",SO-2,CCNY,4.42m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
4,"Yekinni , Kafilat",FR-1,Queensborough CC,4.38m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
5,"Niebrzydowski, Daria",FR-1,Hunter,4.25m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
6,"Soto, Kaylin",FR-1,CCNY,4.18m,Middlesex College Invitational,"Apr 15, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
7,"Lu, Sandra",SO-2,CCNY,3.92m,Coach O Invitational,"Apr 2, 2023",+0.0,Long Jump,CUNYAC Outdoor Performance List,Women
8,"Sissoko, Aminata",SO-2,Lehman,3.66m,Springfield College Classic,"Apr 8, 2023",NWI,Long Jump,CUNYAC Outdoor Performance List,Women
9,"Woodberry, Bianca",FR-1,Medgar Evers,3.49m,2023 TCNJ Invitational,"Apr 8, 2023",1.1,Long Jump,CUNYAC Outdoor Performance List,Women
