Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
1,"Conklin, Deziree",SO-2,Marymount (Va.),5.18m,Blue & Gold Goucher Classic,"Mar 24, 2023",-0.6,Long Jump,Atlantic East Outdoor Performance List,Women
2,"Morrison, Ella",FR-1,Marymount (Va.),4.74m,Battleground Relays,"Apr 1, 2023",NWI,Long Jump,Atlantic East Outdoor Performance List,Women
3,"Kotliarov, Alexandra",FR-1,Marymount (Va.),4.49m,Battleground Relays,"Apr 1, 2023",NWI,Long Jump,Atlantic East Outdoor Performance List,Women
4,"Karboski, Daelyn",SO-2,Marywood,4.43m,Misericordia Twilight 2023,"Apr 4, 2023",-1.4,Long Jump,Atlantic East Outdoor Performance List,Women
5,"Roth, Brianna",JR-3,Marywood,4.40m,2023 Danny Curran Invitational,"Mar 30, 2023",0.9,Long Jump,Atlantic East Outdoor Performance List,Women
6,"Mills, Caitlin",JR-3,Marywood,4.33m,2023 Danny Curran Invitational,"Mar 30, 2023",0.3,Long Jump,Atlantic East Outdoor Performance List,Women
7,"Page, Rosalyn",SO-2,Marywood,4.18m,Misericordia Twilight 2023,"Apr 4, 2023",-0.7,Long Jump,Atlantic East Outdoor Performance List,Women
8,"Wagner, Emma",SO-2,Marywood,3.99m,2023 Danny Curran Invitational,"Mar 30, 2023",+0.0,Long Jump,Atlantic East Outdoor Performance List,Women
1,"Pessoa, Marcone",SO-2,Marymount (Va.),12.20m,Battleground Relays,"Apr 1, 2023",NWI,Triple Jump,Atlantic East Outdoor Performance List,Men
2,"Curtis, Darian",FR-1,Marymount (Va.),12.15m,Battleground Relays,"Apr 1, 2023",NWI,Triple Jump,Atlantic East Outdoor Performance List,Men
3,"Bonavoglia, Vincent",FR-1,Marywood,10.61m,King's College Monarch Invitational,"Mar 18, 2023",5.8,Triple Jump,Atlantic East Outdoor Performance List,Men
1,"Morrison, Ella",FR-1,Marymount (Va.),9.86m,George Mason Ebanks Invitational,"Apr 7, 2023",1.9,Triple Jump,Atlantic East Outdoor Performance List,Women
2,"Roth, Brianna",JR-3,Marywood,9.62m,2023 Danny Curran Invitational,"Mar 30, 2023",-0.2,Triple Jump,Atlantic East Outdoor Performance List,Women
3,"Karboski, Daelyn",SO-2,Marywood,9.37m,Misericordia Twilight 2023,"Apr 4, 2023",+0.0,Triple Jump,Atlantic East Outdoor Performance List,Women
1,"Kalinich, Will",SO-2,Marywood,12.20m,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
2,"Mercedes, Samuel",SR-4,Marymount (Va.),11.99m,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
3,"Hawkins, Tyrin",SR-4,Immaculata,11.12m,Middlesex College Invitational,"Apr 15, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
4,"Gibbons , Brady",JR-3,Immaculata,10.92m,40th Millersville Metrics,"Mar 31, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
5,"DeRocher, Joshua",SO-2,Immaculata,9.79m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
6,"Gartley, Scott",SO-2,Marywood,9.60m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
7,"Daywalt, Dylan",JR-3,Immaculata,9.05m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
8,"Holmsten, Kolbe",FR-1,Immaculata,8.78m,Middlesex College Invitational,"Apr 15, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
9,"Ntube, Hezzy",FR-1,Marymount (Va.),8.76m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
10,"Predicki, Kaz",FR-1,Marywood,8.09m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Men
1,"Page, Rosalyn",SO-2,Marywood,12.45m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
2,"Healy, Samantha",SR-4,Marymount (Va.),12.05m,Bison Outdoor Classic,"Apr 14, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
3,"Noel, Jada",SR-4,Marymount (Va.),10.88m,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
4,"Wynder, Shayla",SR-4,Marymount (Va.),10.15m,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
5,"Conner , Breyonna",SO-2,Neumann,9.56m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
6,"Zambetti, Leah",FR-1,Marywood,9.51m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
7,"Allen, Faith",JR-3,Marymount (Va.),9.36m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
8,"Siravo, Allison",FR-1,Neumann,8.72m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
9,"Anawalt, Lucia",FR-1,Marywood,8.40m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
10,"Wilson, Sydney",FR-1,Neumann,7.73m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Shot Put,Atlantic East Outdoor Performance List,Women
1,"Ntube, Hezzy",FR-1,Marymount (Va.),36.07m,Battleground Relays,"Apr 1, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
2,"Mercedes, Samuel",SR-4,Marymount (Va.),34.40m,Battleground Relays,"Apr 1, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
3,"Kalinich, Will",SO-2,Marywood,33.64m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
4,"Gibbons , Brady",JR-3,Immaculata,30.92m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
5,"DeRocher, Joshua",SO-2,Immaculata,29.35m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
6,"Pauling, Alex",FR-1,Gwynedd-Mercy,26.71m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
7,"Predicki, Kaz",FR-1,Marywood,26.41m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
8,"Holmsten, Kolbe",FR-1,Immaculata,22.56m,40th Millersville Metrics,"Mar 31, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Men
1,"Page, Rosalyn",SO-2,Marywood,36.98m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
2,"Noel, Jada",SR-4,Marymount (Va.),33.41m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
3,"Zambetti, Leah",FR-1,Marywood,31.98m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
4,"Wynder, Shayla",SR-4,Marymount (Va.),25.14m,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
5,"Allen, Faith",JR-3,Marymount (Va.),24.14m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
6,"Conner , Breyonna",SO-2,Neumann,22.84m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
7,"Hare, Breanna",FR-1,Gwynedd-Mercy,22.62m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
8,"Stryshak, Paige",FR-1,Marywood,21.85m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
9,"Anawalt, Lucia",FR-1,Marywood,21.72m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
10,"LoStracco, Meghan",JR-3,Gwynedd-Mercy,21.29m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Discus,Atlantic East Outdoor Performance List,Women
1,"Mercedes, Samuel",SR-4,Marymount (Va.),42.26m,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Men
2,"Gartley, Scott",SO-2,Marywood,26.42m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Men
3,"Kalinich, Will",SO-2,Marywood,26.03m,King's College Monarch Invitational,"Mar 18, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Men
4,"Pauling, Alex",FR-1,Gwynedd-Mercy,17.91m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Men
5,"Predicki, Kaz",FR-1,Marywood,16.18m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Men
1,"Healy, Samantha",SR-4,Marymount (Va.),49.54m,Bison Outdoor Classic,"Apr 14, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
2,"Noel, Jada",SR-4,Marymount (Va.),39.18m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
3,"Wynder, Shayla",SR-4,Marymount (Va.),37.23m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
4,"LoStracco, Meghan",JR-3,Gwynedd-Mercy,33.16m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
5,"Page, Rosalyn",SO-2,Marywood,25.47m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
6,"Allen, Faith",JR-3,Marymount (Va.),23.13m,Battleground Relays,"Apr 1, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
7,"Hare, Breanna",FR-1,Gwynedd-Mercy,19.35m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
8,"Anawalt, Lucia",FR-1,Marywood,13.56m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Hammer,Atlantic East Outdoor Performance List,Women
1,"Kalinich, Will",SO-2,Marywood,49.85m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
2,"Easy, Kahil",JR-3,Marymount (Va.),40.83m,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
3,"Gartley, Scott",SO-2,Marywood,38.21m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
4,"Mercedes, Samuel",SR-4,Marymount (Va.),37.12m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
5,"DeRocher, Joshua",SO-2,Immaculata,33.55m,40th Millersville Metrics,"Mar 31, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
6,"Daywalt, Dylan",JR-3,Immaculata,22.20m,40th Millersville Metrics,"Mar 31, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
7,"Pauling, Alex",FR-1,Gwynedd-Mercy,14.25m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Men
1,"Zambetti, Leah",FR-1,Marywood,37.31m,King's College Monarch Invitational,"Mar 18, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
2,"Joniec, Kyleigh",FR-1,Neumann,25.85m,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
3,"Ettien, Emily",JR-3,Immaculata,24.80m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
4,"Noel, Jada",SR-4,Marymount (Va.),22.98m,Battleground Relays,"Apr 1, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
5,"Wilson, Sydney",FR-1,Neumann,22.70m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
6,"Wynder, Shayla",SR-4,Marymount (Va.),20.89m,2023 Lloyd Sigler Spring Meet,"Mar 4, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
7,"Grant, Ariana",FR-1,Marymount (Va.),20.81m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
8,"Watkins , Macie",FR-1,Immaculata,18.57m,40th Millersville Metrics,"Mar 31, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
9,"Conner , Breyonna",SO-2,Neumann,17.92m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
10,"Siravo, Allison",FR-1,Neumann,17.03m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,Javelin,Atlantic East Outdoor Performance List,Women
