Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
1,"Kelley, Emma",JR-3,Washington U.,2:06.17,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
2,"Dunne, Aoife",SR-4,Washington U.,2:08.67,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
3,"Urban, Annika",JR-3,Emory,2:10.15,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
4,"Ranocha, Libby",JR-3,Emory,2:12.57,Flames Invitational,"Apr 7, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
5,"Kelly, Maddie",JR-3,U. of Chicago,2:13.15,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
6,"Camic, Elisabeth",SO-2,U. of Chicago,2:13.73,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
7,"Sarussi, Alessia",JR-3,Washington U.,2:14.33,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
8,"Schultz, Danielle",SR-4,Washington U.,2:14.34,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
9,"Fox, Sophie",SR-4,Washington U.,2:14.80,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
10,"Ordonez, Maya",SR-4,U. of Chicago,2:15.23,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
11,"Phung, Melissa",SR-4,Case Western,2:15.30,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
12,"Ott, Lindsay",SR-4,Washington U.,2:15.87,Wash U 5 Way,"Mar 25, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
13,"Daly, Jenna",SO-2,Emory,2:16.11,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
14,"Teixeira-Dasilva, Helena",JR-3,Washington U.,2:16.21,Wash U 5 Way,"Mar 25, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
15,"Kelly, Emma",FR-1,U. of Chicago,2:16.72,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
15,"Kwasny, Jessica",JR-3,Case Western,2:16.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
17,"Tummalapalli, Kavya",SR-4,Carnegie Mellon,2:17.13,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
18,"Tiaffay, Madison",FR-1,Emory,2:17.33,Berry Field Day Invitational,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
19,"Wimmer, Cat",JR-3,U. of Chicago,2:17.83,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
20,"Johnson, Aminata",FR-1,NYU,2:17.85,2023 Colonial Relays,"Mar 30, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
20,"Liu, Jacqueline",FR-1,Carnegie Mellon,2:17.85,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
22,"Bekins, Sophie",SO-2,Washington U.,2:17.89,Wash U 5 Way,"Mar 25, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
23,"Holmes, Nora",FR-1,U. of Chicago,2:18.19,Wheaton Invitational 2023,"Apr 14, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
24,"Gorton, Izzy",SO-2,Washington U.,2:18.54,Wash U Invite,"Mar 31, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
25,"Stevens, Cate",FR-1,Washington U.,2:18.80,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,UAA Outdoor Performance List,Women
1,"Singer, Logan",SR-4,Case Western,3:48.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
2,"McLaughlin, Colin",SO-2,Carnegie Mellon,3:49.74,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
3,"Seletskiy, Aleksei",SO-2,Carnegie Mellon,3:50.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
4,"Masterson, Scott",JR-3,Emory,3:51.75,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
5,"Petkash, Jack",SO-2,Emory,3:51.96,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
6,"Cheema, Marcus",SO-2,Emory,3:52.77,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
7,"Moore, Spencer",SR-4,Emory,3:52.83,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
8,"Penney, Thomas",SR-4,Washington U.,3:52.85,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
9,"Pecore, Justin",SR-4,Emory,3:53.20,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
10,"Lynch, Frankie",JR-3,Washington U.,3:53.56,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
11,"Candell, Jeff",SR-4,Washington U.,3:53.58,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
12,"Watry, Spencer",JR-3,Emory,3:54.66,Berry Field Day Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
13,"Carleo, TJ",FR-1,Brandeis,"3:55.61
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
14,"Holst, Hans",SO-2,Case Western,3:56.16,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
15,"Ivanov, Alex",JR-3,Carnegie Mellon,3:56.30,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
16,"Gilbert, Nate",SO-2,Case Western,3:56.92,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
17,"Lemna, Joe",SR-4,U. of Chicago,3:57.02,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
18,"Olson, Jamie",SO-2,Washington U.,3:58.22,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
19,"Ribeiro Duraes, Fernando",SO-2,Washington U.,3:58.54,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
20,"Evans, Alexander",SR-4,Washington U.,3:59.08,Wash U 5 Way,"Mar 25, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
21,"Lucas, Brett",SR-4,Emory,3:59.25,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
22,"Corbett, James",FR-1,Washington U.,3:59.26,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
23,"Santoro , Arthur",SR-4,Washington U.,3:59.42,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
24,"Hornung, Matthew",SO-2,Washington U.,3:59.43,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
25,"Sidamon-Eristoff, Andrew",JR-3,Washington U.,4:00.30,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Men
1,"Urban, Annika",JR-3,Emory,4:26.17,Flames Invitational,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
2,"Dunne, Aoife",SR-4,Washington U.,4:29.48,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
3,"Kelly, Maddie",JR-3,U. of Chicago,4:32.61,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
4,"Wimmer, Cat",JR-3,U. of Chicago,4:34.06,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
5,"Battleson-Gunkel, Evelyn",SO-2,U. of Chicago,4:35.58,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
6,"Holmes, Nora",FR-1,U. of Chicago,4:36.06,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
7,"Konkus, Emily",SR-4,Washington U.,4:36.18,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
8,"Teixeira-Dasilva, Helena",JR-3,Washington U.,4:36.78,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
9,"Sarussi, Alessia",JR-3,Washington U.,4:36.91,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
10,"Ott, Lindsay",SR-4,Washington U.,4:37.08,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
11,"Kane, Vivian",FR-1,NYU,4:37.35,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
12,"Kelly, Emma",FR-1,U. of Chicago,4:38.44,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
13,"Birimac, Katarina",SR-4,U. of Chicago,4:38.71,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
14,"Seballos , Kristen",SR-4,Carnegie Mellon,4:38.97,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
15,"Behrens, Ella",SR-4,Washington U.,4:39.73,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
16,"Daly, Jenna",SO-2,Emory,4:41.49,Flames Invitational,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
17,"Kenig-Ziesler, Anna",SR-4,U. of Chicago,4:41.71,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
18,"Jackson, Grace",JR-3,Case Western,"4:42.78
(1)",OWU Marv Frye Invitational,"Apr 8, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
19,"Olson, Kiera",SR-4,Washington U.,4:42.90,Wash U 5 Way,"Mar 25, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
20,"Tedesco, Sophie",SO-2,U. of Chicago,4:45.31,Wheaton Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
21,"Blake, Alexandra",SR-4,Washington U.,4:45.41,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
22,"Jorgensen, Caitlin",JR-3,U. of Chicago,4:46.51,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
23,"Schultz, Danielle",SR-4,Washington U.,4:46.92,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
24,"DiBenedetto, Kayla",SO-2,Brandeis,"4:47.23
(1)",Friar Invitational,"Apr 14, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
25,"Gorton, Izzy",SO-2,Washington U.,4:47.49,Lincoln University Open,"Apr 7, 2023",NaN,1500 Meters,UAA Outdoor Performance List,Women
1,"Begley, Jack",SR-4,Case Western,14:21.63,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
2,"Jaster, Joseph",SR-4,Case Western,14:23.62,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
3,"Evans, Alexander",SR-4,Washington U.,14:29.86,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
4,"Tobin, Ryan",SO-2,NYU,14:31.99,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
5,"Nathan, Aidan",SO-2,Case Western,14:39.61,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
6,"Coyle, Matthew",SO-2,Carnegie Mellon,14:41.72,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
7,"Hsu, Jacob",JR-3,Carnegie Mellon,14:45.54,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
8,"Hornung, Matthew",SO-2,Washington U.,14:49.88,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
9,"Podnar, Ryan",FR-1,Carnegie Mellon,14:51.75,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
10,"Murphy, Charlie",JR-3,Carnegie Mellon,14:53.06,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
11,"Zainul, Mubeen",FR-1,NYU,14:56.62,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
12,"Chen, Jeffrey",FR-1,NYU,14:57.57,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
13,"Pahnke, Andrew",SR-4,Emory,15:08.02,Flames Invitational,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
14,"Lucas, Brett",SR-4,Emory,15:10.42,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
15,"Makker, Nikhil",FR-1,Emory,15:14.53,Flames Invitational,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
16,"List, John",SO-2,U. of Chicago,15:17.10,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
17,"Nowak, Zachary",SR-4,Carnegie Mellon,15:18.22,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
18,"Henry, Stephen",JR-3,Case Western,15:19.49,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
19,"Fulkerson, Haden",SO-2,Emory,15:19.60,Flames Invitational,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
20,"Srivastava, Shaurya",FR-1,NYU,15:19.65,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
21,"Taubman, Zach",FR-1,U. of Chicago,15:22.20,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
22,"Collins, Luke",SR-4,U. of Chicago,15:23.21,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
23,"Taylor, Andy",FR-1,NYU,15:23.44,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
24,"Williams, Seth",SO-2,Carnegie Mellon,15:24.50,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
25,"Goldberg, Yonah",SO-2,Carnegie Mellon,15:28.25,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Men
1,"Urban, Annika",JR-3,Emory,16:06.95,2023 Bryan Clay Invitational,"Apr 13, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
2,"Kenig-Ziesler, Anna",SR-4,U. of Chicago,16:37.48,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
3,"Kelly, Maddie",JR-3,U. of Chicago,16:44.33,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
4,"Battleson-Gunkel, Evelyn",SO-2,U. of Chicago,16:48.15,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
5,"Konkus, Emily",SR-4,Washington U.,16:51.00,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
6,"Wimmer, Cat",JR-3,U. of Chicago,17:00.83,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
7,"Richardson, Grace",SR-4,NYU,17:04.86,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
8,"Birimac, Katarina",SR-4,U. of Chicago,17:05.38,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
9,"Kane, Vivian",FR-1,NYU,17:10.28,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
10,"Tedesco, Sophie",SO-2,U. of Chicago,17:31.61,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
11,"Scherrer, Liesl",SO-2,Emory,17:34.12,Flames Invitational,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
12,"Haley, Leah",SR-4,NYU,17:34.76,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
13,"Rector, Katie",FR-1,Washington U.,17:42.65,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
14,"Gladden, Stella",FR-1,NYU,17:49.85,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
15,"Gott, Lucy",FR-1,NYU,17:51.53,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
16,"Ulrich, Leah",SR-4,U. of Chicago,18:00.38,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
17,"Hoffman, Alyssa",SO-2,Carnegie Mellon,18:02.04,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
18,"Chittenden, Cara",JR-3,U. of Chicago,18:10.24,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
19,"Phillips, Catherine",SR-4,Case Western,18:14.20,Bob Kahn Invitational,"Mar 31, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
20,"Hu, Claire",SR-4,Emory,18:16.81,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
21,"McKenna, Lauryn",SO-2,Carnegie Mellon,18:20.40,Westminster Invitational 2023,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
22,"Cooper, Janie",FR-1,NYU,18:23.93,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
23,"Brunner, Audrey",FR-1,U. of Chicago,18:24.31,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
24,"Cheng, Katherine",SO-2,NYU,18:28.62,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
25,"Kocherzat, Julia",SR-4,Case Western,18:31.23,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,5000 Meters,UAA Outdoor Performance List,Women
1,"Begley, Jack",SR-4,Case Western,29:41.72,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
2,"Capuano, Cullen",JR-3,Washington U.,30:20.42,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
3,"Nathan, Aidan",SO-2,Case Western,30:31.80,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
4,"Kusak, Matt",SR-4,Washington U.,30:56.53,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
5,"Lucas, Brett",SR-4,Emory,31:01.58,Flames Invitational,"Apr 7, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
6,"Hasan, Aidin",SO-2,NYU,31:06.24,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
7,"Olpin, Tristan",JR-3,Emory,31:13.96,Flames Invitational,"Apr 7, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
8,"Silagi, Joe",SR-4,Washington U.,31:15.67,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
9,"Gadin, Alexander",SO-2,Washington U.,31:18.23,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
10,"Murphy, Charlie",JR-3,Carnegie Mellon,31:41.88,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
11,"Greene, Solomon",FR-1,Case Western,35:16.13,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
12,"Whitney, Justin",SO-2,Emory,35:32.07,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
13,"Movva, Arun",SR-4,Washington U.,35:35.82,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Men
1,"Birimac, Katarina",SR-4,U. of Chicago,35:08.09,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
2,"Schaeffler, Frances",SR-4,U. of Chicago,35:10.56,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
3,"Kenig-Ziesler, Anna",SR-4,U. of Chicago,35:11.97,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
4,"Behrens, Ella",SR-4,Washington U.,35:13.23,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
5,"Olson, Kiera",SR-4,Washington U.,35:40.22,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
6,"McCammon, Avery",JR-3,Washington U.,37:49.00,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
7,"Marin, Hannah",SR-4,NYU,39:46.48,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
8,"Sekhar, Daniela",FR-1,NYU,41:06.33,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",UAA Outdoor Performance List,Women
1,"Barre, Elizabeth",SR-4,Carnegie Mellon,14.44,Dave Labor Invitational,"Mar 31, 2023",8.8,100 Hurdles,UAA Outdoor Performance List,Women
2,"Gay, Lauren",SO-2,Washington U.,14.54,Wash U 5 Way,"Mar 25, 2023",1.6,100 Hurdles,UAA Outdoor Performance List,Women
3,"Bodus, Hannah",JR-3,Emory,14.58,Flames Invitational,"Apr 7, 2023",1.8,100 Hurdles,UAA Outdoor Performance List,Women
4,"Riebe, Charis",JR-3,Washington U.,14.60,Wash U Invite,"Mar 31, 2023",2.0,100 Hurdles,UAA Outdoor Performance List,Women
5,"Brown, Ren",SO-2,U. of Chicago,14.66,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.8,100 Hurdles,UAA Outdoor Performance List,Women
6,"Campbell, Alya",JR-3,Brandeis,15.25,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,UAA Outdoor Performance List,Women
7,"Misiunas, Grace",FR-1,Case Western,15.35,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",3.2,100 Hurdles,UAA Outdoor Performance List,Women
8,"Martin, Amaya",JR-3,Emory,15.49,Flames Invitational,"Apr 7, 2023",1.4,100 Hurdles,UAA Outdoor Performance List,Women
9,"Stewart, Rebecca",JR-3,U. of Chicago,15.52,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.8,100 Hurdles,UAA Outdoor Performance List,Women
10,"Yost, McKaley",SO-2,Emory,15.61,SWU GottaRun Invite 2023,"Apr 1, 2023",2.8,100 Hurdles,UAA Outdoor Performance List,Women
11,"Jackson, Dasha",FR-1,NYU,16.08,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8,100 Hurdles,UAA Outdoor Performance List,Women
12,"Ozeki, Sarah",SO-2,Case Western,16.09,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,100 Hurdles,UAA Outdoor Performance List,Women
13,"Hopkins, Emily",JR-3,Case Western,16.22,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.9,100 Hurdles,UAA Outdoor Performance List,Women
14,"Hansen, Caroline",SO-2,Emory,16.47,Flames Invitational,"Apr 7, 2023",1.5,100 Hurdles,UAA Outdoor Performance List,Women
15,"Schwab, Sharona",FR-1,U. of Chicago,16.55,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.4,100 Hurdles,UAA Outdoor Performance List,Women
16,"Mohanraj, Iniyaa",FR-1,Carnegie Mellon,16.56,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.9,100 Hurdles,UAA Outdoor Performance List,Women
17,"Kilroy, Mia",SR-4,Case Western,16.93,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",1.2,100 Hurdles,UAA Outdoor Performance List,Women
18,"Alphonse, Gabby",FR-1,Case Western,17.00,OWU Marv Frye Invitational,"Apr 8, 2023",0.9,100 Hurdles,UAA Outdoor Performance List,Women
19,"Richard, Mackenzie",FR-1,NYU,17.10,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",1.8,100 Hurdles,UAA Outdoor Performance List,Women
20,"Silva, Allison",SO-2,Carnegie Mellon,17.58,Washington & Lee Carnival,"Mar 17, 2023",-0.3,100 Hurdles,UAA Outdoor Performance List,Women
1,"Alfred, Giovanni",SR-4,Washington U.,14.40,Wash U Invite,"Mar 31, 2023",4.3,110 Hurdles,UAA Outdoor Performance List,Men
2,"Ray, Andrew",SO-2,U. of Chicago,14.81,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.1,110 Hurdles,UAA Outdoor Performance List,Men
