Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
7,"Loeffelholz, Jonquil",SO-2,Cedar Crest,5:50.31,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
8,"Pratt, Sierra",SO-2,Gallaudet,6:10.12,Galludet Bison Classic,"Apr 8, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
9,"Kier, Summer",JR-3,Alfred State,6:22.44,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
10,"Simins, Jessica",SO-2,Cedar Crest,6:25.83,King's College Monarch Invitational,"Mar 18, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
11,"Kelly, Olivia",JR-3,Cedar Crest,6:42.76,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
12,"Erich, Liz",FR-1,Alfred State,6:48.46,Brockport Multi & Invitational,"Apr 14, 2023",NaN,1500 Meters,CSAC Outdoor Performance List,Women
1,"Temel, Nick",SO-2,PSU-Behrend,16:14.11,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
2,"Domencic, Aidan",SO-2,PSU-Behrend,16:23.84,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
3,"Kerr, Bennett",SO-2,PSU-Behrend,16:31.98,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
4,"Hvisdak, Andrew",SO-2,Alfred State,16:44.51,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
5,"George, Joey",SO-2,PSU-Behrend,16:54.81,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
6,"Annear, Chris",SO-2,PSU-Behrend,17:56.00,Dave Labor Invitational,"Mar 31, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
7,"Pennock, Jeremy",SO-2,Alfred State,20:01.03,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
8,"Post, Nick",JR-3,PSU-Behrend,20:45.42,Dave Labor Invitational,"Mar 31, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
9,"Spreizer, Christian",SO-2,Alfred State,22:35.20,Brockport Multi & Invitational,"Apr 14, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Men
1,"Carr, Savanna",SR-4,PSU-Behrend,18:26.91,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
2,"Nola, Olivia",SO-2,PSU-Behrend,18:29.77,Dave Labor Invitational,"Mar 31, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
3,"Hartle, Lindsey",FR-1,PSU-Behrend,20:05.84,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
4,"Litwiler, Bethany",FR-1,PSU-Behrend,21:01.11,Dave Labor Invitational,"Mar 31, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
5,"Loeffelholz, Jonquil",SO-2,Cedar Crest,21:27.07,2023 Jim Taylor Invite,"Mar 24, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
6,"Ferrans, Emily",SO-2,PSU-Behrend,23:21.22,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
7,"Nguyen, Taylor",JR-3,Gallaudet,25:41.27,Galludet Bison Classic,"Apr 8, 2023",NaN,5000 Meters,CSAC Outdoor Performance List,Women
1,"George, Emil",SO-2,PSU-Behrend,36:21.19,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,"10,000 Meters",CSAC Outdoor Performance List,Men
2,"Annear, Chris",SO-2,PSU-Behrend,36:59.65,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,"10,000 Meters",CSAC Outdoor Performance List,Men
3,"Post, Nick",JR-3,PSU-Behrend,42:06.65,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,"10,000 Meters",CSAC Outdoor Performance List,Men
1,"Litwiler, Bethany",FR-1,PSU-Behrend,42:18.91,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,"10,000 Meters",CSAC Outdoor Performance List,Women
1,"Taggart, Emma",JR-3,Alfred State,15.79,2023 Susquehanna Easter Invite,"Apr 8, 2023",3.6,100 Hurdles,CSAC Outdoor Performance List,Women
2,"Felton, Haley",SO-2,PSU-Behrend,17.20,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.4,100 Hurdles,CSAC Outdoor Performance List,Women
3,"Horninger, Olivia",FR-1,Cedar Crest,19.37,WCU Bill Butler Invitational,"Apr 15, 2023",-2.9,100 Hurdles,CSAC Outdoor Performance List,Women
4,"Gillettte, Mackenzie",SO-2,Alfred State,20.05,Brockport Multi & Invitational,"Apr 14, 2023",1.3,100 Hurdles,CSAC Outdoor Performance List,Women
5,"Gill, Adrainna",FR-1,Alfred State,20.34,2023 Susquehanna Easter Invite,"Apr 8, 2023",-0.9,100 Hurdles,CSAC Outdoor Performance List,Women
6,"Reinoso, Gaudy",FR-1,Cedar Crest,20.67,WCU Bill Butler Invitational,"Apr 15, 2023",-2.9,100 Hurdles,CSAC Outdoor Performance List,Women
7,"Daunce, Sarah",SO-2,Alfred State,20.78,Brockport Multi & Invitational,"Apr 14, 2023",1.3,100 Hurdles,CSAC Outdoor Performance List,Women
8,"Sabir, Zakiyyah",SO-2,Cedar Crest,21.77,WCU Bill Butler Invitational,"Apr 15, 2023",-2.9,100 Hurdles,CSAC Outdoor Performance List,Women
1,"Burns, Blake",SO-2,PSU-Behrend,15.05,2023 Mount Union John Homon Open,"Apr 6, 2023",1.8,110 Hurdles,CSAC Outdoor Performance List,Men
2,"Bhambhwani, Anand",SO-2,PSU-Behrend,15.60,2023 Mount Union John Homon Open,"Apr 6, 2023",2.1,110 Hurdles,CSAC Outdoor Performance List,Men
3,"Walter, Derek",JR-3,Alfred State,16.55,2023 Susquehanna Easter Invite,"Apr 8, 2023",1.6,110 Hurdles,CSAC Outdoor Performance List,Men
4,"Johnson, Jesse",JR-3,Alfred State,17.52,Brockport Multi & Invitational,"Apr 14, 2023",0.6,110 Hurdles,CSAC Outdoor Performance List,Men
5,"Brown, Kyle",JR-3,Alfred State,19.19,Brockport Multi & Invitational,"Apr 14, 2023",1.6,110 Hurdles,CSAC Outdoor Performance List,Men
1,"Brown, Kyle",JR-3,Alfred State,1:04.58,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,400 Hurdles,CSAC Outdoor Performance List,Men
2,"States, Evan",SO-2,PSU-Behrend,1:09.65,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,400 Hurdles,CSAC Outdoor Performance List,Men
1,"Rivet, Sarah",JR-3,Alfred State,1:09.54,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,400 Hurdles,CSAC Outdoor Performance List,Women
2,"Felton, Haley",SO-2,PSU-Behrend,1:13.69,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,400 Hurdles,CSAC Outdoor Performance List,Women
1,"Klein, Kody",SO-2,PSU-Behrend,9:49.83,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Men
2,"Domencic, Aidan",SO-2,PSU-Behrend,9:56.31,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Men
3,"Temel, Nick",SO-2,PSU-Behrend,10:18.81,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Men
4,"Kerr, Bennett",SO-2,PSU-Behrend,10:19.00,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Men
5,"D'Amore, Kyle",FR-1,Gallaudet,12:50.11,Galludet Bison Classic,"Apr 8, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Men
1,"Carr, Savanna",SR-4,PSU-Behrend,12:02.63,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Women
2,"Litwiler, Bethany",FR-1,PSU-Behrend,13:18.97,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Women
3,"Pratt, Sierra",SO-2,Gallaudet,14:11.07,Galludet Bison Classic,"Apr 8, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Women
4,"Kelly, Olivia",JR-3,Cedar Crest,17:19.08,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,CSAC Outdoor Performance List,Women
1,"Douglas, Gregory, Bourne, Ashton",NA,Gallaudet,42.58,Blue & Silver Challenge,"Mar 25, 2023",NaN,4 x 100 Relay,CSAC Outdoor Performance List,Men
2,"Florczak, Rudewicz-Nepokroeff, Rosa, Brumfield",NA,Alfred State,43.25,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,CSAC Outdoor Performance List,Men
1,"Edwards, Cole, Rivet, Snayczuk",NA,Alfred State,51.82,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,CSAC Outdoor Performance List,Women
2,"Berrios, Brown, Dolliole, Wetzel",NA,Gallaudet,52.98,Galludet Bison Classic,"Apr 8, 2023",NaN,4 x 100 Relay,CSAC Outdoor Performance List,Women
3,"Jones, Laffan, Dietrich, Kappeler",NA,PSU-Behrend,54.95,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,4 x 100 Relay,CSAC Outdoor Performance List,Women
1,"Walter, Clark, Scroxton, Rightmyer",NA,Alfred State,3:27.90,Brockport Multi & Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,CSAC Outdoor Performance List,Men
2,"Holcomb, Douglas, Gregory, Ashton",NA,Gallaudet,3:28.30,Blue & Silver Challenge,"Mar 25, 2023",NaN,4 x 400 Relay,CSAC Outdoor Performance List,Men
1,"Popoff, Schnell, Hersom, Trautwein",NA,Alfred State,4:33.53,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,4 x 400 Relay,CSAC Outdoor Performance List,Women
2,"Spires, Ferrans, Compeggie, Dietrich",NA,PSU-Behrend,4:37.83,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,4 x 400 Relay,CSAC Outdoor Performance List,Women
1,"Klein, Seevers, Reinsel, Temel",NA,PSU-Behrend,8:31.84,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,4 x 800 Relay,CSAC Outdoor Performance List,Men
1,"Hetrick, Samuel",SO-2,PSU-Behrend,2.08m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
2,"Bhambhwani, Anand",SO-2,PSU-Behrend,2.01m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
3,"Johnson, Jesse",JR-3,Alfred State,1.91m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
4,"Laslavic, Matt",SO-2,PSU-Behrend,1.86m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
4,"Hillhouse, Derek",FR-1,PSU-Behrend,1.86m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
6,"States, Evan",SO-2,PSU-Behrend,1.85m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
7,"Bibbs, Andrew",SO-2,Gallaudet,1.75m,Blue & Silver Challenge,"Mar 25, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
8,"Smith, Kavargio",JR-3,Gallaudet,1.73m,Galludet Bison Classic,"Apr 8, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
9,"Walter, Derek",JR-3,Alfred State,1.56m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,High Jump,CSAC Outdoor Performance List,Men
1,"Taggart, Emma",JR-3,Alfred State,1.57m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
2,"Burns, Shannon",SO-2,PSU-Behrend,1.52m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
3,"Balaski, Julia",FR-1,PSU-Behrend,1.42m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
4,"Horninger, Olivia",FR-1,Cedar Crest,1.37m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
4,"Nola, Olivia",SO-2,PSU-Behrend,1.37m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
4,"Felton, Haley",SO-2,PSU-Behrend,1.37m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,High Jump,CSAC Outdoor Performance List,Women
1,"Daghestani, Islam",JR-3,PSU-Behrend,4.46m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Men
2,"Festa, Ryan",SO-2,PSU-Behrend,4.31m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Men
3,"Makai, Lucas",SO-2,PSU-Behrend,4.06m,Dave Labor Invitational,"Mar 31, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Men
4,"LaBarge, Alex",FR-1,PSU-Behrend,4.00m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Men
5,"Walter, Derek",JR-3,Alfred State,2.75m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Men
1,"Kappeler, Madison",SO-2,PSU-Behrend,3.25m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
2,"Takei, Noelani",SO-2,PSU-Behrend,2.95m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
3,"Walter, Laura",SO-2,Alfred State,2.65m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
4,"Jones, Gracie",SO-2,PSU-Behrend,2.50m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
4,"Trautwein, Lexi",FR-1,Alfred State,2.50m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
6,"Roughsedge, Abby",FR-1,Alfred State,2.35m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
7,"Compeggie, Angelina",FR-1,PSU-Behrend,2.20m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Pole Vault,CSAC Outdoor Performance List,Women
1,"Rudewicz-Nepokroeff, Zach",JR-3,Alfred State,6.41m,2023 Susquehanna Easter Invite,"Apr 8, 2023",0.1,Long Jump,CSAC Outdoor Performance List,Men
2,"States, Evan",SO-2,PSU-Behrend,6.28m,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.2,Long Jump,CSAC Outdoor Performance List,Men
3,"Douglas, Walter",SO-2,Gallaudet,6.25m,Galludet Bison Classic,"Apr 8, 2023",-0.2,Long Jump,CSAC Outdoor Performance List,Men
4,"Bhambhwani, Anand",SO-2,PSU-Behrend,6.20m,Behrend Track and Field Invite 2023,"Apr 16, 2023",0.2,Long Jump,CSAC Outdoor Performance List,Men
5,"Hetrick, Samuel",SO-2,PSU-Behrend,6.05m,2023 Mount Union John Homon Open,"Apr 6, 2023",0.2,Long Jump,CSAC Outdoor Performance List,Men
6,"Walter, Derek",JR-3,Alfred State,5.98m,2023 Susquehanna Easter Invite,"Apr 8, 2023",0.2,Long Jump,CSAC Outdoor Performance List,Men
7,"Johnson, Jesse",JR-3,Alfred State,5.93m,2023 Susquehanna Easter Invite,"Apr 8, 2023",+0.0,Long Jump,CSAC Outdoor Performance List,Men
8,"Alexander, Aden",FR-1,Alfred State,5.76m,2023 Susquehanna Easter Invite,"Apr 8, 2023",0.6,Long Jump,CSAC Outdoor Performance List,Men
9,"Bibbs, Andrew",SO-2,Gallaudet,5.63m,Blue & Silver Challenge,"Mar 25, 2023",-1.4,Long Jump,CSAC Outdoor Performance List,Men
10,"Rivet, Isaac",SO-2,Alfred State,5.54m,2023 Susquehanna Easter Invite,"Apr 8, 2023",0.1,Long Jump,CSAC Outdoor Performance List,Men
11,"Stevens, Jacob",SO-2,Gallaudet,5.50m,Blue & Silver Challenge,"Mar 25, 2023",0.8,Long Jump,CSAC Outdoor Performance List,Men
12,"Smith, Kavargio",JR-3,Gallaudet,5.23m,Blue & Silver Challenge,"Mar 25, 2023",-1.1,Long Jump,CSAC Outdoor Performance List,Men
1,"Wetzel, Hannah",JR-3,Gallaudet,5.14m,Seahawk Invitational,"Apr 1, 2023",1.4,Long Jump,CSAC Outdoor Performance List,Women
2,"Kappeler, Madison",SO-2,PSU-Behrend,5.09m,Behrend Track and Field Invite 2023,"Apr 16, 2023",0.1,Long Jump,CSAC Outdoor Performance List,Women
3,"Taggart, Emma",JR-3,Alfred State,4.98m,2023 Susquehanna Easter Invite,"Apr 8, 2023",+0.0,Long Jump,CSAC Outdoor Performance List,Women
4,"Snayczuk, Madison",SO-2,Alfred State,4.87m,2023 Susquehanna Easter Invite,"Apr 8, 2023",-0.2,Long Jump,CSAC Outdoor Performance List,Women
5,"Cole, Madeline",JR-3,Alfred State,4.85m,Brockport Multi & Invitational,"Apr 14, 2023",0.6,Long Jump,CSAC Outdoor Performance List,Women
6,"Burns, Shannon",SO-2,PSU-Behrend,4.62m,Behrend Track and Field Invite 2023,"Apr 16, 2023",+0.0,Long Jump,CSAC Outdoor Performance List,Women
7,"Jones, Gracie",SO-2,PSU-Behrend,4.45m,Behrend Track and Field Invite 2023,"Apr 16, 2023",0.1,Long Jump,CSAC Outdoor Performance List,Women
8,"Walter, Laura",SO-2,Alfred State,4.37m,Brockport Multi & Invitational,"Apr 14, 2023",0.4,Long Jump,CSAC Outdoor Performance List,Women
9,"Felton, Haley",SO-2,PSU-Behrend,4.33m,Dave Labor Invitational,"Mar 31, 2023",1.0,Long Jump,CSAC Outdoor Performance List,Women
10,"Horninger, Olivia",FR-1,Cedar Crest,4.26m,WCU Bill Butler Invitational,"Apr 15, 2023",-0.7,Long Jump,CSAC Outdoor Performance List,Women
11,"Riley, Abril",SO-2,Cedar Crest,3.82m,WCU Bill Butler Invitational,"Apr 15, 2023",+0.0,Long Jump,CSAC Outdoor Performance List,Women
12,"Taveras, Isabelle",FR-1,Gallaudet,3.71m,Galludet Bison Classic,"Apr 8, 2023",+0.0,Long Jump,CSAC Outdoor Performance List,Women
1,"Alexander, Aden",FR-1,Alfred State,12.54m,Brockport Multi & Invitational,"Apr 14, 2023",1.3,Triple Jump,CSAC Outdoor Performance List,Men
2,"States, Evan",SO-2,PSU-Behrend,12.35m,Dave Labor Invitational,"Mar 31, 2023",0.4,Triple Jump,CSAC Outdoor Performance List,Men
3,"Laslavic, Matt",SO-2,PSU-Behrend,12.13m,Dave Labor Invitational,"Mar 31, 2023",0.5,Triple Jump,CSAC Outdoor Performance List,Men
4,"Bhambhwani, Anand",SO-2,PSU-Behrend,12.12m,2023 Mount Union John Homon Open,"Apr 6, 2023",0.3,Triple Jump,CSAC Outdoor Performance List,Men
5,"Bibbs, Andrew",SO-2,Gallaudet,11.47m,Seahawk Invitational,"Apr 1, 2023",NWI,Triple Jump,CSAC Outdoor Performance List,Men
1,"Wetzel, Hannah",JR-3,Gallaudet,11.16m,Blue & Silver Challenge,"Mar 25, 2023",-3.0,Triple Jump,CSAC Outdoor Performance List,Women
2,"Schnell, Lily",JR-3,Alfred State,10.24m,Brockport Multi & Invitational,"Apr 14, 2023",1.0,Triple Jump,CSAC Outdoor Performance List,Women
3,"Snayczuk, Madison",SO-2,Alfred State,9.97m,Brockport Multi & Invitational,"Apr 14, 2023",0.8,Triple Jump,CSAC Outdoor Performance List,Women
4,"Daunce, Sarah",SO-2,Alfred State,9.90m,Brockport Multi & Invitational,"Apr 14, 2023",1.4,Triple Jump,CSAC Outdoor Performance List,Women
5,"Burns, Shannon",SO-2,PSU-Behrend,9.45m,Behrend Track and Field Invite 2023,"Apr 16, 2023",-0.1,Triple Jump,CSAC Outdoor Performance List,Women
1,"Cotton, Alex",FR-1,PSU-Behrend,14.92m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
2,"Perlino, Dylan",SR-4,Alfred State,13.85m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
3,"Rohl, Max",SO-2,PSU-Behrend,13.34m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
4,"Faraone, Antonio",FR-1,PSU-Behrend,13.16m,Dave Labor Invitational,"Mar 31, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
5,"Olson, James",SO-2,Alfred State,12.97m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
6,"Travers, Hayden",FR-1,PSU-Behrend,11.89m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
7,"DiGilio, Nathan",FR-1,PSU-Behrend,11.77m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
8,"Rodriguez, Wilfredo",SO-2,Alfred State,10.29m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
9,"Reed, Chris",FR-1,Alfred State,9.54m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
10,"Molloy, Andrew",FR-1,PSU-Behrend,9.21m,Dave Labor Invitational,"Mar 31, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
11,"Walter, Derek",JR-3,Alfred State,8.85m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
12,"Raffa, Bryan",SO-2,Gallaudet,8.53m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Men
1,"Davis, Midajah",SO-2,Gallaudet,12.32m,Gallaudet VS Bowie State,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
2,"Massey, Paige",FR-1,PSU-Behrend,10.84m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
3,"Taggart, Emma",JR-3,Alfred State,10.57m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
4,"Schouppe, Kelsee",SR-4,Cedar Crest,10.39m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
5,"Hume, Nicole",SO-2,Alfred State,9.95m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
6,"Curry, Katelyn",FR-1,Alfred State,9.83m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
7,"Thigpen, Brianna",SO-2,Gallaudet,9.40m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
8,"Downing, Brianna",SO-2,PSU-Behrend,9.31m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
9,"Whiteman, Emma",FR-1,PSU-Behrend,9.06m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
10,"Frank, Allyson",FR-1,Keystone,8.78m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
11,"Bozen, Isabella",FR-1,Cedar Crest,8.19m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
12,"Santiago, Alexys",JR-3,Gallaudet,7.40m,Seahawk Invitational,"Apr 1, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
13,"Trubilla, Sadie",FR-1,Cedar Crest,7.15m,King's College Monarch Invitational,"Mar 18, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
14,"Gillettte, Mackenzie",SO-2,Alfred State,6.92m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
15,"Nelson, Lilian",SO-2,Gallaudet,6.79m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
16,"Bethea, Heaven",SO-2,Cedar Crest,5.08m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Shot Put,CSAC Outdoor Performance List,Women
1,"Dabrowski, Dan",SO-2,PSU-Behrend,51.13m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
2,"Perlino, Dylan",SR-4,Alfred State,50.88m,Geneseo Early Season Invitational,"Apr 2, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
3,"DiGilio, Nathan",FR-1,PSU-Behrend,40.61m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
4,"Cotton, Alex",FR-1,PSU-Behrend,40.20m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
5,"Rohl, Max",SO-2,PSU-Behrend,35.73m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
6,"Olson, James",SO-2,Alfred State,34.65m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
7,"Laslavic, Matt",SO-2,PSU-Behrend,33.68m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
8,"Martinez, Cotis",SO-2,Gallaudet,33.35m,Gallaudet VS Bowie State,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
9,"Molloy, Andrew",FR-1,PSU-Behrend,30.81m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
10,"Reed, Chris",FR-1,Alfred State,30.41m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
11,"Travers, Hayden",FR-1,PSU-Behrend,29.29m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
12,"Rodriguez, Wilfredo",SO-2,Alfred State,28.79m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
13,"Walter, Derek",JR-3,Alfred State,18.71m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Men
1,"Schouppe, Kelsee",SR-4,Cedar Crest,34.11m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
