Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
15,"Chen, Daniel",JR-3,Johns Hopkins,1:58.48,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
16,"Stefan, Adam",SR-4,Muhlenberg,1:58.58,2023 TCNJ Invitational,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
17,"Lachman, Micah",FR-1,Haverford,1:58.88,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
18,"Emrey, Jack",SR-4,Franklin & Marshall,1:58.91,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
19,"Cwiklinski, Joe",SR-4,Muhlenberg,1:59.16,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
20,"Ivey, Jason",SR-4,Muhlenberg,1:59.18,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
21,"Slokenbergs, Valdis",SO-2,Johns Hopkins,1:59.24,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
22,"Trapani, Nick",JR-3,Franklin & Marshall,1:59.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
23,"DeLaney, Colin",SO-2,Swarthmore,2:00.16,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
24,"Richardson, Tyler",SO-2,McDaniel,2:00.35,Galludet Bison Classic,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
25,"Ohanian, Charles",JR-3,Muhlenberg,2:00.38,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Men
1,"Teszler, Rose",SR-4,Swarthmore,2:12.80,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
2,"Senthilkumar, Harrinee",FR-1,Johns Hopkins,2:16.78,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
3,"Setton, Mackenzie",FR-1,Johns Hopkins,2:17.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
4,"Conhoff, Rachel",JR-3,Ursinus,2:17.31,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
5,"Arcese, Lorna",FR-1,Johns Hopkins,2:18.49,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
6,"D'Aulerio, Olivia",FR-1,Haverford,2:18.58,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
7,"Thornberry, Isabel",JR-3,Haverford,2:19.75,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
8,"Adams, Brooke",JR-3,Ursinus,2:20.33,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
9,"Phillips, Lauren",SO-2,Johns Hopkins,2:20.80,2023 Towson Spring Open,"Mar 31, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
10,"Basewitz, Quinn",SR-4,Swarthmore,2:21.47,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
11,"Mouer, Morgan",SO-2,Swarthmore,2:21.63,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
12,"Dzenutis, Sydney",SR-4,Franklin & Marshall,2:22.17,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
13,"Kothari, Emma",FR-1,Johns Hopkins,2:22.45,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
13,"Chambers, Holly",JR-3,Ursinus,2:22.45,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
15,"Schubert, Johanna",SR-4,Swarthmore,2:22.58,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
16,"Sheth, Lily",SO-2,Johns Hopkins,2:22.82,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
17,"Tate, Meg",SR-4,Dickinson,2:24.22,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
18,"Monroy, Dominique",SO-2,Haverford,2:25.49,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
19,"Jackson, Erin",SO-2,Muhlenberg,2:25.61,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
20,"Montini, Olivia",FR-1,Swarthmore,2:26.10,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
21,"Kline, Emma",SR-4,Franklin & Marshall,2:26.22,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
22,"Hoover, Eliza",FR-1,Gettysburg,2:26.32,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
23,"Kauffman, Annalise",FR-1,Franklin & Marshall,2:26.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
24,"Ness, Kaiti",SO-2,Johns Hopkins,2:26.71,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
25,"Fieberg, Valerie",JR-3,Franklin & Marshall,2:26.82,Bison Outdoor Classic,"Apr 14, 2023",NaN,800 Meters,Centennial Conference Outdoor Performance List,Women
1,"Moreland, Jamie",SR-4,Haverford,3:48.14,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
2,"Cantine, Aidan",SR-4,Swarthmore,3:48.36,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
3,"Mercer, Teddy",SR-4,Dickinson,3:50.38,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
4,"Kredell, Ryan",SR-4,Haverford,3:50.72,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
5,"Beyer, Arthur",SR-4,Johns Hopkins,3:51.18,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
6,"Eshghi, Reza",SO-2,Haverford,3:51.41,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
7,"Chen, Daniel",JR-3,Johns Hopkins,3:52.66,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
8,"Tripeny, Nico",SR-4,Haverford,3:58.58,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
9,"Cassidy, Rowan",FR-1,Johns Hopkins,3:59.05,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
10,"Stefan, Adam",SR-4,Muhlenberg,3:59.69,2023 TCNJ Invitational,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
11,"LaRochelle, Peter",SO-2,Haverford,4:00.53,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
12,"Myers, Andrew",SO-2,Johns Hopkins,4:00.73,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
13,"Denton, Matt",JR-3,Haverford,4:00.95,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
14,"McGrath, Tucker",JR-3,Ursinus,4:01.12,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
15,"Sears, Jack",FR-1,McDaniel,4:01.31,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
16,"Slokenbergs, Valdis",SO-2,Johns Hopkins,4:02.29,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
17,"Rothenberg, Ethan",SR-4,Swarthmore,4:03.10,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
18,"Nicholls, Lance",FR-1,Johns Hopkins,4:03.98,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
19,"Moseman, Ben",FR-1,Dickinson,4:04.55,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
20,"DeLaney, Colin",SO-2,Swarthmore,4:04.64,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
21,"Madsen, Anders",SO-2,McDaniel,4:04.80,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
22,"Maglione, Mike",SR-4,Franklin & Marshall,4:05.20,40th Millersville Metrics,"Mar 31, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
23,"Thalheimer, Bryce",JR-3,Johns Hopkins,4:05.55,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
24,"Vottero, Markus",SO-2,Muhlenberg,4:06.33,2023 TCNJ Invitational,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
25,"Bratt, Aaron",SR-4,Haverford,4:06.63,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Men
1,"Conhoff, Rachel",JR-3,Ursinus,4:36.16,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
2,"Senthilkumar, Harrinee",FR-1,Johns Hopkins,4:37.67,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
3,"Setton, Mackenzie",FR-1,Johns Hopkins,4:41.32,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
4,"Catalano, Adriana",FR-1,Johns Hopkins,4:44.59,2023 Colonial Relays,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
5,"Priebe, Amiyah",SO-2,Dickinson,4:46.11,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
6,"Teszler, Rose",SR-4,Swarthmore,4:46.91,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
7,"Sawosik, Camille",SR-4,Johns Hopkins,4:46.92,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
8,"Touhey, Abigail",FR-1,Dickinson,4:48.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
9,"Diaz, Isis",FR-1,Johns Hopkins,4:48.88,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
10,"Chambers, Holly",JR-3,Ursinus,4:50.36,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
11,"Basewitz, Quinn",SR-4,Swarthmore,4:51.26,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
12,"Sheth, Lily",SO-2,Johns Hopkins,4:51.73,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
13,"Callahan, Aisling",FR-1,Johns Hopkins,4:52.53,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
14,"Montini, Olivia",FR-1,Swarthmore,4:53.31,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
15,"McIntosh, Amaiah",SO-2,Johns Hopkins,4:54.19,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
16,"Dzenutis, Sydney",SR-4,Franklin & Marshall,4:56.53,Little 3 Championships,"Mar 25, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
17,"Naqvi, Myra",SO-2,Dickinson,4:57.19,Little 3 Championships,"Mar 25, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
18,"O'Hehir, Caitlin",SR-4,Johns Hopkins,4:57.24,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
19,"Kline, Emma",SR-4,Franklin & Marshall,4:57.60,40th Millersville Metrics,"Mar 31, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
20,"Crawford , Ava",SO-2,Gettysburg,4:58.17,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
21,"Ness, Kaiti",SO-2,Johns Hopkins,4:58.39,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
22,"Irvine, Alina",SO-2,Swarthmore,4:59.28,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
23,"Kinnear, Caitlin",JR-3,Muhlenberg,4:59.34,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
24,"Kratovil-Lavelle, Charlotte",JR-3,Dickinson,4:59.87,Bison Outdoor Classic,"Apr 14, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
25,"Sideris, Mia",FR-1,Ursinus,4:59.96,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,1500 Meters,Centennial Conference Outdoor Performance List,Women
1,"McElhennon, Gavin",SO-2,Johns Hopkins,14:17.37,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
2,"Li, Tommy",SO-2,Johns Hopkins,14:29.05,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
3,"Kleiman, Matthew",JR-3,Johns Hopkins,14:38.52,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
4,"Moreland, Jamie",SR-4,Haverford,14:42.79,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
5,"Larson, Jonas",SO-2,Johns Hopkins,14:47.02,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
6,"Leblond, Emmanuel",FR-1,Johns Hopkins,14:47.05,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
7,"Eshghi, Reza",SO-2,Haverford,14:48.32,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
8,"Denton, Matt",JR-3,Haverford,14:48.71,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
9,"Thalheimer, Bryce",JR-3,Johns Hopkins,14:53.29,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
10,"Tripeny, Nico",SR-4,Haverford,14:55.70,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
11,"Cruz, Romario",SO-2,Dickinson,14:56.99,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
12,"Oiler, Connor",FR-1,Johns Hopkins,15:04.34,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
13,"Archer, Adrian",FR-1,Johns Hopkins,15:05.45,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
14,"Myers, Andrew",SO-2,Johns Hopkins,15:06.74,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
15,"Sheehy, Will",FR-1,Swarthmore,15:08.11,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
16,"Brody, Sam",JR-3,Swarthmore,15:13.26,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
17,"Cassidy, Rowan",FR-1,Johns Hopkins,15:16.18,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
18,"Lachman, Micah",FR-1,Haverford,15:22.36,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
19,"Kane, Alexander",FR-1,Dickinson,15:23.72,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
20,"Mercer, Teddy",SR-4,Dickinson,15:24.41,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
21,"Kelly, Matt",FR-1,Johns Hopkins,15:25.32,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
22,"Mahajan, Dhruv",SO-2,Johns Hopkins,15:25.85,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
23,"Franco, Michael",SR-4,Haverford,15:28.00,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
24,"Orlijan-Rhyne, Rowan",SO-2,Swarthmore,15:28.26,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
25,"Hall, Noah",JR-3,Franklin & Marshall,15:29.25,Little 3 Championships,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Men
1,"Stephenson, Sara",JR-3,Johns Hopkins,16:57.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
2,"Roy, Triya",SO-2,Johns Hopkins,17:33.26,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
3,"Brotherton, Cooper",FR-1,Johns Hopkins,17:54.09,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
4,"Conhoff, Rachel",JR-3,Ursinus,17:58.31,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
5,"O'Hehir, Caitlin",SR-4,Johns Hopkins,18:02.23,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
6,"Chambers, Holly",JR-3,Ursinus,18:13.28,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
7,"Montini, Olivia",FR-1,Swarthmore,18:18.16,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
8,"Naqvi, Myra",SO-2,Dickinson,18:21.33,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
9,"Priebe, Amiyah",SO-2,Dickinson,18:24.44,York College Twilight Meet,"Apr 5, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
10,"Mullen, Bailey",SO-2,McDaniel,18:29.60,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
11,"Warmack, Anna",JR-3,Johns Hopkins,18:35.46,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
12,"Barnes, Sammy Jo",JR-3,Dickinson,18:37.41,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
13,"Diaz, Isis",FR-1,Johns Hopkins,18:37.78,2023 Colonial Relays,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
14,"Grubb, Samantha",JR-3,Ursinus,18:44.66,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
15,"Li, Viviana",FR-1,Johns Hopkins,18:54.14,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
16,"Sideris, Mia",FR-1,Ursinus,19:13.49,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
17,"Wauthier, Ryann",SO-2,Ursinus,19:18.81,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
18,"Kitay, Lauren",SO-2,Bryn Mawr,19:19.03,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
19,"Tolerico, Lydia",FR-1,Johns Hopkins,19:23.07,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
20,"Cassell, Elizabeth",SR-4,Dickinson,19:24.17,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
21,"Addesso, Amanda",SR-4,Gettysburg,19:25.68,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
22,"Cassell, Elizabeth",FR,Dickinson,19:27.63,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
23,"Hoagland, Margot",SR,Gettysburg,19:42.86,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
24,"Garber, Maddie",SO-2,Dickinson,19:45.53,Little 3 Championships,"Mar 25, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
25,"Crochunis-Brown, Catherine",SR-4,Swarthmore,19:46.32,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,5000 Meters,Centennial Conference Outdoor Performance List,Women
1,"Kredell, Ryan",SR-4,Haverford,29:35.23,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
2,"LaRochelle, Peter",SO-2,Haverford,30:30.71,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
3,"Bratt, Aaron",SR-4,Haverford,30:31.39,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
4,"Colescott, Miles",SO-2,Haverford,31:13.70,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
5,"Kane, Alexander",FR-1,Dickinson,31:30.93,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
6,"Dietrick, Matthew",SO-2,Dickinson,32:01.22,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
7,"Marks, James",SR-4,Dickinson,32:54.36,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
8,"Loalbo, Michael",SR-4,Dickinson,33:10.85,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
9,"Elliott, Connor",SR-4,Gettysburg,33:13.82,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
10,"Farace, Wyatt",JR-3,McDaniel,34:24.61,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
11,"Neighbour, Patrick",FR,Gettysburg,35:29.47,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Men
1,"Hirsche, Katherine",SO-2,Haverford,36:33.24,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
2,"Addesso, Amanda",SR-4,Gettysburg,39:35.44,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
3,"Cook, Carys",FR-1,Gettysburg,40:55.75,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
4,"Garber, Maddie",SO-2,Dickinson,41:31.01,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
5,"Hopkins, Kathryn",SO-2,Gettysburg,41:56.58,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
6,"Smith, Sarah",FR-1,Gettysburg,41:57.52,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
7,"Lehman, Eliza",JR-3,Bryn Mawr,42:18.38,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
8,"Cheng, Evelyn",SO-2,Bryn Mawr,42:49.08,Osprey Open and Multi,"Apr 7, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
9,"Lorden, Kyla",FR-1,Gettysburg,43:38.24,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
10,"McArthur, Megan",FR-1,Gettysburg,43:47.98,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
11,"Nori , Rachel",SR-4,Gettysburg,43:48.61,40th Millersville Metrics,"Mar 31, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
12,"Harten, Erin",SR,Dickinson,44:17.38,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
13,"Fox, Madison",SR,Gettysburg,44:48.77,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,"10,000 Meters",Centennial Conference Outdoor Performance List,Women
