Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
13,"Warner, Katelyn",FR-1,Southern Virginia,2:32.66,Washington & Lee Carnival,"Mar 17, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
14,"Brown, Caitlin",FR-1,Meredith,2:32.80,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
15,"Joseph, Amethyst",FR-1,Meredith,2:36.36,Vertklasse,"Mar 31, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
16,"Dalebout, Lilly",SO-2,Southern Virginia,2:37.30,Washington & Lee Carnival,"Mar 17, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
17,"Diaz-Martinez, Sandra",FR-1,Brevard,2:39.09,Electric City Invitational,"Apr 14, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
18,"Drumm, Courtney",JR-3,Methodist,2:40.82,2023 Braves Classic,"Apr 8, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
19,"Gladdis, Michelle",SR-4,Meredith,2:42.55,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
20,"Hale, Emmalee",FR-1,Southern Virginia,2:45.27,Washington & Lee Carnival,"Mar 17, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
21,"Lloyd, Malory",FR-1,Southern Virginia,2:46.10,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
22,"Pemberton, Ashleigh",FR-1,Meredith,2:46.44,Vertklasse,"Mar 31, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
23,"Voss, Kaitlyn",SO-2,Pfeiffer,2:48.41,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
24,"Capps, Zoe",JR-3,Brevard,2:49.30,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
25,"Wike, Ashlynne",FR-1,Meredith,2:50.23,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,800 Meters,USA South Outdoor Performance List,Women
1,"Hawley, Dalton",JR-3,Brevard,4:02.89,Montreat College Open,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
2,"Short, Joseph",SO-2,Southern Virginia,4:08.84,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
3,"Brodmyer, Devon",JR-3,Brevard,4:08.92,Montreat College Open,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
4,"Chandler, Kedryn",SO-2,Southern Virginia,4:11.26,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
5,"Topoly, Alex",FR-1,Methodist,4:12.10,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
6,"Rivers, Trent",JR-3,Pfeiffer,4:14.36,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
7,"Barriger, Jackson",SO-2,Methodist,4:15.52,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
8,"Ezzell, Austin",SO-2,Methodist,4:15.64,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
9,"Collett, Will",FR-1,Southern Virginia,4:16.22,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
10,"Huggins, Coleman",SO-2,Pfeiffer,4:19.85,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
11,"Helms, Sawyer",FR-1,Pfeiffer,4:20.51,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
12,"Johnson, Carter",FR-1,Southern Virginia,4:25.20,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
13,"Spangler, Garrett",JR-3,Brevard,4:30.17,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
14,"Blount, Sharif",FR-1,William Peace,4:30.77,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
15,"King, Justin",JR-3,Brevard,4:31.42,Electric City Invitational,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
16,"Norcross, Denver",SO-2,Southern Virginia,4:31.56,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
17,"Harper, Ayden",SO-2,North Carolina Wesleyan,4:34.10,South Florida Invitational,"Apr 7, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
18,"Todd, Sean",SO-2,William Peace,4:34.18,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
19,"Fader, Michael",SR-4,Brevard,4:35.37,Electric City Invitational,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
20,"Plucar, Owen",FR-1,Brevard,4:39.63,Montreat College Open,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
21,"Kemp, Kenyon",SO-2,Southern Virginia,4:39.85,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
22,"Plogger, Brendan",SO-2,Mary Baldwin,4:44.77,Battleground Relays,"Apr 1, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
23,"Soza, Miles",FR-1,William Peace,4:46.36,Webb Davidson Meet,"Mar 17, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
24,"Shilengitha, Rafael",FR-1,Methodist,4:47.62,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
25,"Reyna-Sanchez, Raul",SO-2,Southern Virginia,4:52.50,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Men
1,"Lowery, Madison",JR-3,Pfeiffer,4:46.94,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
2,"Chandler, Kyandra",JR-3,Southern Virginia,"4:48.52
(1)",Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
3,"O'Toole, Carly",FR-1,Meredith,4:51.10,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
4,"Barker, Channing",SO-2,Brevard,4:57.23,Montreat College Open,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
5,"Drumm, Courtney",JR-3,Methodist,4:57.83,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
6,"Merna, Madelyn",FR-1,Meredith,4:58.49,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
7,"Morgan, Liz",SO-2,Southern Virginia,4:58.69,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
8,"Willie, Sasha",SO-2,Southern Virginia,5:09.24,Washington & Lee Carnival,"Mar 17, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
9,"Joseph, Amethyst",FR-1,Meredith,5:09.65,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
10,"Bradshaw-Meyer, Kamryn",SO-2,Southern Virginia,5:11.35,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
11,"Warner, Katelyn",FR-1,Southern Virginia,5:14.46,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
12,"Diaz-Martinez, Sandra",FR-1,Brevard,5:16.81,Electric City Invitational,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
13,"Welborn, Micah",JR-3,Pfeiffer,5:17.82,Webb Davidson Meet,"Mar 17, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
14,"Brown, Caitlin",FR-1,Meredith,5:20.65,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
15,"Capps, Zoe",JR-3,Brevard,5:26.16,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
16,"Wike, Ashlynne",FR-1,Meredith,5:28.38,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
17,"Pemberton, Ashleigh",FR-1,Meredith,5:28.81,Vertklasse,"Mar 31, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
18,"Gladdis, Michelle",SR-4,Meredith,5:39.68,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
19,"Hale, Emmalee",FR-1,Southern Virginia,5:41.71,WildCat Track Festival,"Apr 8, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
20,"Epperson, Alyssa",SO-2,Mary Baldwin,5:44.25,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
21,"Voss, Kaitlyn",SO-2,Pfeiffer,5:44.88,Webb Davidson Meet,"Mar 17, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
22,"Lloyd, Malory",FR-1,Southern Virginia,5:55.48,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
23,"Ray, Anna",SO-2,North Carolina Wesleyan,6:02.58,The Trojan Relays,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
24,"Bilski, Hailey",FR-1,Meredith,6:02.92,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
25,"Ray, Anna",,North Carolina Wesleyan,6:05.30,South Florida Invitational,"Apr 7, 2023",NaN,1500 Meters,USA South Outdoor Performance List,Women
1,"Topoly, Drew",JR-3,Methodist,14:42.28,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
2,"Brodmyer, Devon",JR-3,Brevard,15:27.29,Newberry - Hub City Invitational,"Apr 7, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
3,"Hawley, Dalton",JR-3,Brevard,15:33.02,Trojan Opener,"Mar 17, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
4,"May, Dylan",FR-1,Southern Virginia,15:39.82,WildCat Track Festival,"Apr 8, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
5,"Chandler, Kedryn",SO-2,Southern Virginia,15:51.24,Washington & Lee Carnival,"Mar 17, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
6,"Spangler, Garrett",JR-3,Brevard,16:11.41,Trojan Opener,"Mar 17, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
7,"Collett, Will",FR-1,Southern Virginia,16:17.69,WildCat Track Festival,"Apr 8, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
8,"Huggins, Coleman",SO-2,Pfeiffer,16:30.83,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
9,"Helms, Sawyer",FR-1,Pfeiffer,17:02.62,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
10,"Kemp, Kenyon",SO-2,Southern Virginia,17:06.70,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
11,"Barriger, Jackson",SO-2,Methodist,17:06.98,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
12,"Harper, Ayden",SO-2,North Carolina Wesleyan,17:15.55,South Florida Invitational,"Apr 7, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
13,"King, Justin",JR-3,Brevard,17:18.94,Newberry - Hub City Invitational,"Apr 7, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
14,"Johnson, Carter",FR-1,Southern Virginia,17:24.64,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
15,"Rivers, Trent",JR-3,Pfeiffer,17:32.70,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
16,"Norcross, Denver",SO-2,Southern Virginia,17:32.76,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
17,"Fader, Michael",SR-4,Brevard,17:43.48,Montreat College Open,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
18,"Carter, Noah",SO-2,Methodist,17:57.62,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
19,"Williams, Logan",FR-1,Methodist,18:05.39,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
20,"Shilengitha, Rafael",FR-1,Methodist,18:45.09,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
21,"Steele, Daniel",SO-2,William Peace,20:11.79,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Men
1,"Weaver, Corrine",SR-4,Meredith,17:28.39,Vertklasse,"Mar 31, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
2,"Zimmermann, Isabel",SR-4,Meredith,17:36.33,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
3,"Lowery, Madison",JR-3,Pfeiffer,17:48.99,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
4,"Willie, Sasha",SO-2,Southern Virginia,18:22.11,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
5,"Gallegos, Andrea",JR-3,Meredith,18:43.02,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
6,"Capps, Zoe",JR-3,Brevard,19:31.72,Trojan Opener,"Mar 17, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
7,"Welborn, Micah",JR-3,Pfeiffer,19:46.25,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
8,"Drumm, Courtney",JR-3,Methodist,19:57.30,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
9,"Saudo, Isabella",JR-3,Meredith,20:07.87,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
10,"Tonon, Julie",SR-4,Meredith,20:15.04,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
11,"Joseph, Amethyst",FR-1,Meredith,20:25.05,Vertklasse,"Mar 31, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
12,"Wike, Ashlynne",FR-1,Meredith,21:05.15,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
13,"Voss, Kaitlyn",SO-2,Pfeiffer,21:38.37,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
14,"Mazingo, Cloey",SO-2,Mary Baldwin,23:17.26,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,5000 Meters,USA South Outdoor Performance List,Women
1,"Topoly, Drew",JR-3,Methodist,30:49.91,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
2,"May, Dylan",FR-1,Southern Virginia,32:31.97,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
3,"Chandler, Kedryn",SO-2,Southern Virginia,33:24.70,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
4,"Spangler, Garrett",JR-3,Brevard,34:09.89,Montreat College Open,"Mar 24, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
5,"Johnson, Carter",FR-1,Southern Virginia,36:05.35,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
6,"Norcross, Denver",SO-2,Southern Virginia,36:51.75,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
7,"Carter, Noah",SO-2,Methodist,37:55.33,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Men
1,"Willie, Sasha",SO-2,Southern Virginia,39:10.22,2023 Colonial Relays,"Mar 30, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
2,"Drumm, Courtney",JR-3,Methodist,39:47.91,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
3,"Capps, Zoe",JR-3,Brevard,41:21.38,Electric City Invitational,"Apr 14, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
4,"Dalebout, Lilly",SO-2,Southern Virginia,42:00.49,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
5,"Chandler, Kyandra",JR-3,Southern Virginia,44:16.65,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
6,"Bradshaw-Meyer, Kamryn",SO-2,Southern Virginia,44:57.35,Washington & Lee Carnival,"Mar 17, 2023",NaN,"10,000 Meters",USA South Outdoor Performance List,Women
1,"Heward, Riley",SO-2,Southern Virginia,16.45,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.2,100 Hurdles,USA South Outdoor Performance List,Women
2,"Allman, Shandrey",FR-1,Southern Virginia,16.70,WildCat Track Festival,"Apr 8, 2023",0.3,100 Hurdles,USA South Outdoor Performance List,Women
3,"Miller, Haylea-Layne",SO-2,Brevard,17.36,Trojan Opener,"Mar 17, 2023",0.9,100 Hurdles,USA South Outdoor Performance List,Women
4,"Hearns, Grace",JR-3,Mary Baldwin,18.85,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.2,100 Hurdles,USA South Outdoor Performance List,Women
5,"Rehl, Allison",FR-1,Southern Virginia,19.38,WildCat Track Festival,"Apr 8, 2023",0.2,100 Hurdles,USA South Outdoor Performance List,Women
6,"Reyes, Jazmin",JR-3,Meredith,19.49,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.4,100 Hurdles,USA South Outdoor Performance List,Women
7,"Pedersen , Hannah",FR-1,Mary Baldwin,21.84,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",1.7,100 Hurdles,USA South Outdoor Performance List,Women
1,"Wilkerson, Jaxsen",FR-1,Brevard,16.36,Montreat College Open,"Mar 24, 2023",-0.7,110 Hurdles,USA South Outdoor Performance List,Men
2,"McCorvey, Micah",FR-1,Methodist,16.44,The Trojan Relays,"Apr 14, 2023",0.2,110 Hurdles,USA South Outdoor Performance List,Men
3,"Del Pontone, Nickolino",SO-2,Southern Virginia,17.09,Washington & Lee Carnival,"Mar 17, 2023",-1.1,110 Hurdles,USA South Outdoor Performance List,Men
4,"Parry, Koby",FR-1,Southern Virginia,17.79,Dennis Craddock Coaches Classic,"Apr 14, 2023",-1.2,110 Hurdles,USA South Outdoor Performance List,Men
5,"de la Cruz, Daniel",SR-4,Southern Virginia,18.26,WildCat Track Festival,"Apr 8, 2023",0.9,110 Hurdles,USA South Outdoor Performance List,Men
6,"Sarden-Pete, Keyshaun",JR-3,Methodist,18.45,The Trojan Relays,"Apr 14, 2023",0.2,110 Hurdles,USA South Outdoor Performance List,Men
7,"Akogo, Komla",SO-2,Methodist,20.19,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.1,110 Hurdles,USA South Outdoor Performance List,Men
1,"de la Cruz, Daniel",SR-4,Southern Virginia,53.24,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
2,"Colson, Tevin",SR-4,Pfeiffer,56.08,Webb Davidson Meet,"Mar 17, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
3,"Williams, Keyonte",SR-4,North Carolina Wesleyan,58.27,South Florida Invitational,"Apr 7, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
4,"Del Pontone, Nickolino",SO-2,Southern Virginia,58.33,2023 Colonial Relays,"Mar 30, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
5,"Scott, Miles",FR-1,William Peace,58.87,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
6,"Armstrong, Isaac",SO-2,Southern Virginia,1:00.77,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
7,"Rayche, Din",SO-2,Mary Baldwin,1:01.99,Battleground Relays,"Apr 1, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
8,"Robinson, Seth",FR-1,Brevard,1:05.98,Electric City Invitational,"Apr 14, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
9,"Bates , Andrew",JR-3,William Peace,1:09.39,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Men
1,"Miller, Haylea-Layne",SO-2,Brevard,1:08.28,Trojan Opener,"Mar 17, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
2,"Torres, Folole",SO-2,Southern Virginia,1:09.57,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
3,"Allman, Shandrey",FR-1,Southern Virginia,1:09.78,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
4,"Chapin, Savanna",SO-2,Southern Virginia,1:10.78,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
5,"Merna, Madelyn",FR-1,Meredith,1:12.87,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
6,"Parker, Brianna",SO-2,Mary Baldwin,1:29.41,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,400 Hurdles,USA South Outdoor Performance List,Women
1,"Topoly, Drew",JR-3,Methodist,9:21.29,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Men
2,"Johnson, Carter",FR-1,Southern Virginia,10:59.74,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Men
3,"Williams, Logan",FR-1,Methodist,11:08.16,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Men
4,"Rivers, Trent",JR-3,Pfeiffer,11:48.34,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Men
5,"Steele, Daniel",SO-2,William Peace,12:14.99,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Men
1,"Weaver, Corrine",SR-4,Meredith,10:45.58,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Women
2,"Joseph, Amethyst",FR-1,Meredith,12:16.59,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Women
3,"Warner, Katelyn",FR-1,Southern Virginia,13:19.06,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Women
4,"Hale, Emmalee",FR-1,Southern Virginia,14:10.67,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,3000 Steeplechase,USA South Outdoor Performance List,Women
1,"Matthews, Nash, Woods, Mack",NA,Methodist,42.22,The Trojan Relays,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Men
2,"Colson, Brown, Nicholas, Campbell",NA,Pfeiffer,42.90,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Men
3,"Nwaneri, Leavitt, Skidmore, de la Cruz",NA,Southern Virginia,42.95,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Men
4,"Alvarez, Curtis, Ashford, Taylor",NA,Brevard,44.43,Electric City Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Men
5,"Kirksey, Holmes, Butler, Santiago",NA,Mary Baldwin,44.48,Battleground Relays,"Apr 1, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Men
1,"Brooks, Bellamy, Spincahe, Cherry",NA,North Carolina Wesleyan,48.43,The Trojan Relays,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Women
2,"Gardner, Rosario-Watson, Neal, Mitchell",NA,Methodist,49.35,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Women
3,"Heward, Allman, Sterling, Parker",NA,Southern Virginia,51.00,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Women
4,"Cunningham, Reyes, Lucas, Olufemi-Ajayi",NA,Meredith,51.52,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,4 x 100 Relay,USA South Outdoor Performance List,Women
1,"Landheim, de la Cruz, Skidmore, Leavitt",NA,Southern Virginia,3:21.40,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Men
2,"Everett, Hawley, Brodmyer, Plucar",NA,Brevard,3:38.02,Electric City Invitational,"Apr 14, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Men
3,"Todd, Costner, Blount, Macklin",NA,William Peace,3:38.39,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Men
4,"Smith, Harper, Turner, Dolley",NA,North Carolina Wesleyan,4:04.09,Webb Davidson Meet,"Mar 17, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Men
1,"Chapin, Morgan, Chandler, Parker",NA,Southern Virginia,4:06.57,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Women
2,"Rosario-Watson, Gardner, Busch, Mitchell",NA,Methodist,4:12.32,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Women
3,"Gallegos, Merna, Weaver, O'Toole",NA,Meredith,4:20.43,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,4 x 400 Relay,USA South Outdoor Performance List,Women
1,"Williams, Topoly, Ezzell, Barriger",NA,Methodist,8:45.70,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,4 x 800 Relay,USA South Outdoor Performance List,Men
1,"Leavitt, Aaron",SO-2,Southern Virginia,2.00m,WildCat Track Festival,"Apr 8, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
