Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
20,"Davis , Griffin",SR-4,UT-Dallas,2:07.37,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
21,"Stormes, Benjamin",JR-3,Ozarks (Ark.),2:07.44,Southwest Baptist Invitational,"Mar 31, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
22,"Valdez, Mark",FR-1,Hardin-Simmons,2:07.45,Wes Kittley Invitational,"Mar 17, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
23,"Hall, Will",FR-1,McMurry,2:07.62,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
24,"Dugan, David",FR-1,LeTourneau,2:08.20,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
25,"Carter, Mitch",SO-2,UT-Dallas,2:08.22,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
26,"Arshi, Taimoore",SO-2,UT-Dallas,2:08.99,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
27,"Ford, Quinton",SR-4,East Texas Baptist,2:09.11,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
28,"Duncan Jr, Nathan",FR-1,Ozarks (Ark.),2:09.13,Harding Bison Open,"Apr 6, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
29,"Springer, Rohan",SO-2,UT-Dallas,2:09.30,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
30,"Garza, Xavier",SO-2,East Texas Baptist,2:09.43,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Men
1,"Holland, Kylah",SO-2,Hardin-Simmons,2:22.81,2023 Trinity Invitational,"Mar 3, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
2,"Herrera, Madylin",SO-2,UT-Dallas,2:23.54,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
3,"Marsh, Ellie",JR-3,LeTourneau,2:23.58,Bobcat Invitational 2023,"Mar 30, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
4,"Weathers, Chloe",FR-1,Ozarks (Ark.),2:25.42,Harding Bison Open,"Apr 6, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
5,"Chacon, Janeth",SO-2,McMurry,2:27.06,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
6,"Mclellan, Chloe",FR-1,McMurry,2:27.44,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
7,"Chacon, Jazmin",SO-2,McMurry,2:28.91,2023 Trinity Invitational,"Mar 3, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
8,"Anderson, Ache'",SO-2,East Texas Baptist,2:31.30,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
9,"Hernandez, Katelyn",SO-2,McMurry,2:32.09,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
10,"Prosperie, Allyson",SO-2,East Texas Baptist,2:32.85,Ice Breaker Classic,"Mar 17, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
11,"Vega-Molina, Belkin",SO-2,Concordia (Tex.),2:32.90,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
12,"Greenwald, Hope",FR-1,LeTourneau,2:33.81,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
13,"Danner, Savanna",FR-1,McMurry,2:35.78,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
14,"Mendez, Jazmin",SO-2,Hardin-Simmons,2:36.85,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
15,"Betanzo, Rebeca",SO-2,UT-Dallas,2:38.12,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
16,"Wilson, Victoria",FR-1,LeTourneau,2:40.94,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
17,"Benner, Sierra",SR-4,LeTourneau,2:41.58,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
18,"Freeman, Kylee",FR-1,LeTourneau,2:44.21,Ice Breaker Classic,"Mar 17, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
19,"Galloway, Alayna",FR-1,LeTourneau,2:45.35,2023 MC Spring Cleaning Classic,"Mar 4, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
20,"Amarneethi, Aparna",FR-1,UT-Dallas,2:46.97,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
21,"Kotra, Medha",FR-1,UT-Dallas,2:47.92,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
22,"Varnell, Candice",SO-2,Hardin-Simmons,2:48.17,2023 War Hawk Classic,"Apr 14, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
23,"Riley, Keilee",FR-1,LeTourneau,2:52.39,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
24,"Martinez Aleman , Solena",JR-3,Ozarks (Ark.),3:02.38,Harding Bison Open,"Apr 6, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
25,"Rodriguez, Allissa",SO-2,McMurry,3:10.58,David Noble Relays,"Apr 7, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
26,"Ramirez, Almalila",JR-3,Ozarks (Ark.),3:13.04,Richard Martin Invitational,"Mar 17, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
27,"Guzman, Alisone",JR-3,Ozarks (Ark.),3:17.69,2023 Hendrix Invitational,"Mar 10, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
28,"Espinoza, Mileidy",JR-3,Ozarks (Ark.),3:21.56,Southwest Baptist Invitational,"Mar 31, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
29,"Valladares, Marcela",JR-3,Ozarks (Ark.),3:35.33,Richard Martin Invitational,"Mar 17, 2023",NaN,800 Meters,American Southwest Outdoor Performance List,Women
1,"Maldonado, Abram",SO-2,McMurry,3:59.48,2023 Trinity Invitational,"Mar 3, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
2,"Sakakini, Trent",SR-4,UT-Dallas,3:59.85,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
3,"Maclean, Graeme",JR-3,UT-Dallas,4:01.50,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
4,"Sanchez, Gabriel",SO-2,McMurry,4:01.78,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
5,"Gambrell, Spencer",SR-4,LeTourneau,4:04.74,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
6,"Loera, Kamron",SO-2,Concordia (Tex.),4:05.60,2023 North Texas Classic,"Apr 8, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
7,"Reeves, Walker",FR-1,LeTourneau,4:07.01,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
8,"Rankin , Nathaneal",SR-4,Ozarks (Ark.),4:10.43,Richard Martin Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
9,"Castro, Christopher",FR-1,UT-Dallas,4:11.99,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
10,"Davis , Griffin",SR-4,UT-Dallas,4:12.40,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
11,"Chambless, Jayden",SO-2,UT-Dallas,4:14.99,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
12,"Ardis , Justin",SR-4,UT-Dallas,4:15.23,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
13,"Perez, Roman",FR-1,McMurry,4:15.72,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
14,"Dugan, David",FR-1,LeTourneau,4:15.81,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
15,"Bailey, Devan",JR-3,UT-Dallas,4:16.56,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
16,"Carter, Mitch",SO-2,UT-Dallas,4:16.83,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
17,"Mills, Tyler",FR-1,McMurry,4:17.24,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
18,"Thomas, Gavin",SO-2,UT-Dallas,4:17.39,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
19,"Sanderson, Daniel",FR-1,Ozarks (Ark.),4:18.09,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
20,"McGuire, Hudson",SO-2,LeTourneau,4:19.05,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
21,"Zepeda, Daniel",SO-2,East Texas Baptist,4:19.39,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
22,"Duncan Jr, Nathan",FR-1,Ozarks (Ark.),4:20.22,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
23,"Brim, Nathaniel",SO-2,UT-Dallas,4:22.27,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
24,"Hamze, Andy",FR-1,UT-Dallas,4:22.63,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
25,"Zavala, Javion",FR-1,UT-Dallas,4:23.42,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
26,"Esparza, Patrick",SO-2,McMurry,4:25.08,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
27,"Youssef, John",JR-3,UT-Dallas,4:25.22,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
28,"Thomas, Skyler",FR-1,Ozarks (Ark.),4:26.89,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
29,"Leos, Victor",SO-2,McMurry,4:28.90,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
30,"Collins, Harry",SO-2,McMurry,4:28.92,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Men
1,"Holland, Kylah",SO-2,Hardin-Simmons,4:42.86,Bobcat Invitational 2023,"Mar 30, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
2,"Weathers, Chloe",FR-1,Ozarks (Ark.),4:52.52,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
3,"Chacon, Janeth",SO-2,McMurry,4:55.91,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
4,"Herrera, Madylin",SO-2,UT-Dallas,4:59.78,2023 OBU Invite,"Mar 24, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
5,"Chacon, Jazmin",SO-2,McMurry,5:03.13,2023 Trinity Invitational,"Mar 3, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
6,"Mclellan, Chloe",FR-1,McMurry,5:03.88,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
7,"Danner, Savanna",FR-1,McMurry,5:09.42,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
8,"Greenwald, Hope",FR-1,LeTourneau,5:14.09,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
9,"Mendez, Jazmin",SO-2,Hardin-Simmons,5:14.16,Bobcat Invitational 2023,"Mar 30, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
10,"Betanzo, Rebeca",SO-2,UT-Dallas,5:14.97,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
11,"Dunham, Phoebe",FR-1,East Texas Baptist,5:15.49,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
12,"Hernandez, Katelyn",SO-2,McMurry,5:25.72,2023 Trinity Invitational,"Mar 3, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
13,"Benner, Sierra",SR-4,LeTourneau,5:25.77,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
14,"Shea, Ashley",SO-2,McMurry,5:26.52,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
15,"Valdez, Abby",FR-1,UT-Dallas,5:27.75,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
16,"Kotra, Medha",FR-1,UT-Dallas,5:33.20,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
17,"Martinez, Trinity",SO-2,McMurry,5:34.60,David Noble Relays,"Apr 7, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
18,"Moreno, Jocelyn",FR-1,McMurry,5:39.92,2023 War Hawk Classic,"Apr 14, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
19,"Boyer, Chloe",JR-3,Ozarks (Ark.),5:41.32,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
20,"Schmidt, Shelby",JR-3,Hardin-Simmons,"5:57.35
@",TTU Masked Rider,"Mar 24, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
21,"Riley, Keilee",FR-1,LeTourneau,5:59.97,Ice Breaker Classic,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
22,"Kahler, Rachel",SR-4,UT-Dallas,6:01.69,2023 OBU Invite,"Mar 24, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
23,"DeLaCruz, Anastasia",FR-1,Ozarks (Ark.),6:07.87,2023 Hendrix Invitational,"Mar 10, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
24,"Ramirez, Almalila",JR-3,Ozarks (Ark.),6:12.48,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
25,"Galloway, Alayna",FR-1,LeTourneau,6:12.78,Ice Breaker Classic,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
26,"Babilonia-Lopez, Nadja",FR-1,McMurry,6:17.22,2023 Trinity Invitational,"Mar 3, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
27,"Martinez Aleman , Solena",JR-3,Ozarks (Ark.),6:24.48,Richard Martin Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
28,"Varnell, Candice",SO-2,Hardin-Simmons,6:33.53,Wes Kittley Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
29,"Valladares, Marcela",JR-3,Ozarks (Ark.),7:13.33,Richard Martin Invitational,"Mar 17, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
30,"Espinoza, Mileidy",JR-3,Ozarks (Ark.),7:13.99,Harding Bison Open,"Apr 6, 2023",NaN,1500 Meters,American Southwest Outdoor Performance List,Women
1,"Maclean, Graeme",JR-3,UT-Dallas,15:07.44,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
2,"Davis , Griffin",SR-4,UT-Dallas,15:19.86,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
3,"Gambrell, Spencer",SR-4,LeTourneau,15:23.88,Bobcat Invitational 2023,"Mar 30, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
4,"Bailey , Devan",JR-3,UT-Dallas,15:39.27,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
5,"Loera, Kamron",SO-2,Concordia (Tex.),15:45.26,2023 War Hawk Classic,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
6,"Mitchell, Zach",SO-2,Hardin-Simmons,15:50.16,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
7,"Sanchez, Gabriel",SO-2,McMurry,15:55.36,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
8,"Turner, Ethan",SO-2,McMurry,15:57.95,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
9,"Dugan, David",FR-1,LeTourneau,15:58.75,Bobcat Invitational 2023,"Mar 30, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
10,"Hughes, Thomas",SO-2,Concordia (Tex.),15:58.99,2023 War Hawk Classic,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
11,"Chambless, Jayden",SO-2,UT-Dallas,16:00.05,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
12,"Kirby , Joseph",SR-4,UT-Dallas,16:06.05,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
13,"Maldonado, Abram",SO-2,McMurry,16:07.82,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
14,"Rankin , Nathaneal",SR-4,Ozarks (Ark.),16:11.89,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
15,"Arnold, Ashton",FR-1,Ozarks (Ark.),16:15.20,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
16,"Mink, Noah",FR-1,East Texas Baptist,16:22.30,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
17,"Oyedipe, Remi",FR-1,McMurry,16:22.32,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
18,"Zavala, Javion",FR-1,UT-Dallas,16:24.73,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
19,"Hamze, Andy",FR-1,UT-Dallas,16:25.64,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
20,"Ismir, Jacob",SR-4,Concordia (Tex.),16:28.69,2023 War Hawk Classic,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
21,"Oudyn, Elijah",FR-1,LeTourneau,16:30.45,Bobcat Invitational 2023,"Mar 30, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
22,"Ardis , Justin",SR-4,UT-Dallas,16:33.23,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
23,"Perez, Roman",FR-1,McMurry,16:36.41,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
24,"Zepeda, Daniel",SO-2,East Texas Baptist,16:38.91,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
25,"Esparza, Patrick",SO-2,McMurry,16:39.15,2023 War Hawk Classic,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
26,"Youssef, John",JR-3,UT-Dallas,16:40.71,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
27,"Thomas, Gavin",SO-2,UT-Dallas,16:48.70,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
28,"Mills, Tyler",FR-1,McMurry,16:50.99,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
29,"Carter, Mitch",SO-2,UT-Dallas,16:51.29,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
30,"Baker, Elijah",JR-3,East Texas Baptist,16:51.93,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Men
1,"Holland, Kylah",SO-2,Hardin-Simmons,"17:38.58
@",TTU Masked Rider,"Mar 24, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
2,"Chacon, Janeth",SO-2,McMurry,18:26.51,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
3,"Chacon, Jazmin",SO-2,McMurry,18:32.63,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
4,"Weather, Chloe",FR-1,Ozarks (Ark.),18:40.68,2023 Hendrix Invitational,"Mar 10, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
5,"Dunham, Phoebe",FR-1,East Texas Baptist,19:27.16,Harding Bison Open,"Apr 6, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
6,"Danner, Savanna",FR-1,McMurry,19:31.76,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
7,"Benner, Sierra",SR-4,LeTourneau,19:46.61,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
8,"Betanzo, Rebeca",SO-2,UT-Dallas,19:52.40,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
9,"Shea, Ashley",SO-2,McMurry,20:14.50,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
10,"Moreno, Jocelyn",FR-1,McMurry,20:49.57,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
11,"Martinez, Trinity",SO-2,McMurry,21:06.21,David Noble Relays,"Apr 7, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
12,"Valdez, Abby",FR-1,UT-Dallas,21:34.37,2023 OBU Invite,"Mar 24, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
13,"Kotra, Medha",FR-1,UT-Dallas,21:40.52,2023 OBU Invite,"Mar 24, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
14,"Schmidt, Shelby",JR-3,Hardin-Simmons,21:45.40,Wes Kittley Invitational,"Mar 17, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
15,"Mendez, Jazmin",SO-2,Hardin-Simmons,22:09.70,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
16,"Johnson, Mikayla",SO-2,Concordia (Tex.),22:22.76,2023 Trinity Invitational,"Mar 3, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
17,"Martinez Aleman , Solena",JR-3,Ozarks (Ark.),22:25.56,2023 Hendrix Invitational,"Mar 10, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
18,"Boyer, Chloe",JR-3,Ozarks (Ark.),23:05.77,Un. of Central Missouri  Mule Relays,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
19,"DeLaCruz, Anastasia",FR-1,Ozarks (Ark.),23:24.19,Un. of Central Missouri  Mule Relays,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
20,"Ramirez, Almalila",JR-3,Ozarks (Ark.),23:44.48,Un. of Central Missouri  Mule Relays,"Apr 14, 2023",NaN,5000 Meters,American Southwest Outdoor Performance List,Women
1,"Bailey , Devan",JR-3,UT-Dallas,32:35.28,Occidental Distance Carnival & Spring Break Classic (Co,"Mar 11, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Men
2,"Gambrell, Spencer",SR-4,LeTourneau,32:41.22,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Men
3,"Dugan, David",FR-1,LeTourneau,33:17.36,Carl Kight Invitational & Multis,"Apr 13, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Men
4,"Perez, Roman",FR-1,McMurry,35:07.87,2023 War Hawk Classic,"Apr 14, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Men
5,"Rankin , Nathaneal",SR-4,Ozarks (Ark.),35:17.38,Un. of Central Missouri  Mule Relays,"Apr 14, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Men
1,"Chacon, Janeth",SO-2,McMurry,38:29.37,Wes Kittley Invitational,"Mar 17, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Women
2,"Weathers, Chloe",FR-1,Ozarks (Ark.),40:40.24,Un. of Central Missouri  Mule Relays,"Apr 14, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Women
3,"Shea, Ashley",SO-2,McMurry,43:02.00,Wes Kittley Invitational,"Mar 17, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Women
4,"Moreno, Jocelyn",FR-1,McMurry,43:47.75,Wes Kittley Invitational,"Mar 17, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Women
5,"Martinez, Trinity",SO-2,McMurry,43:58.81,Wes Kittley Invitational,"Mar 17, 2023",NaN,"10,000 Meters",American Southwest Outdoor Performance List,Women
1,"Campbell, Naj",SO-2,McMurry,14.55,2023 War Hawk Classic,"Apr 14, 2023",3.0,100 Hurdles,American Southwest Outdoor Performance List,Women
2,"Schiel, Neelie",FR-1,East Texas Baptist,15.96,Ice Breaker Classic,"Mar 17, 2023",0.6,100 Hurdles,American Southwest Outdoor Performance List,Women
3,"Gollihar, Madelyn",FR-1,McMurry,16.50,Wes Kittley Invitational,"Mar 17, 2023",1.5,100 Hurdles,American Southwest Outdoor Performance List,Women
4,"Wilson, Victoria",FR-1,LeTourneau,16.67,Carl Kight Invitational & Multis,"Apr 13, 2023",0.5,100 Hurdles,American Southwest Outdoor Performance List,Women
5,"David, Annie",FR-1,East Texas Baptist,17.03,D3 Challenge,"Mar 25, 2023",2.0,100 Hurdles,American Southwest Outdoor Performance List,Women
6,"Marsh, Ellie",JR-3,LeTourneau,17.25,D3 Challenge,"Mar 25, 2023",4.5,100 Hurdles,American Southwest Outdoor Performance List,Women
7,"Horton, Emmalee",FR-1,Hardin-Simmons,17.34,Wes Kittley Invitational,"Mar 17, 2023",0.6,100 Hurdles,American Southwest Outdoor Performance List,Women
