Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
7,"Moyer, Ryan",JR-3,Plymouth State,1:59.95,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
8,"Duplessie, Jordan",SO-2,Southern Maine,2:01.29,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
9,"Gardner, Vincent",SO-2,UMass Dartmouth,2:01.59,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
10,"Coope, Brent",SR-4,Plymouth State,2:02.25,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
11,"Gomes, Luke",SR-4,Plymouth State,2:02.44,SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
12,"Stafford, Liam",SO-2,Eastern Conn. St.,2:02.89,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
13,"Barrett, Mike",JR-3,Plymouth State,2:03.93,SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
14,"Cannon, James",SR-4,UMass Boston,2:04.58,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
15,"Michael, Austin",SR-4,RIC,2:05.22,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
16,"Stone, Thomas",JR-3,Eastern Conn. St.,2:05.32,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
17,"Rebello, Josh",FR-1,Plymouth State,2:06.24,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
18,"Lockwood , Ben",FR-1,RIC,2:07.54,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
19,"Cloutier, Luke",FR-1,Plymouth State,2:07.99,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
20,"Reyes, Juan",FR-1,RIC,2:08.50,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
21,"Cyr, Michael",FR-1,Southern Maine,2:08.67,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
21,"Pimentel, Jasper",FR-1,Plymouth State,2:08.67,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
23,"Hendley, Jon",JR-3,Castleton,2:08.70,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
24,"Bessey, Camden",FR-1,Southern Maine,2:08.90,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
25,"Thompson, Jake",FR-1,Eastern Conn. St.,2:09.07,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
26,"Pelletier, Jacob",FR-1,Southern Maine,2:10.17,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
27,"Davis, Darien",FR-1,Southern Maine,2:10.26,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
28,"Harley, Ben",SO-2,Keene State,2:11.38,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
29,"Maddox, Josh",FR-1,Eastern Conn. St.,2:12.43,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
30,"Lockwood , Ben",FR-1,RIC,2:13.09,Black & Gold Invitational,"Mar 31, 2023",NaN,800 Meters,Little East Outdoor Performance List,Men
1,"Mosca, Olivia",SO-2,Southern Maine,2:27.72,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
2,"Oliver, Haley",FR-1,RIC,2:28.00,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
3,"Limberger, AnnMarie",FR-1,Southern Maine,2:31.57,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
4,"Gentile, Ashley",SO-2,Eastern Conn. St.,2:32.23,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
5,"St John, Margaret",JR-3,Keene State,2:32.42,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
6,"Alston, Carly",SO-2,Eastern Conn. St.,2:32.88,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
7,"Earner, Jacqueline",FR-1,UMass Boston,2:33.27,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
8,"Couto, Aurora",SO-2,Keene State,2:33.96,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
9,"Georgescu, Meghan",FR-1,Eastern Conn. St.,2:34.62,CGA Spring Invite,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
10,"Melanson, Anabel",FR-1,Southern Maine,2:35.54,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
11,"Rodil, Elisabeth",JR-3,Eastern Conn. St.,2:35.62,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
12,"Cuthbert, Amber",SO-2,Castleton,2:36.04,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
13,"Schweitzer, Victoria",FR-1,UMass Dartmouth,2:36.41,Jerry Gravel Classic,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
14,"Ames, Sarah",SO-2,Keene State,2:36.90,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
15,"DiRisi, Vanessa",SR-4,Southern Maine,2:38.17,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
16,"Davenport, Whitney",FR-1,Southern Maine,2:38.20,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
17,"Philbrook, Emily",JR-3,Plymouth State,2:38.85,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
18,"Marcolini, Lexi",JR-3,Plymouth State,2:39.01,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
19,"Bazinet, Iris",SO-2,Eastern Conn. St.,2:40.28,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
20,"Hurley, Abbey",SR-4,Plymouth State,2:40.62,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
21,"Bassan, harleen",FR-1,UMass Boston,2:41.59,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
22,"Villareal, Gracie",SO-2,Plymouth State,2:41.76,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
23,"Perry, Alana",FR-1,Keene State,2:42.19,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
24,"Valez, Elia",SO-2,UMass Boston,2:42.27,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
25,"Taylor, Samantha",SO-2,Keene State,2:42.92,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
26,"Hebert, Amanda",FR-1,RIC,2:44.44,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
27,"Yialiades, Juliana",JR-3,Keene State,2:45.42,Penmen Relays,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
28,"Boone, Erika",JR-3,Plymouth State,2:46.76,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
29,"Latura, Julia",SO-2,UMass Dartmouth,2:49.27,Jerry Gravel Classic,"Apr 15, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
30,"McKellar, Molly Lu",FR-1,Keene State,2:50.24,UMASS Multi Meet,"Apr 12, 2023",NaN,800 Meters,Little East Outdoor Performance List,Women
1,"Stromski, Steve",JR-3,UMass Dartmouth,3:59.04,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
2,"Escoda, Ryan",SR-4,Eastern Conn. St.,3:59.97,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
3,"Pearl, Jake",SR-4,Keene State,4:02.84,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
4,"Stone, Thomas",JR-3,Eastern Conn. St.,4:02.87,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
5,"Olson, Michael",SR-4,Plymouth State,"4:05.02
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
6,"Stafford, Liam",SO-2,Eastern Conn. St.,4:06.25,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
7,"Davignon, Benjamin",FR-1,UMass Dartmouth,4:07.51,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
8,"Barrett, Mike",JR-3,Plymouth State,"4:08.65
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
9,"Cannon, James",SR-4,UMass Boston,4:09.07,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
10,"Pecoraro, Jack",JR-3,Southern Maine,4:12.95,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
11,"Duplessie, Jordan",SO-2,Southern Maine,4:16.86,Bates College Quad Meet,"Apr 1, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
12,"Cyr, Michael",FR-1,Southern Maine,"4:17.00
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
13,"Moar, Colin",SR-4,Plymouth State,"4:17.15
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
14,"Mathewson, Cody",SR-4,Southern Maine,"4:17.49
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
15,"Wright, Tyler",SR-4,Eastern Conn. St.,4:17.53,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
16,"Michael, Austin",SR-4,RIC,4:18.21,Black & Gold Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
17,"Paris, Jacob",SO-2,UMass Dartmouth,4:19.11,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
18,"Cloutier, Luke",FR-1,Plymouth State,4:20.87,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
19,"Pelletier, Jacob",FR-1,Southern Maine,"4:20.95
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
20,"Solomon-Messier, Andre",SR-4,RIC,4:21.03,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
21,"Coope, Brent",SR-4,Plymouth State,"4:21.52
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
22,"Hendley, Jon",JR-3,Castleton,4:22.75,University of Vermont Quad TF Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
23,"Wenner, Frank",SO-2,UMass Dartmouth,4:24.13,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
24,"Cannon, Robert",FR-1,UMass Boston,4:25.40,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
25,"Daschbach-Eaton, Dan",FR-1,Plymouth State,4:25.51,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
26,"Parzych, Michael",JR-3,Eastern Conn. St.,4:27.37,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
27,"Haddad, Jake",SO-2,Eastern Conn. St.,4:27.85,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
28,"Canaran, Okan",JR-3,UMass Dartmouth,4:29.21,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
29,"Thompson, Jake",FR-1,Eastern Conn. St.,4:29.86,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
30,"Diglio, Jackson",FR-1,Plymouth State,4:30.04,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Men
1,"Oliver, Haley",FR-1,RIC,4:55.50,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
2,"Mosca, Olivia",SO-2,Southern Maine,"4:59.21
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
3,"Van Voorhis, Alexa",JR-3,UMass Dartmouth,5:04.82,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
4,"St John, Margaret",JR-3,Keene State,5:06.69,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
5,"Earner, Jacqueline",FR-1,UMass Boston,5:09.22,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
6,"Cerruti, Kiara",FR-1,UMass Dartmouth,5:13.65,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
7,"Alston, Carly",SO-2,Eastern Conn. St.,5:14.21,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
8,"Philbrook, Emily",JR-3,Plymouth State,"5:19.44
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
9,"Cuthbert, Amber",SO-2,Castleton,5:20.08,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
10,"Rodil, Elisabeth",JR-3,Eastern Conn. St.,5:21.30,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
11,"Fontaine, Keara",SR-4,Eastern Conn. St.,5:22.74,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
12,"Zator, Kelsey",SR-4,Eastern Conn. St.,5:24.41,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
13,"Melanson, Anabel",FR-1,Southern Maine,"5:26.55
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
14,"Couto, Aurora",SO-2,Keene State,5:26.83,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
15,"Georgescu, Meghan",FR-1,Eastern Conn. St.,5:26.86,AIC Yellowjacket Invitational,"Apr 1, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
16,"Limberger, AnnMarie",FR-1,Southern Maine,5:28.50,Bates College Quad Meet,"Apr 1, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
17,"Jones, Hannah",SR-4,Keene State,5:30.98,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
18,"Bazinet, Iris",SO-2,Eastern Conn. St.,5:31.89,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
19,"Greenberg, Bee",SO-2,UMass Dartmouth,5:31.95,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
20,"Hurley, Abbey",SR-4,Plymouth State,5:32.63,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
21,"Ames, Sarah",SO-2,Keene State,5:33.31,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
22,"Villareal, Gracie",SO-2,Plymouth State,"5:33.74
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
23,"Marcolini, Lexi",JR-3,Plymouth State,"5:35.25
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
24,"Depolito, Lucy",FR-1,Southern Maine,5:38.16,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
25,"Davenport, Whitney",FR-1,Southern Maine,5:39.46,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
26,"Colon, Grace",SO-2,UMass Boston,5:39.48,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
27,"Perry, Alana",FR-1,Keene State,"5:40.36
(1)",Penmen Relays,"Apr 15, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
28,"Boone, Erika",JR-3,Plymouth State,"5:40.74
(1)",SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
29,"Latura, Julia",SO-2,UMass Dartmouth,5:40.96,CGA Spring Invite,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
30,"Taylor, Samantha",SO-2,Keene State,5:47.63,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,1500 Meters,Little East Outdoor Performance List,Women
1,"Linton, Noah",SO-2,Eastern Conn. St.,9:25.58,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Men
2,"Nelligan, Martin",SO-2,Keene State,9:44.47,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Men
3,"Thompson, Jake",FR-1,Eastern Conn. St.,10:29.03,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Men
1,"Furlong, Grace",SR-4,Keene State,10:56.15,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Women
2,"Christian , Sara",JR-3,Keene State,11:59.85,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Women
3,"O'Connell, Sarah",FR-1,Keene State,12:50.06,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,3000 Meters,Little East Outdoor Performance List,Women
1,"Paris, Jacob",SO-2,UMass Dartmouth,15:27.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
2,"Cannon, James",SR-4,UMass Boston,15:33.38,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
3,"Stromski, Steve",JR-3,UMass Dartmouth,15:33.43,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
4,"Barrett, Mike",JR-3,Plymouth State,15:37.16,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
5,"Gallaher, Jacob",SO-2,Plymouth State,15:40.09,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
6,"Escoda, Ryan",SR-4,Eastern Conn. St.,15:41.92,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
7,"Mathewson, Cody",SR-4,Southern Maine,15:43.37,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
8,"Wright, Tyler",SR-4,Eastern Conn. St.,15:50.04,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
9,"Parzych, Michael",JR-3,Eastern Conn. St.,15:58.20,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
10,"Stone, Thomas",JR-3,Eastern Conn. St.,16:02.50,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
11,"Solomon-Messier, Andre",SR-4,RIC,16:05.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
12,"Duplessie, Jordan",SO-2,Southern Maine,16:05.97,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
13,"Pelletier, Jacob",FR-1,Southern Maine,16:21.42,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
14,"Michael, Austin",SR-4,RIC,16:22.93,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
15,"Cyr, Michael",FR-1,Southern Maine,16:24.51,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
16,"Hendley, Jon",JR-3,Castleton,16:26.12,MSMC 2022 Track Invite,"Mar 25, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
17,"Wenner, Frank",SO-2,UMass Dartmouth,16:28.80,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
18,"Daschbach-Eaton, Dan",FR-1,Plymouth State,16:29.51,SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
19,"Cannon, Robert",FR-1,UMass Boston,16:31.49,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
20,"Haddad, Jake",SO-2,Eastern Conn. St.,16:33.19,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
21,"Nelligan, Martin",SO-2,Keene State,16:37.72,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
22,"Diglio, Jackson",FR-1,Plymouth State,16:49.50,SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
23,"Canaran, Okan",JR-3,UMass Dartmouth,16:57.63,Jerry Gravel Classic,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
24,"O'Donnell, Anthony",SO-2,Southern Maine,16:59.27,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
25,"Ozturk, Colin",FR-1,UMass Dartmouth,17:16.89,Jerry Gravel Classic,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
26,"Kulig, Michael",JR-3,Plymouth State,17:36.99,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
27,"Djurkovic, Ryan",SO-2,Eastern Conn. St.,17:46.62,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
28,"Williston, Patrick",SR-4,Plymouth State,18:17.62,Jonathan Tymann Invitational,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
29,"Alvarado, Zephaniaya",SO-2,UMass Boston,18:23.58,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
30,"McAllister, Zack",JR-3,Southern Maine,18:27.54,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Men
1,"Oliver, Haley",FR-1,RIC,18:27.16,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
2,"St John, Margaret",JR-3,Keene State,18:36.77,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
3,"Furlong, Grace",SR-4,Keene State,18:42.45,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
4,"Van Voorhis, Alexa",JR-3,UMass Dartmouth,18:57.73,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
5,"Georgescu, Meghan",FR-1,Eastern Conn. St.,19:35.25,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
6,"Philbrook, Emily",JR-3,Plymouth State,19:43.92,SNHU Spring Twilight Invitational,"Mar 31, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
7,"LeClerc, Alison",SO-2,Eastern Conn. St.,20:06.53,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
8,"Hebert, Amanda",FR-1,RIC,20:08.64,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
9,"Jones, Hannah",SR-4,Keene State,20:15.10,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
10,"Zator, Kelsey",SR-4,Eastern Conn. St.,20:31.99,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
11,"Depolito, Lucy",FR-1,Southern Maine,20:40.21,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
12,"McGahan, Jillian",SR-4,Eastern Conn. St.,20:41.33,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
13,"Colon, Grace",SO-2,UMass Boston,20:46.08,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
14,"Perry, Alana",FR-1,Keene State,21:37.58,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
15,"Greenberg, Bee",SO-2,UMass Dartmouth,21:47.73,Jerry Gravel Classic,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
16,"Christian , Sara",JR-3,Keene State,21:57.72,Penmen Relays,"Apr 15, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
17,"O'Connell, Sarah",FR-1,Keene State,22:28.63,Corsair Classic Track & Field Invitational,"Apr 1, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
18,"Fleury, Kailyn",FR-1,Keene State,23:12.23,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
19,"French, Melanie",JR-3,Keene State,26:10.10,Jim Sheehan Memorial Track Meet,"Apr 8, 2023",NaN,5000 Meters,Little East Outdoor Performance List,Women
