Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
25,"Trzebiatowski, Sam",SO-2,Ripon,2:11.22,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Men
1,"Cortes, Jenny",FR-1,Ripon,2:22.66,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
2,"Koppes, Alyza",FR-1,Cornell College,2:25.51,Rittgers Invitational,"Apr 7, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
3,"Engebretson, Grace",SO-2,Ripon,2:26.16,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
4,"Willett, Isabelle",SO-2,Ripon,2:27.07,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
5,"Claussen-Tubbs, Ava",FR-1,Cornell College,2:27.28,Rittgers Invitational,"Apr 7, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
6,"Reid, Sam",SO-2,Grinnell,2:28.64,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
7,"Lammers, Katie",SO-2,Cornell College,2:29.60,Mustang Open,"Apr 1, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
7,"Roark, Hannah",FR-1,Grinnell,2:29.60,D3 Challenge,"Mar 25, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
9,"Taylor, Madeline",JR-3,Lawrence,2:31.93,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
10,"Kaczmarczyk, Crystal",SO-2,Grinnell,2:31.99,Mustang Open,"Apr 1, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
11,"Orrick, Ashley",FR-1,Illinois College,2:32.91,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
12,"Riss, Caroline",JR-3,Cornell College,2:33.38,Rittgers Invitational,"Apr 7, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
13,"Elliott-Rude, Eleanor",SO-2,Grinnell,2:34.37,Norse Invite,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
14,"Bodnar, Lilia",SO-2,Lawrence,2:36.34,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
15,"Rabbani, Allison",SO-2,Grinnell,2:36.58,Norse Invite,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
16,"Stanich, Jaicey",SO-2,Lawrence,2:38.90,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
17,"Eaton, Lindsay",JR-3,Monmouth (Ill.),2:40.87,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
18,"Mosquera, Jade",SR-4,Beloit,2:40.89,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
19,"Czuj, Josephine",SO-2,Beloit,2:41.48,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
20,"Davis, Mollie",SO-2,Lawrence,2:43.03,Beloit Relays,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
21,"Charron, Grace",FR-1,Grinnell,2:45.36,Norse Invite,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
22,"Foster, Althea",SO-2,Lawrence,2:45.51,Wisconsin Private College Championships,"Apr 2, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
23,"Garey, Skylar",JR-3,Monmouth (Ill.),2:47.66,St. Ambrose Spring Opener,"Apr 1, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
24,"Peters, Claire",FR-1,Illinois College,2:49.47,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
25,"Mercado-Ramos, Kairy",FR-1,Illinois College,2:49.83,Greenville College Select Meet,"Apr 15, 2023",NaN,800 Meters,Midwest Conference Outdoor Performance List,Women
1,"Robinson, Luke",FR-1,Grinnell,4:01.06,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
2,"Isaacson, Fisher",SO-2,Cornell College,4:01.78,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
3,"Kuwaye, Christian",SO-2,Ripon,4:03.80,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
4,"Miller , Lance",FR-1,Knox,4:03.86,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
5,"Villanueva, Rainier",SO-2,Ripon,4:04.23,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
6,"Coble, Thomas",FR-1,Cornell College,4:07.94,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
7,"Heagy, Connor",FR-1,Grinnell,4:08.12,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
8,"Newton, Eli",SO-2,Monmouth (Ill.),4:09.45,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
9,"Bilskie, Tyler",SO-2,Cornell College,4:11.22,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
10,"Goodell, Brian",JR-3,Grinnell,4:11.44,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
11,"Nickeson, Andrew",SR-4,Grinnell,4:12.91,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
12,"Forstner, Sam",SO-2,Ripon,4:13.02,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
13,"Detmer, Will",SO-2,Illinois College,4:14.48,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
14,"Melin, Steven",SR-4,Illinois College,4:15.69,Greenville College Select Meet,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
15,"Hutchings, Isaak",SO-2,Cornell College,4:16.30,Cornell Invitational,"Apr 14, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
16,"Ramsey, Bradley",JR-3,Grinnell,4:18.02,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
17,"Lutzke, Noah",SO-2,Cornell College,4:18.21,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
18,"Seeber, Matt",SO-2,Ripon,4:18.84,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
19,"Snyder, James",FR-1,Grinnell,4:21.39,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
20,"Decleene, Jonah",SO-2,Ripon,4:22.49,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
21,"Hunt, Gabe",SO-2,Cornell College,4:23.38,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
22,"Turner, Ezra",FR-1,Grinnell,4:23.43,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
23,"Colter, Neo",JR-3,Monmouth (Ill.),4:23.97,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
24,"Myatt, Connor",FR-1,Lawrence,4:25.85,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
25,"Rath, Sean",FR-1,Ripon,4:27.67,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Men
1,"Lammers, Katie",SO-2,Cornell College,4:53.72,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
2,"Cortes, Jenny",FR-1,Ripon,4:58.95,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
3,"Koppes, Alyza",FR-1,Cornell College,5:02.58,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
4,"Pakosz, Natalie",SO-2,Ripon,5:03.58,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
5,"Willett, Isabelle",SO-2,Ripon,5:06.87,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
6,"Engebretson, Grace",SO-2,Ripon,5:07.92,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
7,"Denamur, Ali",SO-2,Ripon,5:09.08,Beloit Relays,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
8,"Kaczmarczyk, Crystal",SO-2,Grinnell,5:15.13,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
9,"Taylor, Madeline",JR-3,Lawrence,5:16.58,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
10,"Orrick, Ashley",FR-1,Illinois College,5:16.65,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
11,"Foster, Althea",SO-2,Lawrence,5:19.58,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
12,"Rabbani, Allison",SO-2,Grinnell,5:25.03,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
13,"Sheehan-Klenk, Julia",SO-2,Grinnell,5:25.45,Mustang Open,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
14,"Garey, Skylar",JR-3,Monmouth (Ill.),5:28.22,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
15,"Klassen, Kylie",SO-2,Grinnell,5:31.44,Rittgers Invitational,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
16,"Barba, Diana",FR-1,Grinnell,5:31.63,D3 Challenge,"Mar 25, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
17,"Valentine, Aspen",JR-3,Beloit,"5:32.18
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
18,"Charron, Grace",FR-1,Grinnell,5:32.46,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
19,"Mullen, Ginger",SO-2,Grinnell,5:32.54,Norse Invite,"Apr 15, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
20,"De Montigny, Simone",FR-1,Beloit,"5:32.72
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
21,"Mosquera, Jade",SR-4,Beloit,"5:37.49
(1)",Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
22,"Johnson, Jada",FR-1,Ripon,5:40.57,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
23,"Davis, Mollie",SO-2,Lawrence,5:40.68,Wisconsin Private College Championships,"Apr 2, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
24,"Eaton, Lindsay",JR-3,Monmouth (Ill.),5:42.03,Illinois College True Blue Invite,"Apr 7, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
25,"Crow, Autumn",SR-4,Knox,5:42.21,2023 Millikin Alumni Invite,"Apr 1, 2023",NaN,1500 Meters,Midwest Conference Outdoor Performance List,Women
1,"Forstner, Sam",SO-2,Ripon,14:58.57,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
2,"Goodell, Brian",JR-3,Grinnell,15:16.80,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
3,"Seeber, Matt",SO-2,Ripon,15:22.43,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
4,"Ramsey, Bradley",JR-3,Grinnell,15:27.08,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
5,"Decleene, Jonah",SO-2,Ripon,15:43.80,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
6,"Bilskie, Tyler",SO-2,Cornell College,15:51.79,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
7,"Robinson, Luke",FR-1,Grinnell,15:52.19,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
8,"Miller, John",FR-1,Grinnell,15:57.62,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
9,"Lutzke, Noah",SO-2,Cornell College,15:59.55,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
10,"Bruce, Adam",JR-3,Lawrence,16:07.19,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
11,"Scherff, Elgin",JR-3,Illinois College,16:07.87,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
12,"Boggs, Devin",JR-3,Illinois College,16:12.59,Greenville College Select Meet,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
13,"Turner, Ezra",FR-1,Grinnell,16:23.98,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
14,"Olson, RJ",SO-2,Ripon,16:33.82,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
15,"Baquera, Adrian",SO-2,Ripon,16:35.75,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
16,"Saloun, Jeremy",FR-1,Ripon,16:40.36,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
17,"Krysan, Mark",SO-2,Grinnell,16:40.84,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
18,"Hannig, Nick",FR-1,Illinois College,16:43.82,Illinois College True Blue Invite,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
19,"Callahan, Brodie",FR-1,Cornell College,16:44.90,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
20,"Popoca, Thomas",SO-2,Lawrence,16:52.18,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
21,"Fulgencio, Eduardo",SR-4,Illinois College,16:55.34,Illinois College True Blue Invite,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
22,"West, Owen",SO-2,Lawrence,17:01.12,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
23,"Chesnut, Ethyn",SO-2,Cornell College,17:03.83,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
24,"Plumley, William",JR-3,Monmouth (Ill.),17:05.50,Illinois College True Blue Invite,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
25,"Bojdak-Yates, Itai",JR-3,Lawrence,17:07.02,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Men
1,"Flyte, Mikayla",SO-2,Ripon,18:08.87,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
2,"Miyamoto, Keely",FR-1,Grinnell,18:14.80,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
3,"Denamur, Ali",SO-2,Ripon,18:26.25,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
4,"Oliver, Cristyn",SO-2,Lawrence,18:44.80,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
5,"Winebrenner, Riley",SO-2,Lawrence,18:51.94,UW-Platteville Invitational,"Apr 14, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
6,"Schaefer, Emma",SR-4,Grinnell,18:53.95,Mustang Open,"Apr 1, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
7,"Roark, Hannah",FR-1,Grinnell,18:54.06,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
8,"Lammers, Katie",SO-2,Cornell College,18:54.91,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
9,"Karow, Morgan",FR-1,Grinnell,18:58.04,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
10,"Diamond-Berman, Mira",SO-2,Grinnell,19:02.63,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
11,"Barba, Diana",FR-1,Grinnell,19:35.47,Norse Invite,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
12,"Ford, Sophia",SO-2,Grinnell,20:42.39,Mustang Open,"Apr 1, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
13,"Orsi, Rain",SO-2,Lawrence,20:44.36,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
14,"De Montigny, Simone",FR-1,Beloit,20:53.90,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
15,"Anderson, Natalie",SO-2,Lawrence,21:32.47,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
16,"Ascher-Handlin, Elinor",FR-1,Cornell College,21:40.15,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
17,"Moldenhauer, Jasmine",SO-2,Lawrence,21:41.68,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
18,"Sutter, Annika",JR-3,Cornell College,21:48.39,Rittgers Invitational,"Apr 7, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
19,"Haider, Aasma",JR-3,Lawrence,21:55.60,Wisconsin Private College Championships,"Apr 2, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
20,"Peters, Claire",FR-1,Illinois College,24:01.12,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
21,"Wunderlich, Eliza",FR-1,Lawrence,24:35.58,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
22,"Mercado-Ramos, Kairy",FR-1,Illinois College,24:57.55,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
23,"Hampton-Gregory, Atlas",FR-1,Lake Forest,26:08.16,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
24,"Shields, Lexi",SR-4,Monmouth (Ill.),27:41.36,Beloit Relays,"Apr 15, 2023",NaN,5000 Meters,Midwest Conference Outdoor Performance List,Women
1,"Lutzke, Noah",SO-2,Cornell College,33:17.90,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
2,"Bilskie, Tyler",SO-2,Cornell College,34:20.13,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
3,"Boggs, Devin",JR-3,Illinois College,35:00.51,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
4,"Callahan, Brodie",FR-1,Cornell College,35:46.07,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
5,"Chesnut, Ethyn",SO-2,Cornell College,36:01.24,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
6,"Bojdak-Yates, Itai",JR-3,Lawrence,37:29.40,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
7,"Popoca, Thomas",SO-2,Lawrence,37:40.80,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
8,"Fulgencio, Eduardo",SR-4,Illinois College,38:16.25,Wash U Distance Carnival Friday Night,"Mar 31, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
9,"West, Owen",SO-2,Lawrence,38:53.80,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Men
1,"Foster, Althea",SO-2,Lawrence,42:27.76,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
2,"Ford, Sophia",SO-2,Grinnell,43:47.58,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
3,"Haider, Aasma",JR-3,Lawrence,45:41.24,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
4,"Ascher-Handlin, Elinor",FR-1,Cornell College,46:37.55,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
5,"De Montigny, Simone",FR-1,Beloit,46:59.33,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
6,"Orsi, Rain",SO-2,Lawrence,47:31.61,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
7,"Sutter, Annika",JR-3,Cornell College,47:53.07,Cornell Invitational,"Apr 14, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
8,"Wunderlich, Eliza",FR-1,Lawrence,51:13.39,Wisconsin Private College Championships,"Apr 2, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
9,"Tolu-Honary, Mina",FR-1,Beloit,58:53.60,Beloit Relays,"Apr 15, 2023",NaN,"10,000 Meters",Midwest Conference Outdoor Performance List,Women
1,"McAllister, Natalie",JR-3,Cornell College,14.94,Cornell Invitational,"Apr 14, 2023",0.1,100 Hurdles,Midwest Conference Outdoor Performance List,Women
2,"Miller, Olivia",FR-1,Ripon,14.97,Beloit Relays,"Apr 15, 2023",2.1,100 Hurdles,Midwest Conference Outdoor Performance List,Women
3,"Hilmes, Kristina",SR-4,Illinois College,16.27,Illinois College True Blue Invite,"Apr 7, 2023",0.9,100 Hurdles,Midwest Conference Outdoor Performance List,Women
4,"Carolan, Hailey",FR-1,Cornell College,16.72,Mustang Open,"Apr 1, 2023",2.9,100 Hurdles,Midwest Conference Outdoor Performance List,Women
5,"Welte, Hannah",JR-3,Beloit,16.94,Rex Foster Twilight,"Apr 7, 2023",2.2,100 Hurdles,Midwest Conference Outdoor Performance List,Women
6,"Han, Jacquelyn",FR-1,Lake Forest,17.50,Beloit Relays,"Apr 15, 2023",2.3,100 Hurdles,Midwest Conference Outdoor Performance List,Women
7,"Finn, Bridget",SO-2,Ripon,17.59,Beloit Relays,"Apr 15, 2023",2.3,100 Hurdles,Midwest Conference Outdoor Performance List,Women
8,"Staker, Sadie",JR-3,Grinnell,17.66,Rittgers Invitational,"Apr 7, 2023",-1.9,100 Hurdles,Midwest Conference Outdoor Performance List,Women
9,"Yank, Irene",SO-2,Lawrence,17.74,Beloit Relays,"Apr 15, 2023",2.1,100 Hurdles,Midwest Conference Outdoor Performance List,Women
10,"Zendejas, Mariana",SO-2,Lawrence,17.82,Beloit Relays,"Apr 15, 2023",2.1,100 Hurdles,Midwest Conference Outdoor Performance List,Women
11,"Pickup, Cari",JR-3,Cornell College,17.99,Cornell Invitational,"Apr 14, 2023",0.1,100 Hurdles,Midwest Conference Outdoor Performance List,Women
12,"Flesch, Caroline",SO-2,Ripon,18.62,Wisconsin Private College Championships,"Apr 2, 2023",1.5,100 Hurdles,Midwest Conference Outdoor Performance List,Women
13,"Lepper, Meredith",SO-2,Knox,19.00,Greenville College Select Meet,"Apr 15, 2023",0.4,100 Hurdles,Midwest Conference Outdoor Performance List,Women
14,"Shafar, Megan",FR-1,Knox,19.25,Greenville College Select Meet,"Apr 15, 2023",0.4,100 Hurdles,Midwest Conference Outdoor Performance List,Women
15,"Clay, Ally",SR-4,Monmouth (Ill.),20.09,Illinois College True Blue Invite,"Apr 7, 2023",-1.3,100 Hurdles,Midwest Conference Outdoor Performance List,Women
1,"Otis, Nathaniel",FR-1,Beloit,16.02,Alan Connie Shamrock Invitational,"Mar 16, 2023",4.9,110 Hurdles,Midwest Conference Outdoor Performance List,Men
2,"Ganiyu, Azeez",SO-2,Beloit,16.40,Beloit Relays,"Apr 15, 2023",3.0,110 Hurdles,Midwest Conference Outdoor Performance List,Men
3,"Soutsos, Peter",FR-1,Monmouth (Ill.),16.50,Beloit Relays,"Apr 15, 2023",2.7,110 Hurdles,Midwest Conference Outdoor Performance List,Men
4,"Lee, Jackson",SO-2,Illinois College,16.81,Illinois College True Blue Invite,"Apr 7, 2023",0.8,110 Hurdles,Midwest Conference Outdoor Performance List,Men
5,"Phillips, Dorian",SO-2,Ripon,17.04,St. Norbert Twilight,"Apr 6, 2023",1.8,110 Hurdles,Midwest Conference Outdoor Performance List,Men
6,"James, Xavier",SO-2,Grinnell,17.22,Norse Invite,"Apr 15, 2023",+0.0,110 Hurdles,Midwest Conference Outdoor Performance List,Men
7,"Wilkins, Austin",FR-1,Cornell College,17.70,Cornell Invitational,"Apr 14, 2023",-2.5,110 Hurdles,Midwest Conference Outdoor Performance List,Men
8,"Coon, Jake",FR-1,Cornell College,18.76,Cornell Invitational,"Apr 14, 2023",-2.5,110 Hurdles,Midwest Conference Outdoor Performance List,Men
9,"Centeno, Darnell",SR-4,Knox,19.15,Greenville College Select Meet,"Apr 15, 2023",0.9,110 Hurdles,Midwest Conference Outdoor Performance List,Men
10,"Schneider, Greyson",SO-2,Lawrence,21.24,Beloit Relays,"Apr 15, 2023",3.0,110 Hurdles,Midwest Conference Outdoor Performance List,Men
1,"Otis, Nathaniel",FR-1,Beloit,55.58,Rex Foster Twilight,"Apr 7, 2023",NaN,400 Hurdles,Midwest Conference Outdoor Performance List,Men
